premise;question;choice1;choice2;label
Nganginethikithi elengeziwe lekhonsathi. ;effect;Ngabuza umngane wami ukuthi ngingaya kuphi. ;Ngabuza umngane wami ukuthi angathanda yini ukuya. ;1
Isilungisi sezulu sasendlini saphela. ;effect;Ngikhiphe izingubo zokulala. ;Ngavula amafasitela. ;1
Umfana unobuhlungu emhlane. ;cause;Isikhwama sakhe sasingavulekile. ;Isikhwama sakhe sasisinda. ;1
Ngithengele umama isipho. ;cause;Ngambhaka ikhekhe. ;Kwakuwusuku lwakhe lokuzalwa. ;1
Ama-narcissus ayesensimini ayeshabalele. ;cause;Inyosi yaluma umlimi. ;Izikhova zazikhipha izibani. ;1
Ngavula umlilo. ;effect;Ilangabi lanyamalala. ;Umlilo wavela lapho. ;1
Amaqembu aphikisayo afinyelela esivumelwaneni. ;cause;Abazange bafune ukuxoxa enkantolo. ;Babefuna ukulungisa ubuhlobo babo. ;0
Izingane zayiswa ekhaya lezintandane. ;cause;Abazali babo bafa. ;Abazali babo babebaxhaphaza. ;0
I-meteorite yawela olwandle. ;effect;Kwaba khona i-tsunami. ;Kwaqala ukuna isichotho. ;0
Lo muntu owayehamba ngezinyawo wahlangana nenyoka enobuthi. ;effect;Waqala ukuphelelwa amanzi emzimbeni. ;Wethuka. ;1
I-oven yashisa. ;cause;Ngavula i-oven. ;Ngafaka isidlo kuhhavini. ;0
Ngacindezela ucezu lukathayela. ;effect;Ilamula laba nesikhunta. ;Ilamula lafafazwa. ;1
Leli zwe lathola izindawo ezintsha. ;effect;Izwe lashiya izwe. ;Izwe laqala ukulawula izwe. ;1
Ingilazi yawa etafuleni. ;effect;Lalichotshozwe phansi. ;Laliwela enqwabeni yezingubo zokugeza. ;0
Itafula laqhaqhazela. ;cause;Ifulethi lalingalingani. ;Umhlabathi wawushelela. ;0
Ubaba wabanjwa indodana yakhe iqamba amanga. ;effect;Indodana yakhe yavuma iqiniso. ;Uyise wayemethemba indodana yakhe. ;0
Ikhanda lalo muntu laligcwele ubuhlungu. ;effect;Wathatha isiraphu yokukhwehlela. ;Wathatha i-aspirin. ;1
Isitimela sancipha. ;cause;Yayisondela esiteshini. ;Kwakusemuva kakhulu esimisweni. ;0
Le ndoda yabhekana nokwelashwa. ;cause;Isifo sengqondo sasikhona emndenini wakhe. ;Watholakala enesifo sokucindezeleka. ;1
Lona wesifazane wabamba umphimbo wakhe. ;cause;Wayegwinya ukudla kwakhe. ;Wabulawa ukudla. ;1
Lona wesifazane wayegula emphinjeni. ;effect;Izwi lakhe lalizwakala linomsindo. ;Wayekhuluma ngezwi elihlukile. ;0
Inja yagqolozela isitshulu esinomsoco esasisetafuleni. ;effect;Yayikhala. ;Yazilahla phansi. ;0
Ibhizinisi lalo wesifazane laphumelela. ;effect;Waxosha izisebenzi zakhe. ;Waba yisicebi. ;1
Abafundi baphuma ekilasini. ;cause;Kwazwakala insimbi. ;Uthisha wayinika umsebenzi wesikole. ;0
Lona wesifazane wathi wabona isipoki. ;effect;Abangane bakhe babonisa ukungabaza. ;Abantu abajwayelene naye babehlobene naye. ;0
Le ndoda yalahlekelwa ukuzwa. ;cause;Cishe waminza olwandle. ;Cishe wabulawa ukuqhuma. ;1
Ingane yayidedela intambo yebhaluni. ;effect;Ibhaluni laqhuma. ;Ibhaluni laphakama. ;1
Le ndoda yalahlekelwa ikhono layo lokukhuluma. ;cause;Waba nesifo sohlangothi. ;Wathatha umoya ojulile. ;0
Lona wesifazane wakhubeka emgwaqweni. ;cause;Kwakunengxibongo kukhonkolo. ;Wezwa igama lakhe libizwa. ;0
Le ndoda yaziphonsa ebhulohweni. ;effect;Umsizi wasemabhodini wagxumela ngaphakathi ngemva kwakhe. ;Le ndoda yagcobisa umsizi. ;1
Ngathatha imithi elwa namagciwane. ;effect;Ukutheleleka kwami sekuphelile. ;Ukutheleleka kwami kwasakazeka. ;0
Isiginali yezimoto yaphenduka yaba phuzi. ;effect;Umshayeli wacindezela ibhuleki. ;Umshayeli washaya uphondo. ;0
Isitsha sepulasitiki sencibilika. ;cause;Ngacwilisa isitsha emanzini afudumele. ;Ngabeka isitsha esitofini esishisayo. ;1
Imoto yabhodlozwa. ;cause;Umshayeli washaya isigxobo sefoni. ;Umshayeli weqa isibani esibomvu. ;0
Umfana wafunda ubusuku bonke. ;effect;Akazange abhale isivivinyo. ;Wasithola isivivinyo. ;1
Umfana omncane wanamathela emaphethelweni echibini. ;cause;Wayesaba ukufunda ukubhukuda. ;Umsizi wokuphepha wayesebenza. ;0
Ngabeka isandla sami esifubeni sami. ;effect;Ngazizwa inhliziyo yami ishaya. ;Inhliziyo yami yashaya ngamandla. ;0
Isakhiwo esizungeze ihhovisi lami sasisakhiwa. ;effect;Ihhovisi lami laligcwele phama. ;Ihhovisi lami lalinomsindo. ;1
Lo mkhaya wawufuna ukwazi omakhelwane bawo abasha. ;effect;Umkhaya wamema omakhelwane ukuba bazodla isidlo sakusihlwa. ;Lo mkhaya wawubingelela omakhelwane usegcekeni lawo. ;0
Amanzi agelezela phezulu evela echibini. ;cause;Umbhukudi wagxumela echibini. ;Umbhukudi wagxumela echibini. ;0
Ngilume ucezu lwekhekheba. ;effect;Ngigwinye imbewu ngephutha. ;Ngathola iphutha lokushayeka kwezinyo lami. ;0
Umfana wakhubeka. ;cause;Ijazi lakhe lalingakakhishwanga uziphu. ;Izintambo zakhe zezicathulo zazingaboshelwe. ;1
Lona wesifazane wafaka izikhwama zezindlebe. ;cause;Wayedukiswa umsindo. ;Wazimbelwa izindlebe. ;0
Ngaphinda ngagcwalisa ibhodlela lami lamanzi. ;cause;Ngaphuza wonke amanzi ayekuyo. ;Ngangiyigcina esiqandisini. ;0
Lo mbukiso wethelevishini wavinjelwa. ;cause;Yayinezilimi ezingcolile. ;Lalinomlando oyinkimbinkimbi. ;0
Umkhumbi waphahlazeka. ;effect;Abasebenzi bayo bagwinywa. ;Abasebenzi bahlangana nezigebengu zasolwandle. ;0
Umfana wahlatshwa umxhwele yilombuzo. ;effect;Wayeseyixazululile le mfihlo. ;Wacela ukusikisela. ;1
Kwakhala ucingo. ;effect;Le ndoda yavala ucingo. ;Le ndoda yaphendula ucingo. ;1
Lona wesifazane wayegqolozele mina. ;effect;Ngambamba. ;Ngazizwa ngingakhululekile. ;1
Leli qembu lashiya umnyuziyamu. ;cause;Bathatha izithombe zezinto ezibonisiwe. ;Babuka zonke izinto ezibonisiwe. ;1
Le ndoda yaqala ukuphikisana nami. ;effect;Umngane wami wangethula kulo muntu. ;Umngane wami wangimela. ;1
Isondo lebhayisikili lami laliphahlazekile. ;effect;Ngafaka umoya esondweni. ;Ngashintsha igiya ebhayisikilini. ;0
Le ntombazane yayibukeka iphaphathekile. ;effect;Uyise wamfundela indaba. ;Uyise wayithinta ebunzini. ;1
Ipeni laphelelwa uyinki. ;effect;Ngasebenzisa ipensela. ;Ngabhalisa ngegama lami. ;0
Le ndoda yenqatshelwa ukuthola imali-mboleko. ;cause;Wayenezikweletu. ;Waqala ibhizinisi. ;0
Le ntombazane yahlala ekhaya ingayi esikoleni. ;cause;Wayenesifo sezinkukhu. ;Wayejabulela ukufunda izibalo. ;0
Isikhwama sikadoti sasigcwele. ;effect;Ngayiyisa emgqonyeni kadoti. ;Ngayilahla phansi esinkini. ;0
Ngasusa uginindela. ;cause;Engihlala naye endlini wathela uphuzo oludakayo. ;Inja yami iyachachamba. ;1
Le ndoda yacasuka. ;effect;Wavala i-computer yakhe. ;Waphonsa isihlalo ngaphesheya kwegumbi. ;1
Le ntombazane yaphonsa igatsha emlilweni. ;effect;Ihlumela lashiswa. ;Umlilo wacima. ;0
Le ndoda yaphuma eshaweni. ;cause;Amanzi ashisayo ayesephelile. ;Wayengakwazi ukuthola ithawula. ;0
Abazali babefuna ukuba izingane zabo ziye ekolishi. ;effect;Babeka eceleni imali yokonga imali yokufunda. ;Bakhuthaza izingane zabo ukuba zidlale ngaphandle. ;0
Le ndoda yakhumula izintambo zezicathulo zayo. ;effect;Izicathulo zaxegeka. ;Izicathulo zaqala ukuguguka. ;0
Le ndoda yadla ingxenye yesidlo sokuqala. ;effect;Wafaka izinsalela esiqandisini. ;Wayelondoloze iresiphi. ;0
I-ankle yami yayivuvukile. ;effect;Ngabeka iqhwa phezu kwalo. ;Ngaligcoba nge-lotion. ;0
Umnyango wehhovisi lami wawungavulekile. ;effect;Ngakhuluma nosebenza naye etafuleni lami. ;Ngayizwa ingxoxo eyayisemphemeni ongaphambili. ;1
Kwadingeka ngilinde emgqeni. ;effect;Ngahlala phansi. ;Ngafunda umagazini. ;1
Le ndoda yabhekisisa le nyoni. ;effect;Le nhlanzi yahamba. ;Le nhlanzi yahlala imile. ;0
Le ndoda yabhala incwadi yokugcina. ;cause;Wayesefa. ;Wayengumfelokazi. ;0
Umgijimi wezwa ukuthi umgijimi wakhe wayemfica. ;effect;Waphuma emncintiswaneni. ;Washeshisa ijubane lakhe. ;1
Ngacabanga ngokucophelela ngale nkinga. ;effect;Ngacela iseluleko. ;Ngathola ikhambi. ;1
Umhambi wahamba phezu kwebhuloho elintantayo elintengantengayo. ;effect;Wayethukile. ;Wajabula kakhulu. ;0
Le ndoda yayilindele ukunqoba kweqembu. ;effect;Wahlangana nabangane bakhe ukuze abuke umdlalo. ;Wenza ukubheja nabangane bakhe. ;1
Umfana wayengakwazi ukulala. ;effect;Wabeka iwashi lakhe elivusa amadlingozi. ;Wayebala izimvu. ;1
