premise;question;choice1;choice2;label
Kaca kuwi tiba saka méja. ;effect;Iku pecah kabeh liwat lantai. ;Iku ndharat ing tumpukan saka laundry. ;0
Méjaé goyang-goyang. ;cause;Lantaié ora rata. ;Lantai kuwi licin. ;0
Bapaké nyekel anaké ngapusi. ;effect;Anaké ngaku bener. ;Bapak kuwi percaya karo anaké. ;0
Kepalaé wong lanang kuwi lara banget. ;effect;Dheweke njupuk sirup watuk. ;Dhèwèké ngombé aspirin. ;1
Sepuré mandheg. ;cause;Iku nyedhaki stasiun. ;Iku mlaku ing mburi jadwal. ;0
Wong lanang iku ngalami terapi. ;cause;Wong-wong ing keluargané ngalami penyakit mental. ;Dhèwèké didiagnosa ngalami depresi. ;1
Wong wadon iku nyekel tenggorokane. ;cause;Dheweke nguntal panganane. ;Dheweke keselek karo panganan. ;1
Wong wadon kuwi lara tenggorokan. ;effect;Swara kuwi kaya swara sing nggronjal. ;Dheweke ngomong nganggo aksen. ;0
Anjing iku mandeng steak sing renyah ing meja. ;effect;Iku drooled. ;Iku lay mudhun. ;0
Bisnisé wong wadon kuwi sukses. ;effect;Dheweke ngeculake karyawan. ;Dhèwèké dadi sugih. ;1
Para siswa metu saka kelas. ;cause;Tombolé muni. ;Guru maringi tugas. ;0
Wong wadon iku ngaku weruh hantu. ;effect;Kanca-kancané kuwi ora percaya. ;Kanca-kancané ana hubungané karo dhèwèké. ;0
Wong lanang kuwi ora isa ngrungokké. ;cause;Dhèwèké mèh klelep ing samodra. ;Dhèwèké mèh mati ing jeblugan. ;1
Bocah kuwi ngeculaké tali baloné. ;effect;Baloné dadi kosong. ;Baloné munggah ing udhara. ;1
Wong lanang kuwi ora isa ngomong manèh. ;cause;Dhèwèké kena stroke. ;Dhèwèké ambegan jero. ;0
Wong wadon mau kesandhung ing trotoar. ;cause;Ana retakan ing semen. ;Dhèwèké krungu jenengé diundang. ;0
Wong lanang iku numpak bal meriam menyang kolam renang. ;effect;Wong sing njaga wong mati banjur mlumpat ing njero. ;Wong lanang iku nglembara marang juru nyalamet. ;1
Aku njupuk antibiotik. ;effect;Infèksiku wis mari. ;Infèksiku nyebar. ;0
Lampu lalu lintas dadi kuning. ;effect;Sopiré nyurung rem. ;Sopiré nyemplung klaksoné. ;0
Wadhah plastiké dadi lebur. ;cause;Aku nyelehake wadhah kasebut ing banyu anget. ;Aku nyelehake wadhah kasebut ing kompor sing panas. ;1
Mobilé dadi rusak. ;cause;Sopir kuwi nabrak tiang telepon. ;Sopiré mlayu ing lampu abang. ;0
Bocah mau sinau sewengi muput. ;effect;Dhèwèké ora mèlu ujian. ;Dhèwèké lulus ujian. ;1
Bocah enom iku ngadhang ing pinggir kolam. ;cause;Dhèwèké wedi sinau nglangi. ;Pengawal nyawané lagi tugas. ;0
Aku numpak tanganku ing dhadhaku. ;effect;Aku krasa kaya jantungku ngalah. ;Jantungku dadi luwih kenceng. ;0
Bangunan sing cedhak karo kantorku lagi dibangun. ;effect;Kantorku kebak wong. ;Kantorku rame banget. ;1
Keluarga mau kepéngin kenal karo tangga teparo sing anyar. ;effect;Keluarga kuwi ngundang tangga-tanggané kanggo mangan. ;Keluarga kuwi ngambung tangan marang tangga teparo saka halaman. ;0
Banyu njeblug saka kolam renang. ;cause;Wong nglangi nyebur ing blumbang. ;Wong nglangi ngambang ing blumbang. ;0
Aku ngethok irisan semangka. ;effect;Aku ora sengaja nguntal wiji. ;Aku ora sengaja ngethok untu. ;0
Bocah kuwi kesandhung. ;cause;Jaketé ora dibukak. ;Tali sepatuné ora dital. ;1
Wong wadon kuwi nglebokké earplug. ;cause;Dheweke kesasar dening swara. ;Kupingé ditusuk. ;0
Aku ngisi botol banyuku. ;cause;Aku ngombé kabèh banyu ing kono. ;Aku nyimpen ing kulkas. ;0
Acara televisi kasebut disensor. ;cause;Ing kono ana basa sing kasar. ;Iki crita sing rumit. ;0
Kapal kuwi nabrak. ;effect;Para kru padha klelep. ;Para kru ketemu karo bajak laut. ;0
Bocah kuwi bingung merga teka-teki kuwi. ;effect;Dhèwèké ngrampungaké teka-teki. ;Dhèwèké njaluk petunjuk. ;1
Telponé muni. ;effect;Wong lanang kuwi nyetel telpon. ;Wong lanang kuwi njawab telponé. ;1
Wong wadon kuwi mandeng aku. ;effect;Aku ngrangkul dhèwèké. ;Aku ora seneng. ;1
Kelompok kuwi lunga saka musiyum. ;cause;Wong-wong kuwi njupuk gambar barang-barang sing ana ing pameran kuwi. ;Wong-wong kuwi ndelok kabèh barang-barang sing ana ing pameran kuwi. ;1
Wong lanang kuwi mulai padu karo aku. ;effect;Kancaku ngenalake aku karo wong lanang iku. ;Kancaku mbantu aku. ;1
Ban sepedhah motorku pecah. ;effect;Aku ngompa udara menyang ban. ;Aku ngganti gir ing sepedha. ;0
Bocah wadon kuwi katon pucet. ;effect;Bapaké maca crita marang dhèwèké. ;Bapaké ngrasakké bathuké. ;1
Pulpené ora ana tinta manèh. ;effect;Aku nggunakké potlot. ;Aku nulis jenengku. ;0
Wong lanang kuwi ora éntuk silihan. ;cause;Dhèwèké nduwé utang. ;Dhèwèké miwiti bisnis. ;0
Bocah wadon mau ora sekolah ing omah. ;cause;Dheweke duwe cacar. ;Dhèwèké seneng sinau matématika. ;0
Kantong sampah kebak. ;effect;Aku nggawa menyang tong sampah. ;Aku mbuwang iku mudhun sink. ;0
Aku wis ngusap karpet. ;cause;Kancaku kamar ngucur punch. ;Anjingku ngucur rambut. ;1
Wong lanang kuwi nesu banget. ;effect;Dhèwèké matèni komputeré. ;Dheweke mbuwang kursi ing sisih liyane ruangan. ;1
Bocah wadon iku mbuwang ranting menyang geni. ;effect;Cangkangé kobong. ;Geni mau mati. ;0
Wong lanang iku metu saka kamar mandhi. ;cause;Banyu panas wis ora ana. ;Dhèwèké ora bisa nemokké andhuk. ;0
Wong tuwané péngin anak-anaké sekolah ing perguruan tinggi. ;effect;Wong loro kuwi nyimpen dhuwit kanggo biaya sekolah. ;Wong-wong kuwi ngélikké anak-anaké supaya dolanan ing njaba. ;0
Wong lanang iku mbongkar tali sepatune. ;effect;Sepatué dadi longgar. ;Sepatu-sepatu kuwi dadi rusak. ;0
Wong lanang mau mangan setengah saka panganan utama. ;effect;Dheweke adhem sisa-sisa. ;Dhèwèké nyimpen resep-resepé. ;0
Kledhèké saya bengkak. ;effect;Aku sijine es ing. ;Aku nggosok lotion ing iku. ;0
Lawang kantorku mbukak. ;effect;Aku ngomong karo kolega ing mejaku. ;Aku krungu omongané ing lorong. ;1
Aku kudu antri. ;effect;Aku lungguh. ;Aku maca majalah. ;1
Wong lanang iku nyawang laler. ;effect;Lalat kuwi mlayu. ;Lalat kuwi tetep ora obah. ;0
Wong lanang kuwi nulis surat wasiat. ;cause;Dhèwèké lagi mati. ;Dhèwèké wis randha. ;0
Wong sing mlayu kuwi krasa nèk sing mlayu luwih cepet. ;effect;Dhèwèké metu saka lomba. ;Dhèwèké cepet-cepet mlaku. ;1
Aku mikir kanthi tliti babagan masalah kasebut. ;effect;Aku njaluk naséhat. ;Aku nduwé solusi. ;1
Wong sing mlaku mlaku ing jembatan gantung sing goyang. ;effect;Dhèwèké wedi banget. ;Dhèwèké seneng banget. ;0
Wong kuwi wis ngramal nèk timé bakal menang. ;effect;Dheweke ketemu kanca-kancane kanggo nonton pertandingan. ;Dhèwèké nggawe taruhan karo kanca-kancané. ;1
Bocah kuwi ora bisa turu. ;effect;Dhèwèké nyetel jam wekeré. ;Dhèwèké ngétung wedhus. ;1
