premise;question;choice1;choice2;label
Die Narzissen im Garten wurden zerstört. ;cause;Eine Biene sticht den Gärtner. ;Eichhörnchen haben die Zwiebeln ausgegraben. ;1
Ich habe das Streichholz geschlagen. ;effect;Die Flamme ist erloschen. ;Das Streichholz erzeugte eine Flamme. ;1
Die Streitparteien haben eine Einigung erzielt. ;cause;Sie wollten nicht vor Gericht diskutieren. ;Sie wollten ihre persönliche Beziehung wiederherstellen. ;0
Die Kinder wurden in ein Waisenhaus geschickt. ;cause;Ihre Eltern sind tot. ;Ihre Eltern haben sie verwöhnt. ;0
Ein Meteorit landete im Ozean. ;effect;Es kam zu einem Tsunami. ;Es begann zu hageln. ;0
Der Wanderer stieß auf eine giftige Schlange. ;effect;Sie wurde dehydriert. ;Sie geriet in Panik. ;1
Der Ofen wurde heiß. ;cause;Ich habe den Ofen angeschaltet. ;Ich habe das Gericht in den Ofen gelegt. ;0
Ich habe den Zitronenkeil gequetscht. ;effect;Die Zitrone ist schimmelhaft geworden. ;Die Zitronen spritzte. ;1
Das Land entdeckte neue Länder. ;effect;Das Land hat das Land verlassen. ;Das Land kolonisierte das Land. ;1
Das Glas fiel vom Tisch. ;effect;Es zerbrach überall auf dem Boden. ;Es landete in einem Stapel Wäsche. ;0
Der Tisch wackelte. ;cause;Der Boden war uneben. ;Der Boden war rutschig. ;0
Der Vater erwischte seinen Sohn beim Lügen. ;effect;Sein Sohn hat die Wahrheit gestanden. ;Der Vater vertraute seinem Sohn. ;0
Der Kopf des Mannes schlug vor Schmerz. ;effect;Er hat Hustensaft genommen. ;Er hat Aspirin genommen. ;1
Der Zug verlangsamte. ;cause;Es näherte sich der Station. ;Es war hinter dem Zeitplan. ;0
Der Mann hat eine Therapie gemacht. ;cause;Psychische Erkrankungen waren in seiner Familie vererbt. ;Bei ihm wurde eine Depression diagnostiziert. ;1
Die Frau packte sich an die Kehle. ;cause;Sie hat ihr Essen geschluckt. ;Sie hat sich mit dem Essen erstickt. ;1
Die Frau hatte Halsschmerzen. ;effect;Ihre Stimme klang rau. ;Sie sprach mit Akzent. ;0
Der Hund blickte auf das saftige Steak auf dem Tisch. ;effect;Es sabelte. ;Es lag hin. ;0
Das Geschäft der Frau war erfolgreich. ;effect;Sie hat ihre Angestellten gefeuert. ;Sie wurde reich. ;1
Die Schüler verließen das Klassenzimmer. ;cause;Die Glocke läutete. ;Der Lehrer gab ihm Hausaufgaben. ;0
Die Frau behauptete, sie habe einen Geist gesehen. ;effect;Ihre Bekannten äußerten ihre Skepsis. ;Ihre Bekannten waren mit ihr verwandt. ;0
Der Mann verlor sein Gehör. ;cause;Er wäre fast im Ozean ertrunken. ;Er wurde beinahe bei einer Explosion getötet. ;1
Das Kind ließ die Ballonschnur los. ;effect;Der Ballon ist leer. ;Der Ballon stieg in die Luft. ;1
Der Mann verlor seine Fähigkeit zu sprechen. ;cause;Er hatte einen Schlaganfall. ;Er atmete tief ein. ;0
Die Frau stolperte auf dem Gehweg. ;cause;Es gab einen Riss im Zement. ;Sie hörte ihren Namen gerufen werden. ;0
Der Mann hat einen Kanonenball in den Pool geschlagen. ;effect;Der Rettungsschwimmer sprang ihm nach. ;Der Mann hat den Rettungsschwimmer durchnässt. ;1
Ich habe Antibiotika genommen. ;effect;Meine Infektion ist wieder gesund. ;Meine Infektion hat sich ausgebreitet. ;0
Die Ampel wurde gelb. ;effect;Der Fahrer drückte auf die Bremse. ;Der Fahrer hupte. ;0
Der Plastikbehälter schmolz. ;cause;Ich habe den Behälter in warmes Wasser getaucht. ;Ich habe den Behälter auf den heißen Ofen gelegt. ;1
Das Auto ist geprallt. ;cause;Der Fahrer ist gegen einen Telefonmast gefahren. ;Der Fahrer fuhr bei Rot. ;0
Der Junge studierte die ganze Nacht. ;effect;Er hat die Prüfung übersprungen. ;Er hat die Prüfung bestanden. ;1
Der junge Junge klammerte sich an den Rand des Teiches. ;cause;Er hatte Angst, schwimmen zu lernen. ;Der Rettungsschwimmer war im Dienst. ;0
Ich legte meine Hand auf meine Brust. ;effect;Ich spürte meinen Herzschlag. ;Mein Herz schlug schneller. ;0
Das Gebäude neben meinem Büro war im Bau. ;effect;Mein Büro war überfüllt. ;Mein Büro war laut. ;1
Die Familie wollte ihre neuen Nachbarn kennenlernen. ;effect;Die Familie lud die Nachbarn zum Essen ein. ;Die Familie winkte den Nachbarn von ihrem Hof aus zu. ;0
Wasser spritzte aus dem Pool. ;cause;Der Schwimmer tauchte in den Pool. ;Der Schwimmer schwebte im Pool. ;0
Ich habe in ein Stück Wassermelone gebissen. ;effect;Ich habe versehentlich einen Samen geschluckt. ;Ich habe mir versehentlich einen Zahn abgebrochen. ;0
Der Junge ist gestolpert. ;cause;Seine Jacke war aufgerissen. ;Seine Schnürsenkel waren los. ;1
Die Frau hat Ohrstöpsel angelegt. ;cause;Sie wurde von Lärm abgelenkt. ;Sie hat sich die Ohren durchbohrt. ;0
Ich habe meine Wasserflasche wieder aufgefüllt. ;cause;Ich habe das ganze Wasser darin getrunken. ;Ich habe es im Kühlschrank aufbewahrt. ;0
Die Fernsehsendung wurde zensiert. ;cause;Es enthielt vulgäre Sprache. ;Es hatte eine komplizierte Handlung. ;0
Das Schiff ist gestürzt. ;effect;Die Besatzung ertrank. ;Die Besatzung traf Piraten. ;0
Der Junge war vom Rätsel verwirrt. ;effect;Er hat das Rätsel gelöst. ;Er wollte einen Hinweis. ;1
Das Telefon klingelte. ;effect;Der Mann legte auf. ;Der Mann nahm das Telefon. ;1
Die Frau starrte mich an. ;effect;Ich habe sie umarmt. ;Ich fühlte mich unwohl. ;1
Die Gruppe verließ das Museum. ;cause;Sie haben die Exponate fotografiert. ;Sie haben sich alle Exponate angesehen. ;1
Der Mann fing mit mir an zu streiten. ;effect;Mein Freund stellte mich dem Mann vor. ;Mein Freund hat sich für mich eingesetzt. ;1
Der Reifen meines Fahrrads war platten. ;effect;Ich habe Luft in den Reifen gepumpt. ;Ich habe den Gang gewechselt. ;0
Das Mädchen sah blass aus. ;effect;Ihr Vater hat ihr eine Geschichte vorgelesen. ;Ihr Vater hat ihre Stirn angefasst. ;1
Der Stift ist ohne Tinte. ;effect;Ich habe einen Bleistift benutzt. ;Ich habe unterschrieben. ;0
Der Mann wurde für ein Darlehen verweigert. ;cause;Er hatte Schulden. ;Er hat ein Geschäft gegründet. ;0
Das Mädchen blieb von der Schule weg. ;cause;Sie hatte Windpocken. ;Sie liebte es, Mathematik zu lernen. ;0
Der Müllsack war voll. ;effect;Ich habe es in den Müllcontainer gebracht. ;Ich habe es in die Spüle geworfen. ;0
Ich habe den Teppich gesäubert. ;cause;Mein Mitbewohner hat Punsch verschüttet. ;Mein Hund verliert Haare. ;1
Der Mann verlor die Beherrschung. ;effect;Er hat seinen Computer ausgeschaltet. ;Er warf einen Stuhl über den Raum. ;1
Das Mädchen warf einen Zweig ins Lagerfeuer. ;effect;Der Zweig brannte. ;Das Feuer ging aus. ;0
Der Mann ist aus der Dusche gekommen. ;cause;Das heiße Wasser war weg. ;Er konnte kein Handtuch finden. ;0
Die Eltern wollten, dass ihre Kinder aufs College gehen. ;effect;Sie haben für die Studiengebühren ein Sparfonds aufgestellt. ;Sie ermutigten ihre Kinder, draußen zu spielen. ;0
Der Mann löste seine Schnürsenkel. ;effect;Die Schuhe sind gelöst. ;Die Schuhe wurden abgenutzt. ;0
Der Mann aß die Hälfte des Hauptgerichtes. ;effect;Er hat die Reste gekühlt. ;Er hat das Rezept aufbewahrt. ;0
Mein Knöchel war geschwollen. ;effect;Ich habe Eis drauf. ;Ich habe Lotion draufgerieben. ;0
Meine Bürotür war offen. ;effect;Ich habe mit meinem Kollegen am Schreibtisch gesprochen. ;Ich habe das Gespräch im Flur gehört. ;1
Ich musste anstehen. ;effect;Ich setzte mich. ;Ich habe ein Magazin durchgesehen. ;1
Der Mann schlug auf die Fliege. ;effect;Die Fliege bummte weg. ;Die Fliege blieb stehen. ;0
Der Mann hat ein Testament geschrieben. ;cause;Er war im Sterben. ;Er war Witwer. ;0
Der Läufer spürte, daß sein Konkurrent ihn überholte. ;effect;Er hat sich aus dem Rennen zurückgezogen. ;Er beschleunigte sein Tempo. ;1
Ich habe das Problem sorgfältig überlegt. ;effect;Ich bat um Rat. ;Ich habe eine Lösung gefunden. ;1
Der Reisende ging auf der wackeligen Hängebrücke. ;effect;Er fühlte sich erschrocken. ;Er fühlte sich in Ekstase. ;0
Der Mann sah den Sieg des Teams voraus. ;effect;Er traf seine Freunde, um das Spiel zu sehen. ;Er hat mit seinen Freunden gewettet. ;1
Der Junge konnte nicht einschlafen. ;effect;Er hat seinen Wecker eingestellt. ;Er zählte Schafe. ;1
