premise;question;choice1;choice2;label
Ek het my waterbottel weer volgemaak. ;cause;Ek het al die water daarin gedrink. ;Ek het dit in die yskas gehou. ;0
Die televisieprogram is gesensor. ;cause;Dit het vulgêre taal bevat. ;Dit het 'n ingewikkelde intrige gehad. ;0
Die skip het vergaan. ;effect;Die bemanning het verdrink. ;Die bemanning het seerowers teëgekom. ;0
Die seun was verstom oor die raaisel. ;effect;Hy het die raaisel opgelos. ;Hy het 'n wenk gevra. ;1
Die telefoon het gebel. ;effect;Die man het die telefoon opgehang. ;Die man het die telefoon opgetel. ;1
Die vrou het na my gekyk. ;effect;Ek het haar omhels. ;Ek het ongemaklik gevoel. ;1
Die groep het die museum verlaat. ;cause;Hulle het foto's van die uitstallings geneem. ;Hulle het al die uitstallings bekyk. ;1
Die man het met my begin stry. ;effect;My vriend het my aan die man voorgestel. ;My vriend het my verdedig. ;1
Die band op my fiets was plat. ;effect;Ek het lug in die band gepomp. ;Ek het ratte op die fiets geskakel. ;0
Die meisie het bleek gelyk. ;effect;Haar pa het vir haar 'n storie gelees. ;Haar pa het haar voorkop aangeraak. ;1
Die pen het sonder ink gebly. ;effect;Ek het 'n potlood gebruik. ;Ek het my naam onderteken. ;0
Die man se lening is geweier. ;cause;Hy was in die skuld. ;Hy het 'n besigheid begin. ;0
Die meisie het nie skool toe gegaan nie. ;cause;Sy het waterpokkies gehad. ;Sy het dit geniet om wiskunde te leer. ;0
Die vullissak was vol. ;effect;Ek het dit na die vullisbak geneem. ;Ek het dit in die wasbak gegooi. ;0
Ek het die mat skoongemaak. ;cause;My kamermaat het punch gemors. ;My hond verloor hare. ;1
Die man het sy humeur verloor. ;effect;Hy het sy rekenaar afgeskakel. ;Hy het 'n stoel oor die kamer gegooi. ;1
Die meisie het 'n takkie in die kampvuur gegooi. ;effect;Die takkie het gebrand. ;Die vuur het uitgegaan. ;0
Die man het uit die stort gekom. ;cause;Die warm water was weg. ;Hy kon nie 'n handdoek vind nie. ;0
Die ouers wou hê dat hulle kinders universiteit toe moes gaan. ;effect;Hulle het 'n spaarfonds vir onderrig opsygesit. ;Hulle het hulle kinders aangemoedig om buite te speel. ;0
Die man het sy skoene losgemaak. ;effect;Die skoene het los geword. ;Die skoene het verslete geword. ;0
Die man het die helfte van die voorgereg geëet. ;effect;Hy het die oorblyfsels in die yskas gesit. ;Hy het die resep gespaar. ;0
My enkel was geswel. ;effect;Ek het ys daarop gesit. ;Ek het lotion daarop geruik. ;0
My kantoordeur was oop. ;effect;Ek het met my kollega by my lessenaar gepraat. ;Ek het die gesprek in die saal gehoor. ;1
Ek moes in die ry wag. ;effect;Ek het gaan sit. ;Ek het 'n tydskrif deurgekyk. ;1
Die man het die vlieg aangeraak. ;effect;Die vlieg het weggebuig. ;Die vlieg het stilgebly. ;0
Die man het 'n testament geskryf. ;cause;Hy was besig om te sterf. ;Hy was 'n weduwee. ;0
Die hardloper het gevoel dat sy mededinger hom inhaal. ;effect;Hy het uit die wedloop getree. ;Hy het sy tempo versnel. ;1
Ek het die probleem deeglik oorweeg. ;effect;Ek het raad gevra. ;Ek het 'n oplossing gekry. ;1
Die reisiger het op die wankelrige hangbrug geloop. ;effect;Hy was verskrik. ;Hy was in ekstase. ;0
Die man het die span se oorwinning verwag. ;effect;Hy het sy vriende ontmoet om na die wedstryd te kyk. ;Hy het 'n weddenskap met sy vriende gemaak. ;1
Die seun kon nie aan die slaap raak nie. ;effect;Hy het sy wekker ingestel. ;Hy het skape getel. ;1
