premise;question;choice1;choice2;label
Mies menetti malttinsa. ;effect;Hän sulki tietokoneensa. ;Hän heitti tuolin huoneen toiselle puolelle. ;1
Tyttö heitti oksan leiritulille. ;effect;Kanta paloi. ;Tuli sammui. ;0
Mies tuli suihkusta. ;cause;Lämmin vesi oli poissa. ;Hän ei löytänyt pyyhkeitä. ;0
Vanhemmat halusivat lastensa menevän yliopistoon. ;effect;He sääsivät rahaa opiskelurahoihin. ;He kannustivat lapsiaan leikkimään ulkona. ;0
Mies avasi kengännauhansa. ;effect;Kengät löysäsivät. ;Kengät kuluneet. ;0
Mies söi puolet pääruoasta. ;effect;Hän pakasti jääkaapin jäännökset. ;Hän säilytti reseptin. ;0
Nilkkani oli turvonnut. ;effect;Laitoin jäätä siihen. ;Hieroin siihen voidetta. ;0
Toimistoni ovi oli auki. ;effect;Puhuin kollegani kanssa. ;Kuulin keskustelun käytävällä. ;1
Minun piti odottaa jonossa. ;effect;Minä istuin. ;- Minäkin luin lehden. ;1
Mies iski kärpäselle. ;effect;kärpäs suusi pois. ;Lintu pysyi paikallaan. ;0
Mies kirjoitti testamentin. ;cause;Hän oli kuolemaisillaan. ;Hän oli leski. ;0
Juoksija aisti kilpailijansa saavuttavan hänet. ;effect;Hän vetäytyi kilpailusta. ;Hän kiihdytti vauhtiaan. ;1
Mietin huolellisesti ongelmaa. ;effect;Pyysin neuvoa. ;Keksin ratkaisun. ;1
Matkustaja käveli vapisevalla riippusillalla. ;effect;Hän tunsi pelkoa. ;Hän oli innoissaan. ;0
Mies ennakoi joukkueen voiton. ;effect;Hän tapasi ystävänsä katsomaan peliä. ;Hän teki vetoa ystäviensä kanssa. ;1
Poika ei saanut unta. ;effect;Hän asetti herätyskelloonsa. ;Hän laski lampaita. ;1
