premise;question;choice1;choice2;label
Kumpulan itu meninggalkan muzium. ;cause;Mereka mengambil gambar pameran. ;Mereka melihat semua pameran. ;1
Lelaki itu mula berhujah dengan saya. ;effect;Kawan saya memperkenalkan saya kepada lelaki itu. ;Kawan saya berdiri untuk saya. ;1
Tayar motosikal saya pecah. ;effect;Saya memompa udara ke dalam tayar. ;Saya tukar gear pada basikal. ;0
Gadis itu kelihatan pucat. ;effect;Ayahnya membacakan cerita kepadanya. ;Ayahnya menyentuh dahi. ;1
Pen ini kehabisan dakwat. ;effect;Saya guna pensil. ;Saya telah menandatangani nama saya. ;0
Lelaki itu ditolak untuk pinjaman. ;cause;Dia berhutang. ;Dia memulakan perniagaan. ;0
Gadis itu tinggal di rumah daripada sekolah. ;cause;Dia ada cacar air. ;Dia suka belajar matematik. ;0
Beg sampah penuh. ;effect;Saya bawa ke tong sampah. ;Saya buang ia ke dalam sinki. ;0
Saya telah menghisap karpet. ;cause;Rakan sebilik saya tumpah punch. ;Anjing saya menumpahkan rambut. ;1
Lelaki itu hilang sabar. ;effect;Dia mematikan komputernya. ;Dia melemparkan kerusi ke seluruh bilik. ;1
Gadis itu melemparkan ranting ke dalam api perkhemahan. ;effect;Cabang itu terbakar. ;Api dah padam. ;0
Lelaki itu keluar dari bilik mandi. ;cause;Air panas dah tiada. ;Dia tak jumpa tuala. ;0
Ibu bapa mahu anak-anak mereka pergi ke kolej. ;effect;Mereka menyisihkan dana simpanan untuk yuran pengajian. ;Mereka menggalakkan anak-anak mereka bermain di luar. ;0
Lelaki itu membuka tali kasutnya. ;effect;Kasut saya longgar. ;Kasut dah rosak. ;0
Lelaki itu makan separuh hidangan utama. ;effect;Dia menyejukkan makanan yang tinggal. ;Dia simpan resipi. ;0
Pergelangan kaki saya bengkak. ;effect;Saya meletakkan ais di atasnya. ;Saya gosokkan lotion di atasnya. ;0
Pintu pejabat saya terbuka. ;effect;Saya bercakap dengan rakan sekerja saya di meja saya. ;Saya mendengar perbualan di dalam dewan. ;1
Saya terpaksa menunggu dalam barisan. ;effect;Saya mengambil tempat duduk. ;Saya mengimbas majalah. ;1
Lelaki itu menatap lalat itu. ;effect;Lalat itu berbunyi. ;Lalat itu masih kekal. ;0
Lelaki itu menulis wasiat. ;cause;Dia sedang sekarat. ;Dia seorang duda. ;0
Pelari itu merasakan pesaingnya mengejarnya. ;effect;Dia keluar dari perlumbaan. ;Dia mempercepatkan langkahnya. ;1
Saya berfikir dengan teliti mengenai masalah ini. ;effect;Saya minta nasihat. ;Saya ada penyelesaian. ;1
Pengembara berjalan di atas jambatan gantung yang goyah. ;effect;Dia berasa takut. ;Dia berasa gembira. ;0
Lelaki itu menjangkakan kemenangan pasukan. ;effect;Dia bertemu kawan-kawannya untuk menonton permainan. ;Dia membuat pertaruhan dengan kawan-kawannya. ;1
Budak itu tidak boleh tidur. ;effect;Dia set jam penggera. ;Dia mengira biri-biri. ;1
