,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
774,Ես որոշեցի թողնել աշխատանքս։,Ես իմ հրաժարականի նամակը գրել եմ:,Ես հանգիստ գնացի գրասենյակ եւ հանձնեցի այն:,Ես հեռացա աշխատանքից:,"Այժմ ես ազատ եմ, որպեսզի զբաղվեմ այնպիսի կարիերայով, որը ինձ երջանիկ կդարձնի։",Վաղը ես վերադառնում եմ իմ աշխատանքին:,1
775,Սեւ պլաստիկ վարդը ջրի մեջ եմ դրել:,Ես այն մի քանի շաբաթ թողել եմ գրքերի գրադարանային գրադարանի վերեւում:,Տասը մարդ է հարցրել ինձ այդ մասին:,"Նրանք ուզում էին իմանալ, թե ինչու եմ ջրահեռացված կեղծ ծաղիկներ հագցրել:","Անկեղծ ասած, ես էլ չգիտեի, թե ինչու:",Մի քանի շաբաթ անց ծաղիկը մահացավ։,1
776,Բենը որոշեց իրեն սուրճով հյուրասիրել։,Նա սուրճի համար վճարել է իր դեբետային քարտով։,"Ավելի ուշ բանկից զանգահարեցին նրան եւ ասացին, որ նա չափազանց շատ է վերցրել:","Նրանք բացատրել են, որ նա պետք է վճարի երեսուն դոլար տուգանք։",Բենը հիասթափված էր լրացուցիչ վճարից։,"Բենը ուրախ էր, երբ բանկից զանգեցին։",1
777,Քրիսը շաբաթվա երկրորդ կանգառն էր:,Օդանավակայանում քայլելով՝ նա որոշեց օգտվել այս ժամանակից։,Նա իր հեռախոսին մի ծրագիր տեղադրեց եւ սկսեց ֆրանսերեն սովորել:,Օդանավակայանի մեկ այլ հյուր լսեց նրան եւ առաջարկեց օգնել,Փոխնախարարը օգնեց Քրիսին սովորեցնել ֆրանսերեն խոսել։,"Պրոտոնորը չկարողացավ հասկանալ Քրիսին, քանի որ նա խոսում էր միայն չինարեն:",1
778,"Երբ ես երեխա էի, Google-ը առաջին անգամ սկսեց գործել:","Հիշում եմ, որ հորս հարցրեցի, թե ինչպես օգտագործել կայքը:","Նա ցույց տվեց, թե ինչպես տպել եւ որոնել այն, ինչ ուզում էի:",Ես հիացած էի եւ ամեն օր զվարճանում էի իմ սեղանի շուրջ:,Ես շատ բան սովորեցի Google-ից:,Ես շատ արագ զայրացած եմ լինում դրա վրա։,1
779,"Ջեֆը առաջադրման էր սպասում, որի համար նա պետք է հարցազրույց անցկացներ:","Նա գնաց տուն եւ շատ ջանասիրաբար ուսումնասիրեց, հիշելով իր պատասխանները։","Նա պատրաստվել է մի քանի օր, մինչեւ որ պատրաստ էր հարցազրույցին։",Նա հարցազրույցի էր գնացել եւ հիանալի արդյունքներ է ունեցել։,"Նա ուրախացավ, երբ իրեն բարձրացրին պաշտոնից։","Նա հասկացավ, որ պետք է հեռանա աշխատանքից։",1
780,Ռիտցը ծնվել է 12 այլ շնիկների մեծ կաթսայի մեջ։,"Երբ նա 8 շաբաթական էր, նրան նվիրեցին մի սիրելի ընտանիքին:","Նրանք նրան լավ դաստիարակեցին, եւ նա շատ երջանիկ կյանքով ապրեց:","Մի օր Ռիտցի համար ամեն ինչ փոխվեց, երբ նրա տերը քաղցկեղով հիվանդացավ:",Ռիտցը որբ էր եւ ստիպված էր տեղափոխվել ապաստարան:,Նրա տերը սկսեց օրական վազել 12 մղոն:,1
781,Միան սիրում էր դրսում լինել:,Մի ամառ նա որոշեց լեռան վրա բարձրանալ:,"Նա միացավ մի խմբի, որը միասին լեռաներ էր բարձրանում:",Նրանք բարձրանում էին նրա շրջանի ամենաբարձր լեռը:,Միան շատ լավ ժամանակ անցկացրեց:,"Միան ցանկանում էր, որ ներսում լիներ:",1
782,Ֆրեդի ղեկավարը նրան կանչեց պրոպանային կայանի գրասենյակ:,"Նա Ֆրեդին ասաց, որ ժամանակները դժվար են, եւ նա պետք է ազատվի աշխատանքից:",Ֆրեդը շատ բարկացավ։,Նա բռնել է իր ղեկավարին պարանոցի մեջ եւ նետել նրան:,Ֆրեդի ղեկավարը նրան մեծ գրկեց։,"Ֆրեդի գործընկերներից մեկը, ով տեսել էր, թե ինչպես է նա հարձակվել իր ղեկավարի վրա, զանգահարել է ոստիկանություն:",2
783,Իմ քույրը փորձում է խնայել գումար:,Նա վերջերս այրի է դարձել եւ ապրում է կենսաթոշակով։,Վերջերս նա վերադարձրել է երեք հեռուստաալիքային տուփերից երկուսը:,"Ես նրան ասացի, որ այժմ անտենները լավ են աշխատում, քանի որ հեռարձակումներն իրականացվում են HD-ով:",Նա գնեց ավելի շատ հեռուստաալիքներ:,"Նա ուրախացավ, երբ լսեց դա:",2
784,Վիկտորը միշտ հպարտանում է նոր սնունդ փորձելով:,Սակայն նա երբեք չի կերել ֆիստակ:,"Մի օր նա գնում է մի կաթսա պիստակ, որ տանը ուտի:","Նա սիրում է, թե ինչպես են նրանք համը:",Վիկտորը որոշում է պարբերաբար պիստաչիա գնել:,"Վիկտորը գիտակցում է, որ իր սվետշերտը մոռացել է մարզասրահում:",1
785,Շերոնը տարիներ շարունակ պահել էր անհայտ սերմերի մի պայուսակ:,Մի օր նա որոշեց տնկել սերմերը:,"Շարոնը դրանք դրել է տնկարաններում, հավատալով, որ դրանք փոքր բույսեր կլինեն:",Շերոնը կարող էր ավելի սխալ լինել իր ենթադրության մեջ:,Նա բացեց գարեջուր եւ խմեց:,Նրանք մեծ բույսեր են դարձել:,2
786,Այն հիանալի օր էր դրսում:,Էմիլին ցանկանում էր օգտվել լավ եղանակից։,Նա որոշեց գնալ այգի։,"Էմիլին հիասթափված էր, երբ իմացավ, որ իր մեքենան չի սկսվում։","Նա խնդրեց իր հարեւանին, որ մի պահի սկսի:","Նա մեքենան մեքենատիրոջ մոտ է տանում, որպեսզի նա այն ստուգի:",1
787,Թոմը հոգնել էր ամենօրյա կյանքից։,"Այսպիսով, նա որոշեց հեռանալ ցանցից:","Առաջին շաբաթը լավ անցավ, բայց շուտով ջուրը վերջացավ:",Նա երկու օր տառապեց եւ դեռեւս չէր կարող գտնել որեւէ մեկը:,Ի վերջո Թոմը վերադարձավ ցանց։,Թոմը սիրում էր ծոմ պահելու գաղափարը։,1
788,Թիմը ցանկանում էր աստղագիտություն սովորել։,Նա ցանկանում էր դուրս գալ տիեզերք:,"Այնուամենայնիվ, նա շատ երիտասարդ էր տիեզերագնաց լինելու համար:",Այս լուրը նրան տխրեցրեց։,"Թիմը դպրոցում շատ է աշխատել, որպեսզի դառնա քույր։",Թիմը ատում էր Մարսը:,1
789,Իմ քույրը աշխատում է խնամքի կենտրոնում:,Նա սպասուհի է:,Նա մեզ տվեց կենտրոնի կողմից թողարկված օրացույցը:,"Այն ցույց էր տալիս, թե ինչպես է նա հագնվել Սուրբ Պատրիկի տոնի համար:","Մենք բոլորս էլ կարծում էինք, որ իմ քույրը ծիծաղելի էր այդպիսի հագուստով:",Իմ քույրը ինչ-որ բան էր թաքցնում մեզանից։,1
790,Ֆրեդը որոշեց գնել Apple-ի մի քանի բաժնետոմսեր:,"Երբ նա այն գնել է, բաժնետոմսերի գինը 90 դոլար է եղել:","Բարեբախտաբար, նրանք երեկ մեծ եկամուտներ են ունեցել:",Այնուհետեւ բաժնետոմսերը բարձրացան մինչեւ 100 դոլար:,Ֆրեդը զղջում էր իր բաժնետոմսերի գնման համար։,Ֆրեդը շատ ուրախ էր։,2
791,"Ջենը այնքան վստահ էր իր նախապատրաստական աշխատանքներում, որ մասնակցել է հրաբխական մրցույթին:",Նա անցած ամիսն անցկացրել էր ամեն գիշեր բառարանը ուսումնասիրելով։,"Երբ Bee- ն սկսեց, Ջենը ողջ մնաց, մինչ մյուսները նոկաուտվեցին:","Ամեն ինչ հանգեցավ եզրափակիչ երկուսին, եւ Ջենի հակառակորդը խառնաշփոթ էր արել:",Ջենը հաղթեց ուղղագրության մրցույթում:,Ջենը կորցրեց ուղղագրության մրցույթը:,1
792,Քելլին տարիներ շարունակ չի դուրս եկել իր բնակարանից:,"Ես այսօր գնացի նրա տուն, որ ողջունեմ նրան:","Ես կարող էի ասել, որ նա դժկամ էր ինձ ներս թողնելու համար:",Մենք մի որոշ ժամանակ զրուցեցինք նրա վիճակի մասին:,Քելլին սիրում է այցելուներ ունենալ:,Քելլին ագորաֆոբիկ է:,2
793,Էմիլին ծովափում էր:,Եղանակը սկսեց հանգիստ լինել։,Հանկարծ քամին սկսեց ուժեղանալ։,Աննան հայտնվեց սարսափելի ավազային փոթորկի մեջ։,Նա հրաշալի ժամանակ անցկացրեց լողափին:,"Բարեբախտաբար, նա կարողացավ անվտանգ վերադառնալ լողափի տունը:",2
794,Էնդրյուն երբեք որեւէ բանի համար խնդիրներ չի ունեցել։,Նրա ծնողները դուրս էին քաղաքից մեկ շաբաթով:,Էնդրուի ընկերները եկել էին եւ ուզում էին խմել:,"Այսպիսով, Անդրյուը վերցրեց իր ծնողների գաղտնի ալկոհոլը:","Էնդրյուը ցանկանում էր, որ իր ծնողները ալկոհոլ ունենային:",Նրանք ալկոհոլը խմեցին եւ հարբեցին:,2
795,Էլենը գյուղում էր ապրում:,"Նա կարոտում է այն օրերը, երբ էլեկտրականությունը անջատված է:","""Ես շատ եմ սիրում քեզ""",Նա շատ ցուրտ էր:,"Նա ուրախ էր, երբ էլեկտրականությունը վերադարձավ:",Էլենը լիովին հարմար էր։,1
796,Խոսեն շատ էր ոգեւորված:,Նա նոր էր ստացել սկայթբորդ եւ ուզում էր փորձել այն:,Նա ուղիղ գնաց սկայթապարկ։,Նա ամբողջ օրը սահում էր:,Հոսեն զվարճացել է սկանդալային այգում:,Հոսեն նետեց իր սկայթբորդը:,1
797,Մայքը նստած էր իր սեղանի մոտ:,Բայց հանկարծ նա զգաց իր ձեռքում տարօրինակ քորոց:,"Նա զգաց, որ իր ոտքերը նույնպես սկսեցին քորել:",Եվ հետո նրա դեմքը:,Մայքին ինսուլտ է ունեցել:,Մայքը սկսեց հիստերիկ ծիծաղել:,1
798,Ջիլը անցյալ ամիս ճանապարհային ճանապարհորդության է գնացել:,Նա ցանկանում էր ճանապարհորդել Բոստոնից Սիեթլ:,Կես ճանապարհին նրա մեքենան փչացավ:,"Նա ժամեր շարունակ ճանապարհի եզրին էր, սպասում էր ԱԱԱ-ին:","Ջիլը ուրախ էր, որ նրանք այդքան արագ են եկել։",Նրանք շտկեցին նրա մեքենան եւ ուղարկեցին նրան իր ճանապարհին:,2
799,"Դպրոցի տնօրենը հայտարարեց, որ այդ ուրբաթ օրը դպրոցում պար է լինելու։",Մարիամը ոգեւորվեց պարի համար։,"Նա ուզում էր, որ Դենը իրեն հրավիրի դպրոցական պարին:","Դանը Մերին տեսավ միջանցքում եւ ասաց, որ պետք է խոսի նրա հետ։",Նա մեղադրում էր նրան իր հեծանիվը գողանալու համար:,"Նա ուրախ էր, որ նա իրեն պարի հրավիրեց։",2
800,Նոր Օրգանական փողոցի խանութը բացվեց Նյու Յորքում եւ ես ստուգեցի այն:,"Ես շատ ուրախ էի փորձել այն, քանի որ նախկինում երբեք չեմ եղել:","Երբ ես մտա, նրանք հրաշալի աղցաններ ու հյութեր էին պատրաստել:",Ես փորձեցի ամառային աղցան եւ կոկոսի ջուր:,Ես որոշեցի այլեւս չվերադառնալ այդ ռեստորան։,Սա իմ նոր սիրելի ռեստորանն էր:,2
801,Սինդիի սենյակը սպիտակ պատեր ուներ։,"Բայց նա բողոքում էր, որ դրանք չափազանց շատ լույս են արտացոլում:",Այդ պատճառով նա որոշեց իր պատերը կապույտ գունով ներկել։,"Նա կարծում էր, որ իր սենյակը ավելի հանգիստ է:",Նա ատում էր այն եւ անցավ սեւ գույնի:,Նա գոհ էր արդյունքներից։,2
802,Այս տարի առաջին անգամ միացա ֆանտազիայի ֆուտբոլային լիգային:,"Ես միացա ընկերներիս խմբին, քանի որ նրանց մեկ այլ մարդ էր պետք:",Ես երբեք չեմ խաղացել իմ կյանքում:,Ես առաջին տեղն եմ զբաղեցրել։,Ես շատ ոգեւորված էի:,Ես շատ հիասթափված էի:,1
803,Հելենը վաղ արթնացավ աշխատանքի։,"Նախորդ գիշեր ձյուն էր տեղացել, ուստի նա ստիպված էր մեքենան դուրս հանել:",Նրան մի ժամ էր պահանջվել ձյունը մաքրելու համար:,"""Ո՞վ է նա, որ ինձ հետ է""։",Նա թողել էր լոգարանը բաց:,"Հելենը գնաց լճի մոտ, որպեսզի վարձի ջեթ-սկի:",1
804,Բասկետբոլի պետական առաջնությունից հետո լրագրողները հարցազրույց են տվել թիմին:,"Դանը հարցրեց, թե սա կենդանի է, թե ձայնագրված:","Լրագրողը տեղեկացրեց նրան, որ դա կենդանի շոու է:","Դենը տեսախցիկի առջեւ ասաց, որ իր հայրը նրա ոգեշնչումն է:",Դանը հիանում էր իր հորով։,Դանը ամաչում էր այդ հոր համար։,1
805,Ջերեմին ունի առանձնահատուկ եւ ուժեղ անհատականություն:,Նա վատ ժամանակներ էր անցկացնում իր աշխատանքում եւ ազատվել էր աշխատանքից:,Նա իր ղեկավարին եւ գործընկերներին մի քանի անբարենպաստ բաներ է ասել։,Այդ ժամանակվանից նա դժվար է աշխատել:,Ջերեմին դժվար է վերաբերվում աշխատավայրին:,Ջերեմիի վարքագիծը կատարյալ է աշխատավայրում:,1
806,Ֆրանը տուն է գնել ծովափին:,Ամեն օր բարձիկները կերակրում էին նրա բակում գտնվող միջատներին:,"Մի օր, սակայն, բեռնատարները դադարեցին շրջել:","Մի քանի ամիս անցավ, բայց դեռեւս ոչ մի բեռնատար",Ֆրանի բակում այժմ բծախոտներ են ապրում:,"Ֆրանը սրտի կաթված է ստացել, երբ ծաղիկներ էր դասավորում:",1
807,Մեր թիմը այսօր ֆուտբոլային խաղ էր խաղում։,Մենք բոլորս էլ ուրախ էինք հաղթելու համար:,Մենք խաղադաշտ դուրս եկանք եւ մարզվեցինք խաղից առաջ:,Մեր թիմը միավորված էր եւ միասին աշխատում էր:,Մեր թիմը ամաչում էր իր կատարումից։,Մեր թիմը գոհ էր:,2
808,Քելլին ատում էր մաթեմատիկայի դասերը եւ դժվարությամբ էր սովորում հասկացությունները:,Նա շատ էր պայքարում իր աշխատանքով եւ հաճախ օգնություն էր փնտրում ուսուցիչներից։,Նա շատ է աշխատել եւ դա վաստակել է լավ գնահատականներով:,Նա մտնում էր քոլեջ աշնանը:,Նա թողեց քոլեջը:,Քելլին ավարտել է դպրոցը լավ գնահատականներով։,2
809,Սոֆիի տատիկը մահացու հիվանդ էր:,"Սոֆին այցելել է նրան հիվանդանոց, որպեսզի հրաժեշտ տա:",Նրան տատիկը տվեց իր թանկարժեք ոսկե մեդալը:,"Նա Սոֆիին ասաց, որ պահի այն, որպեսզի հիշի իրեն:",Սոֆին լաց եղավ:,Սոֆին ծիծաղեց նրա դեմքին:,1
810,Քելլին այսօր նոր հարցազրույց էր ունեցել։,Նա պատրաստ է տասը րոպե եւ վազում է դուրս դռան.,"""Ամեն ինչ լավ է, որ ես ունեմ""։","Երբ հարցազրույցը ավարտվեց, նրանք ասացին, որ հետ կզանգեն:","Քելլին հույս ուներ, որ շուտով զանգ կստանա:","Քելլին հույս ուներ, որ իրեն հեռախոսազանգ չեն անի:",1
811,"Դոնը նկատեց, որ մի թռչուն մտավ հյուրասենյակ:",Նա որոշեց կոտրել այն:,"Նա փորձեց կես ժամ, բայց այն շարունակում էր խուսափել իրենից:","Վերջապես, թռչունը ինքնուրույն թռավ:","Դոնը փակեց դուռը, որից թռչում էր:",Դոնը այլեւս երբեք չգնաց լճ:,1
812,Զաքը եւ նրա ընկերները դպրոց գնալու ճանապարհին անցել են սարսափելի տան կողքով:,Մի օր նրանք որոշեցին մտնել ներս։,Զաքը եւ նրա ընկերները մտան յուրաքանչյուր սենյակ:,Տունը հին էր եւ լքված:,Նրանք որոշեցին այնտեղ բեյսբոլ խաղալ։,Նրանք գնացին դպրոց:,2
813,Միան երեկ գնացել է կազինո:,Նա երեկոյան սկսեց պոկեր խաղալով:,Խաղալիքներ,"Նա գրեթե փողը, երբ հոտը զանգահարել զանգահարել զանգահարել:",Միան շահեց մեծ գումար:,Միան ավելի շատ գումար է կորցրել:,1
814,Պորտիան սիրում է քայլել իր տան մոտ գտնվող անտառներով:,"""Ուզում եմ, որ դու ինձ հետ լինես""",Նա որոշում է գնել մի զույգ լեռնադահուկային կոշիկներ:,Պորտիան գտնում է հարմարավետ եւ ոչ թանկ զույգեր։,Նա երջանիկ է իր ընտրությամբ:,Նա կոշիկները նվիրաբերում է խնայողական խանութին:,1
815,Էնդրյուն վաղը ամուսնանալու էր:,Նա ամիսներ առաջ էր գնել մատանին եւ չէր կարողանում գտնել այն։,Նա իր տան ամեն տեղը փնտրեց։,"Վերջապես նա հիշեց, որ այն պետք է վերադառնա խանութ, որպեսզի չափը փոխի:","Էնդրյուը հիասթափված էր, որ գտավ մատանին։",Էնդրյուն այնքան հանգստացավ։,2
816,Թերրին աշխատանքում գտավ 200 դոլար:,"Նա փողն տուն տարավ, բայց նա մտածում էր, թե ճիշտ բան է արել:",Հաջորդ օրը նա փողերը վերցրեց աշխատանքի եւ հանձնեց:,"Մեկ շաբաթ անց ոչ ոք չպահանջեց փողերը, եւ նրա ղեկավարը վերադարձրեց դրանք:",Նա ատում էր իր որոշումը եւ ինքն իրեն:,"Նա սովորեց, որ ազնվությունը վաստակում է։",2
817,"Ես սիրում եմ երկար, տաք լոգանքներ ընդունել:",Նրանք հիանալի են եւ զվարճալի:,"Ցավոք, նրանք վատն են ծախսում:","Ես միշտ վատ եմ զգում, երբ ես խմում եմ:",Ահա թե ինչու եմ ես ամեն օր երկու դեղամիջոց ընդունում:,Ես որոշեցի շաբաթը մեկ անգամ երկար ցնցուղ ընդունել։,2
818,Բարրին սիրում է բեյսբոլ խաղալ։,Բարրին որոշեց գնալ եւ դիտել պրոֆեսիոնալ խաղը:,Բարրին գնացել է մարզադաշտ եւ տոմս է գնել:,"Մտնելով, Բարրին որոշեց գարեջուր խմել։",Բարրին նաեւ հոթ-դոգ է գնել:,Բարրին որոշեց թողնել խաղը:,1
819,Անցյալ տարի մեր տանը մրգերի թռչուններ էին:,Մենք փնտրեցինք տարբեր բուժումներ:,Մենք փորձեցինք կարմիր գինին բաժակներում:,"Երբ դա չաշխատեց, մենք հատուկ ծուղակ գնեցինք:",Մենք ավելի շատ գինու բաժակներ ենք պատրաստել արդյունքներից հետո:,"Մենք նույնիսկ կարող էինք տեսնել, որ ծուղակը աշխատում է:",2
820,Ռեմին սիրում էր կաթ խմել։,"Բայց մի օր, նա կաթ թափեց իր գորգի վրա:","Եվ նա չմտածեց, որ պետք է մաքրի լցվածը:",Հաջորդ առավոտ նա արթնացավ սարսափելի հոտով:,Ռեմին սովորեց երբեք կաթ չփչացնել գորգի վրա եւ ավելի լավ մաքրել:,"Ռեմին կարծում էր, որ լավ գաղափար է կաթը ավելի շատ թափել գորգի վրա:",1
821,Հեթերն ու Մարկուսը պատրաստ էին իրենց հարաբերությունների հաջորդ քայլին:,"Նրանք երջանիկ նորապսակներ էին, բայց ցանկանում էին իրենց ընտանիքին մեկ ուրիշի ավելացում:","""Ես միայնակ եմ""","Անկասկած, նրանք գնացին կենդանիների ապաստարան եւ սիրահարվեցին կատվի:",Նրանք որդեգրել են կատուն:,Նրանք լքել են ապաստարանը առանց կենդանու:,1
822,Շատ մարդիկ քայլում էին դասարան:,Նրանք բոլորը ցանկանում էին արագ հասնել այնտեղ:,Մարդիկ սկսեցին ուրիշներին ճանապարհից հեռացնել:,Նրանք ընկել են:,Նրանք բոլորը վերադարձան տուն։,Բազմությունը շատերին ուշացրեց դասից:,2
823,Անցած շաբաթ ես գնացի Azalea համերգին:,Համերգը հրաշալի էր:,Ես պետք է առաջին շարքում:,Ցուցահանդեսից հետո գնացի բեմի հետեւից հանդիպելու նրան:,Azalea շատ cool էր:,Ես չեմ վերադառնա մեկ այլ համերգ:,1
824,Էրիկը միշտ էլ գեր էր։,Նոր տարվա որոշումը դիետայի պահելն էր։,Նա հունվարին մարզասրահ է գնացել եւ ավելի առողջ սնվել:,Այն տեւում է մոտ մեկ ամիս:,Էրիկը դադարեց մարզվել:,Էրիկը դադարեց անորեկսիայից տառապել։,1
825,Սալլին դժվար էր դպրոցում:,"Ծնողները որոշեցին, որ պետք է դրդեն նրան:","Նրանք ասացին, որ եթե վերջին կիսամյակը լավ է անցել, ապա նա ընտրում է արձակուրդը:","Սալլին գիշեր-ցերեկ էր սովորում, նա ուզում էր լավ աշխատել:",Սալին ավարտել է ուսումը եւ հավաքել է կրակի համար անհրաժեշտ փայտը։,"Սալլին լավ է վարվել, եւ նրա ծնողները համաձայնեցին նրան Հավայանե բերել։",2
826,"Երբ ես երեխա էի, ես եւ իմ եղբայրները փող էինք ուզում:",Մենք գաղափար ունեինք լիմոնադի վահանի համար:,Մենք որոշեցինք մեր տան մոտ տեղավորվել։,Մենք մի քանի տասնյակ մարդկանց լիմոնադ ենք վաճառել:,Մենք ոչ մի գումար չենք վաստակել։,Մենք շատ գումարներ ենք վաստակել մեր կարիքների համար:,2
827,"Ես սիրում էի լամպերը, երբ փոքր էի:","Երբ ես մեծացել եմ, ես գնել եմ փոքրիկ կցորդը լապտերների վրա:","Ես դրանք դրել եմ իմ պայուսակի վրա, որպեսզի կարողանամ օգտագործել արտակարգ իրավիճակների դեպքում:",Հետագայում սմարթֆոնի հայտնվելը նվազեցրեց լապտերների անհրաժեշտությունը։,"Իմ տունը լցված է լամպերով, ես չգիտեմ ինչ անել դրանց հետ:",Ես ատում եմ իմ սմարթֆոնը:,1
828,Թերին ատում էր իր անունը:,"Նա ուզում էր մի հիանալի անուն, ինչպես Սուպեր Մետրո Հրաբուխ Մարդը:","Նա իր մորը ասաց, որ ուզում է փոխել իր անունը։","Մայրը բացատրեց, որ տղային անվանել են իր սիրելի պապիկի անունով։",Թերրին 45 տարեկան էր:,Թերրին դեռ հիասթափված էր:,2
829,Պարկերների ընտանիքը նոր տուն էր փնտրում:,"Նրանք փնտրեցին ամբողջ քաղաքը, բայց չկարողացան գտնել իրենց ուզած տունը:","Վերջապես նրանք գտան մի գեղեցիկ տուն, որը շատ էին սիրում։",Տունը շատ գեղեցիկ էր:,Պարկերների ընտանիքը հիասթափված էր:,Փարկերները շուտով տեղափոխվեցին իրենց նոր տունը։,2
830,Թոմը որոշեց այսօր մեքենայով գնալ իր ընկերուհու տուն։,"Նա այնքան արագ էր գնում, որքան կարող էր, չնայած որ երթեւեկությունը շատ էր:","Երբ նա մտավ տան առջեւ, զանգահարեց դռան զանգին։","Ոչ ոք չպատասխանեց, սակայն, առջեւի դուռը բաց էր:",Թոմը սկսեց ծիծաղել:,Թոմը սկսեց անհանգստանալ:,2
831,Քելլիի մեքենայի մարտկոցը սպառվել է:,"Նա փորձեց այն թռցնել, բայց դա չաշխատեց:",Վերջապես նա այն տարավ ավտոմեքենայի խանութ:,Նրանք ստուգեցին այն եւ այն մեռած էր:,"Քելլին ուրախացավ, որ մարտկոցը դեռեւս լավ վիճակում է:",Քելլին դժկամությամբ վճարեց նոր մարտկոցի համար։,2
832,Ջոն իր խնայողություններով սկայթբորդ է գնել։,"Նա իր նոր սկայթբորդը տարավ այգի, որպեսզի ընկերներին ցույց տա։",Մտքի գործի ժամանակ Ջոն ընկավ եւ կոտրեց ձեռքը:,"Նա 4 ժամ անցկացրեց հիվանդանոցում, որպեսզի իր ձեռքը կարգավորվի:",Հիվանդանոցից դուրս գալուց հետո Ջոն սերֆինգի գնաց։,Ջոին սարսափելի ցավեր էր զգում։,2
833,"Մեդդին որոշեց, որ ժամանակն է վերադառնալ դպրոց գնելու։","Օգոստոսի կեսն էր, եւ դասերը շուտով սկսվում էին։",Նա ուսումնասիրեց իր դասընթացի պահանջները եւ գնումների ցուցակները:,"Նա թերթում բոլոր գովազդները նայեց, որպեսզի գտնի լավագույն առաջարկները:",Մեդդին վերցրեց իր դպրոցական բոլոր պարագաները:,"Նա գտավ լավագույն վայրերը, որտեղ գնել իր բոլոր պարագաները:",2
834,Նիլը հիանալի էր զգում չինական սնունդը Հունանում:,"Բայց նրան ասացին, որ ավելի համեղ սնունդը Սեչուան նահանգում է:","""Ամեն ինչ լավ է""","""Ոչ մի բան, որ կարող է խանգարել ձեզ""։","Նա զգաց, որ իր բերանը կրակի տակ է:",Նիլը սիրում էր հաց ուտել։,1
835,Ես իմ կալանքի ժամանակի մեծ մասը անցկացրել եմ դասի ժամանակ քնելով:,"Իմ ուսուցիչը ինձ ասաց արթնանալ, քանի որ ոչ մի քուն բարձր էր:",Ես փորձում էի արթուն մնալ եւ մի քանի առաջադրանքներ կատարել։,"Երբ ուսուցիչը ինձ դուրս բերեց դասարանից, ես ուրախ էի։","Երբ տուն հասա, անմիջապես գնացի քնելու:","Ուսուցիչը ուրախ էր, որ ես քնեցի կալանքի տակ:",1
836,"Ամանդան նայում էր, թե ինչպես է խեցգետինը հավաքում կաղամբը:","Ամանդան հիացած էր, թե որքան արդյունավետ է խոզը:","Ամանդան նայում էր, թե ինչպես է խեցգետինը բռնում կաղամբը դեպի իր բույնը:","Ամանդան նաեւ նկատեց, թե ինչպես է խեցգետինը շատ զգոն էր կաղամբների նկատմամբ:",Ամանդան սիրում է սովորել բնության մասին։,Ամանդան բնությունը ձանձրալի է համարում:,1
837,"Թերրին սիրում է լողալ, բայց նա երբեք չի սովորել խուզարկություն անել:",Նա միշտ առաջինն է ցատկում ջրի մեջ:,"Այս ամառ Թերին որոշեց, որ ուզում է սովորել, թե ինչպես կարելի է սուզվել ջրի մեջ:",Նա ամեն օր շատ է սուզվում:,"Թերի հույս ունի, որ կբարելավվի:",Թերին հրաժարվել է լողալուց։,1
838,Փիթերը շատ էր ոգեւորված դասարանի ճամփորդության համար։,Նա անհամբեր սպասում էր գիտության թանգարան այցելելուն:,Այնտեղ շատ հետաքրքիր ցուցահանդեսներ եւ ինտերակտիվ ցուցադրություններ էին:,Պիտերը հիացած էր ֆիզիկայի եւ տիեզերական ցուցադրություններով։,Պետրոսը ատում էր գիտությունը։,Փիթերը մեծացավ գիտնական դառնալու համար։,2
839,Քեյլին գնաց աշխատել Սիդար Փոյթում՝ զվարճանքի այգում:,"""Ես շատ ուրախ եմ, որ կարողացա օգնել""",Քեյլին եւ Ջեյմսը սկսեցին դուր գալ միմյանց եւ շուտով սկսեցին հանդիպել:,Մեկ տարի անց Ջեյմսը Քեյլին ամուսնության առաջարկեց:,Քեյլին եւ Ջեյմսը ամուսնացել են աշնանը:,Ջեյմսը տխուր էր այդ առաջարկի համար։,1
840,Ջոանին հարցազրույց էր տալիս իր առաջին աշխատանքի համար:,Նա շատ նյարդայնացած էր:,Նա իսկապես ցանկանում էր ստանալ այդ պաշտոնը սառցադեղենի խանութում:,"Նա կարծում էր, որ հարցազրույցը բավականին լավ է անցել:","Նա մերժեց աշխատանքը, երբ ղեկավարը առաջարկեց այն:",Հաջորդ օրը նրան զանգահարեցին եւ առաջարկեցին աշխատանք:,2
841,Անան շատ աշխատասեր մայր էր։,Մի օր նա իր համար հանգստյան օր էր գնել:,Նա ամբողջ մարմնին մաշկազարդում էր անում։,Նա նույնիսկ ջրային թերապիայի ժամանակ էր։,"Մի օր, ասում էր նա, նա ամբողջ մարմնով մազարզում կստանա։",Նա զգաց հիանալի հանգիստ եւ գոհ է հետո.,2
842,Բոբը Մեխանիկական Թուրքի աշխատող էր:,Նա ստացել է 50 դոլար բոնուս:,"Բոբը ուրախ էր, քանի որ դա իր ստացած ամենամեծ բոնուսն էր:","Բոբը կրեց իր ակնոցները եւ հասկացավ, որ իրականում դա հինգ դոլար է:","Բոբը նույնիսկ ավելի երջանիկ էր, քան նախկինում:","Բոբը դեռ երջանիկ էր, բայց ավելի քիչ ոգեւորված:",2
