,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
689,Rayk gurpila zintzilikatu zuen sokaren bat lortzeko.,"Neska bat bere gelan sartu, eta jolasten ari da.","Gero, Ray-k entzun du bat-batean soinu gor bat eta talka.",Oinetakoa hautsi zuen eta alaba erori zitzaion.,Rayri barre egin dio egoerak.,"Rayk alaba zerbaiten bila joan da, ondo dagoela ziurtatzeko.",2
690,Neskak taberna batean daude.,Kontu bat zabaldu dute.,Trago batzuk hartu dituzte.,Azkenean zor zaidana eman didate.,Etxera itzuli eta gau hartakoaz hitz egin zuten.,Hegazkinera igo dira.,1
691,Pasa den astean hitzaldi bat eman behar izan nuen.,"Ez dut inoiz prestatu, oinarrizkoena bakarrik.",Sartu eta itxurak egingo nituen.,"Hitz zailak erabiltzen hasia naiz, eta bizkorragoa naizela iradokitzen saiatu naiz.","Eta ondo irten zen, eta hitzaldia oso ongi jaso zen.",Berriketa bukatu eta etxera joan nintzen.,1
692,Jio andereñoak Nate jaunaren gurasoei deitu die.,Nate kezkagarria dela eta sendagaiak behar dituela.,"Nate-ren gurasoak etxera joan ziren, eta hitz egin zuten.","Nate medikuarengana eraman zuten, baina hark ezetz esan zuen.",Medikuak esan dio Jake-ri terapia egin beharko ziola.,"Errezetak eman zizkien gurasoei, eta berehala bete zituzten.",1
693,Eta jatetxe italiar bikain bat ikusi nuen Aliseren ondoan.,Ia astero joaten zen.,Asko gustatzen zaio han saltzen duten pasta.,"Egun batean, bera ere saiatu zen hara joaten. Baina itxi egin zuten.","Alice haserre zegoen, janari txinatarra hartu behar zuelako.",Bere lagun guztiak gonbidatu zituen jatetxe hartara.,1
694,Fideoak bukatu zaizkit.,Autoan sartu eta saltegira joan nintzen.,Nire fideo gogokoena erosi dut.,Etxera joan nintzen.,Fideoak prestatu ditut.,"Fideoak botatzera joan nintzen, eta ez dakit zer gertatu zen.",1
695,Pete-k agentearekin hitz egin behar zuen.,Etxe bat erosteko gertu zegoen.,Pete-k ez du aurkitu bere agentearen kontratua.,Etxe guztian zehar begiratu zuen.,Azkenean garajean aurkitu zuen.,Pete-k uste du agian une egokia dela Las Vegasera joateko.,1
696,"Fredek atsegin zituen dibertsioak parkean, baina sekula ez zuen zaldi gainean ibili.",Bere lagunek esaten zioten beldurra bazuela.,"Egun batean, parke batean bere beldurrei aurre egitea erabaki zuen.",Fredek parkean dagoen roller coasterrik bizkorrena hartu du.,Etxera joan eta negarrez hasi zen.,"Asko poztu zen, eta asko maite izan zuen parke hau.",2
697,Wendy-k bainugelako olio bat erosi du.,Oker egin zuen instrukzioan eta bere gorputz osoan zabaldu zuen.,"Harrituta, larruazala arrosatu zitzaion.",Berehala kexatu zen enpresarekin.,Wendy-k bainuontziko olio gehiago erosi du.,Wendyri ordaindu genion eta barkamena eskatu genion.,2
698,Jacksonek beti saihestu zuen alkohola.,Bazekien alkohola osasungarri ez zela eta erabakiak kalte egiten ziola.,"Hala ere, egun batean, Jacksoni nagusiak garagardo bat hartzera gonbidatu zion taberna batera.",Jacksonek garagardoaren zaporea maite zuela jakin zuen.,Bi ume eduki nahi zituen.,E bere garagardotik bota du.,1
699,Ekarri duzu zerbait?,Aintziraz beste aldera begiratu zuen eta euli bat ikusi zuen.,"Euliarengana hurbildu zen, isil-isilik.","Zoritxarrez, bereak ikusi zuen eta ihes egin zuen.",Igeltsuak ez du inoiz hainbeste jan.,Ezer ez. Igelak goseak jarraitzen du.,2
700,Oscarrek ez zuen ohean lo egiten.,Bere amak beti nahi izan du hori.,Azkenean erabaki zuen ohea konpontzea.,Ama oso harro zegoen.,Postre bat ere eman zion.,Garrasi egin zion.,1
701,Basoan zehar nindoan egun batean.,Kilometro batzuetara suge gorri bat ikusi nuen.,Berehala izoztu nintzen.,Poliki-poliki atzera egin nuen.,Eta gero sugearen kontra korrika egin nuen.,Sugeak hozka egin dit.,2
702,Phil zerbaitek eragin zion lehenengo aldian blackjack jokatzen zuela ikusi zuenean.,Astean kasino batera joaten zen.,Bere porrotak bere irabaziak baino azkarragoak ziren.,"Urtebete baino lehenago, dirurik gabe zegoen.",Zirrara handia egin zion Jokoetan irabazteak.,Erabaki zuen zerbait egin behar zuela bere menpekotasunagatik.,2
703,Nire lehengusuak galdetu zidan ea nire bizitzan une zail bat egon ote zen.,Koadro bat atera dut.,Ospitalean egondako argazki bat zen.,"Leuzemia zela eta, azaldu nion.","Negar egin zuen, eta besarkatu egin ninduen, nire kuraiaz harro,",Beti gai desberdinetan sartzen naiz.,1
704,Matthew-ren ama ordenagailuan lanean ari zen.,Matthew garrasika ari zen.,Matthew harrapatuta dago.,Matthyren amak amore eman zuen eta lana utzi zuen.,Matthewen amak bukatu du ordenagailuarekin.,Matthew-ren amak Matthew-ri txokolatezko edalontzi batean sartu zion.,2
705,Tinek atletismo taldean sartu nahi zuen.,Nahikoa azkarra zela uste zuen.,Bere kasa moldatu zen pasa den hilabetean.,Goiz altxatzen zen korrika egitera.,"Tinek taldeari garaitu zion, denbora luzeenaz gain.",Tinak sofan eseri eta goxokiak jan zituen.,1
706,Sarritan ehizatzen nuen hemen.,Etxera joan nintzen azken aldian gaueko txandan nengoen.,Denbora luzez isilik egon nintzen.,"Azkenik, zerbait mugitzen ikusi nuen.",Ez nion kasurik egin eta etxera joan nintzen.,Ehizatu eta ehizatzeko gai izan nintzen orein bat izan zen.,2
707,Jack eta Chad Arroila Handitik jaitsi dira.,Jackek argazki bat ateratzeko geldialdia egin eta angelu onean begiratu zuen.,"Jack kaktusean eseri zen, ustekabean.",Orratzak sartzen zizkioten praketan.,20 minutu eman behar izan dut hau eskuratzeko.,"Jackek gora egin zuen, eta ez zen batere gaizki ibili.",1
708,"Amy, Lynn eta Kim Lynn-en etxetik hurbil zeuden dendara joan ziren.",Eta han ikusi zuten Lynek Jim maite zuela.,Poltsa bat eramaten zuen dendan.,Gelditu eta berarekin hitz egin zuten.,Jimek hitzordu bat eskatu zion Lynni.,Lynnek Jim erakargarria ez dela dio.,1
709,Riley ez zen oso ezaguna eskolan.,Arropa xelebrea zuen.,"Egun batean, lagun batek makillajea egitea proposatu zion.",Rileyk onartu du garbitzea.,"Riley askoz politagoa zen, eta ongi etorri zion.",Rileyk bere lagunak utzi ditu!,1
710,Ann haurdun dago.,"Oso pozik zegoen, beti haur bat nahi zuelako.","Baina handik bi hilabetera, desagertu egin zen.",Oso traumatikoa izan da.,"Bihotza hautsia du, Ann.",Ann pozik dago ez dagoelako haurdun.,1
711,Aya modelo izan nahi zuen.,"Argala eta polita zen, eta aukera bat zuela uste zuen.",Modelo lehiaketa batean parte hartu zuen.,"Harritu zen, baina irabazi egin zuen.",Aya oso pozik zegoen lehiaketako emaitzarekin.,Aya oso haserre zegoen lehiaketako emaitzarekin.,1
712,Jaredek astebetez zigorra jaso zuen.,Ez zuen garbitzen bere logela.,Gurasoek esan zioten hautsa kentzeko.,"Etxe guztian zehar ibilia zen, etxetik atera.",Gurasoek hiru eguneko baja ematen diote.,Gurasoek kalera bota dute.,1
713,Goiz batean Anna bere eskolara zihoan.,Bide nagusiko gurutzebidera sartu zen.,Gero auto batek harrapatu zuen.,Hanka hautsi zuen.,"Annak ez zuen ezer lortu, ez zuelako asegururik.",Anna gau osoan dantza egitera joan da.,1
714,Dave-k hondartzako arropa guztia bildu du.,Hondartzan denbora gehiago eman lezake.,"Atera zenean, ilunegi zegoen.",Zerua euri hodei beltzez zegoen betea.,Dave oso atsekabetuta zegoen.,"Dave pozik zegoen, ezta?",1
715,Ron eta Kimek etxe berria nahi zuten.,Ronek erabaki zuen ordu extrak egitea.,"Urte gutxitan, ordu extren eta diru gehigarriaren truk, txeke bat jaso zuen.",Kim eta bera etxe handiago baten bila hasi dira.,Etxe polit bat erosi zuten auzo berri batean.,Biek auto kirasdunak erosi zituzten.,1
716,"Liburu bat idatzi nuen, azalekoa jarri behar nuen.",Liburu bateko azalak egin nituen Photoshopen.,Nire sorkuntza zatiak jende askorekin partekatzen nituen.,Jendeari A edo B azalpenaren alde bozkatzeko eskatu diot.,Ez daukat ordenagailurik.,Jende gehienari A gustatzen zitzaion.,2
717,Pasa den astean erosi genuen katilu bat.,Zaharra oso gaizki zegoen.,Gure katua oso zorrotza da.,"Ez bada trukoan sartzen, emaztea ez da fidatuko.",Katuak Sisal-en kaioletatik hartu zuen.,Katuak Sisal-eko zutabe berria ukatu du.,1
718,Daniel idazle izan nahi zuen.,Danielek web orri bat sortu zuen berak idatzitako artikulu bat argitaratzeko.,Webgunea pixkanaka eraikitzen eta arreta lortzen joan zen.,Eraikuntza eta konkista astunegiak izan ziren Danielek lortzeko.,Danielek ez zuen gogoko ezer idaztea.,Danielek lana aurkitu behar zuen.,2
719,Jeffek saskibaloia zeukan eskuetan.,Garyk eskuak altxatzen zituen tiro bat jaso zuelako.,"Jeffek ez zion jaramonik egin, eta korrika joan zen korrika.",Bi zaindari hurbiltzen ari zitzaizkion.,Zaindariek Jeffri hartu diote baloia.,Gary nire eskuzabaltasunaren alde dago.,1
720,Aitatxok basoan kanpatzera eraman gintuen.,Soka bat erabiliz su egiten erakutsi zigun.,Geure dendak egiten erakutsi zigun.,Izarrak zenbatzen ari ginen.,Ez dugu berriro hemen kanpatuko.,Oso ondo pasatu genuen kanpinean.,2
721,"Aste bukaeran, bertako azokara joaten nintzen.","Hainbat artikulu salgai zegoenez, begiratu egin nituen.","Batzuk, %50eko deskontuarekin.","Gauza batzuk hartu nituen, eta aurrezki kutxara joan nintzen.",Tratu ona lortzea gustatzen zitzaidan.,Bolotan joka dezaket orain.,1
722,"Joey konpainia handiren batekoa da, baina ordutegia aurreratu diote.",Konpainiak kaleratu egin zuen.,Joey beste lan baten bila hasi zen.,Lana aurkitzea zaila izan zen. Baina lana aurkitu zuen.,"Azkenean, Joyk lanpostu bat lortu du.",Joyk denbora guztia ematen zuen bideo-jokoetan.,1
723,Joe bakarti bizi zen.,Beti telebista ikusteaz nekatuta zegoen.,"Behin, Craigslist-eko jende batekin elkartu zen.",Lagun berriak egin ditzake.,"Kable bidezko telebista berriak agertu dira, baina Joek ez zituen ikusi nahi.",Askoz zoriontsuagoa zen orain lagun berriak zituelako.,2
724,Amy oso estresatua zen.,Lagun batek meditatzera gonbidatzea proposatu zion.,"Amyk zalantzak zituen, baina saiatu egin zen.","Eskoletara joan zen, arnasa hartu eta kontzentratu egin zen.",Hurrengo egunean meditazioa irakasten hasi zen.,Horrek hobeto sentiarazten du bere burua.,2
725,"Nya osasuntsu jaten saiatu da, pisua zaintzen.","Baina gau batez, janariaz kexatu zen.",Oilasko errea eta patata purea eskatu zituen.,"Janari gantzuduna jan zuen, goxo-goxo.",Nya-k egunero gauza bera jan nahi izan du.,Gero damutuko zaizu janari ez osasungarria jan izana.,2
726,Gelako laguna gaixorik zegoen.,Ez zen eskolara joaten.,Egun osoa egin du lo.,"Egunaren bukaeran, hobeto sentitzen zen.",Lasaitasunak laguntzen dio.,Espero zuen laster gaixotu egingo zela berriro.,1
727,Ted eta bere lagunak parkea batera joan ziren mendira igotzera.,Ibili egin dira.,"Bi orduren buruan, nekatu eta atseden hartu zuten.",Ibilbidea amaitu dute eta goikoan daude.,Ted kotxean sartu da.,Ikuspegi ederra zen eta Ted pozik zegoen haiek ikusteaz.,2
728,-Beti da bero eta lasai Florida osoan.,Baina atzo goizeko haizea gogor zegoen.,Palmondoen hostoak usain gogorra zuten eta leihoak ebaki zituzten.,Telebista piztu nuen eta tornado baten abisua eman genuen!,Tornado bat dator hemendik gertu.,"Beraz, kanpora atera nintzen jolastera.",1
729,Artearen mundua oso txikia da azken aldian.,Gabonetan marrazketa liburua jaso dut.,Liburuak erosketetarako beharrezko materiala dauka.,Lehengoan dendara joan nintzen eta behar nuena erosi nuen.,Ez zaidala marraztea gustatzen esan dut.,Etxera joan nintzen eta praktikatzen hasi nintzen.,2
730,Lisak konturatzen hasi zen ez zuela gustuko negozioak ikastea.,"Arte Ederrak ikasi nahi zituen, baina diruz kezkatuta zegoen.","Azkenean, egun batean eskola utzi behar izan zuen.",Bere lagun eta familiakoek errieta egin zioten eskola uzteagatik.,Lisak oraindik uste zuen zoriontsu egingo zuela bere aukeraketa.,Lisak negozioa ikasi du.,1
731,Maryk zinemara joan nahi zuen.,Beldur naiz ez ote dituen gustuko.,"Lo harturik, zain zegoen.",Lagunekin ikusi zuen filma eta oso ongi pasa zuen.,"Gurasoek harrapatu zutenean, zigortua izan zen.",Mariaren lagunak oso nahigabetuta zeuden harekin.,1
732,Ivyri hitzordu bitxi bat eskatu diote.,"Peterrek, bere mutil-lagunak, txangoa hartzera gonbidatu zuen.",Ivy nirekin zegoen.,Basoan sartu ziren eta orduak pasa zituzten oinez.,"Gero, eguzkia ezkutatzen ikustera jaitsi ziren amildegi batetik.",Ivy etxera itzuli zen eta ez zuen berriro Peter ikusi.,1
733,"Gizon bat igotzen ari da, eta munduko dorrerik garaiena eraikitzen.",Egungo altuena baino bikoiztu egin nahi zuen.,Planoak eta datuak eman zizkion lur-kontratatzaileari.,Eraikitzaileak galdetu zion zenbat igo behar zen.,Ez zen arkitekto bat.,Gizon horrek eraiki zuen dorrea.,2
734,Lauren eta ahizpak Jacksonvillera doaz aste honetan.,Bidaiaren azken egunean elkarrekin argazki bat atera nahi dute.,Lauren eta ahizpak kafetegi polit baten aurrean jarri dira argazkia egiteko.,Argazkia egin eta kopiak bidaltzen dizkie ahizpa bakoitzari.,Bere ahizparekiko antza handia nabaritu zuen.,Koadro hori suntsitu eta bota egin zuen.,1
735,Liz 5 urteko ume batekin zegoen.,Ezkutaketan jolastu nahi zuen.,Pare bat aldiz aurkitu zuen baina gero desagertu egin zen.,"Etxean sartu eta arrastaka zebilen, haserre.",Liz jolasean aspertu eta siestan joan da.,"Armairu batetik irri egiten entzun zuenean, Liz lasaitu zen.",2
736,Mark berandu zebilen lanera.,"Saiatu zen presaka ibiltzen, baina denbora behar izaten zen.",Trafikoak dio polizia bat dela.,Trafiko isuna jarri diote.,Mark berandu heldu zen lanera.,Mark goiz zebilen lanean.,1
737,Amyk txirula jo nahi zuen.,Taldearekin lehenengo egunean.,Egunero entseatu zuen txirula aste osoan zehar.,Izugarri zaila zen txirula jotzea.,Amy oso maitekorra zen.,Amyk txirula jotzeari utzi zion.,1
738,Bryanek fruta erosten ari zen familiarentzat.,"Fruta-soroa zeharkatu zuen, baina ezin zuen erabakirik hartu.","Bere emazteak ardoak gorroto zituen, eta alabak sagarrak.",Bere semea ere fruituak jaten ari zen!,Bryanek pasta ekarri du.,Bryanek bananak nahi zituen.,2
739,Emilyk zoora eraman zuen bere umea.,Animalia asko ikusi zituzten... lehoiak barne.,Bere alaba lehoiekin ikaratzen zen.,Oihu eta negar egiten hasi zen.,Emilyren alaba lehoietara hurbildu zen.,Emilyk haurra hartu zuen kontsolatzeko.,2
740,Kimek txakurra izan dezake partidan zehar.,Etxean zehar jardun zuen egun osoan.,"Gimnasian dago, eskola eta gero.","Azkenean, partiduaren eguna iritsi zen.",Kimek saski bat irabazi eta txakur bat izan zuen.,Kim kraskatu egin zen familia txakur bat izan zuenean.,1
741,Karen pelotxean aritzen zen.,Bere taldeak ez zuen gauza onik egiten.,Entrenatzaileak hitzalditxoa egin zien.,"Denek praktika handia hartu zuten, eta gogor lan egin zuten.",Karen hobeto moldatzen da.,Karenek ez zuen inolako gogorik izan hitzaldia entzun ondoren.,1
742,Kayla ez da elkartzekoa izan hiru urtean.,Antsietate arazo baten gain gainean.,"Zenbat eta beranduago, orduan eta zailagoa, eztabaidatu gabe.",Bere anaiak urduri jarri zen eta terapeuta batengana eraman zuen.,Kaylak dio inoiz izan duen zita onena dela.,Kaylak esan dio terapeuta bati suizidio joera duela eta laguntza eskatu dio.,2
743,Ricky erori egin zen oihanean paseatzen ari zela.,Beldurrak airean zegoen.,Zera pentsatu zuen... Erori egin zela...,"Gero, bere natura-eskolako gidaria erabili zuen landarea identifikatzeko.",Lasaitu egin zen oker zegoela konturatu zenean.,"Ricky bustita zegoen, urazpiko sabelean.",1
744,Nire senarrari izozkia gustatzen zaio.,"Duela gutxi, Urdintasunarenak egin zuen erreklutaketa bat.","Nire semeak Krogerren lan egiten du, eta Blue Bell-en zegoen.","""Blue Belle"" izozki-denda heldu zen asteazkenean.",Nire senarrak eskertzen dizu.,Senarra guztiz atsekabetuta dago.,1
745,Oni ez zen inoiz publikoaren aurrean aritu.,"Baina talentu-lehiaketa lehiaketan lehiatu zen, sari nagusia irabazteko asmoz.",Uste zuen onena emango zuela.,Oni abestu zuen saioan eta denek txalotu zuten.,Onik gainditu du talentukoen lehiaketa bere abesti bikainarekin.,Talentu-lehiaketak esan zion Oniri ez itzul zedin.,1
746,Ralph-i ez zaizkio erosketak gustatzen.,Amak joatera behartu du.,Denbora asko daramate elkarrekin.,Ralphek bere amari laguntzen dio janaria eramaten.,Ralph-en amak zigortu egin du laguntza ukatu duelako.,"Harrituta dago, amak dirua ematen diolako laguntzeagatik.",2
747,Kaylak liburu bat utzi zion bere arrebari.,Liburua kafetegi batera eraman zuen irakurtzeko.,Kaylak liburuari bainila koilara bota dio.,Berehala etxera joan zen bere arrebari esatera.,Kayla alaba bakarra zen.,Bere ahizpa ero bat zen!,2
748,Lennyk zinemara joan nahi zuen.,Hollywoodeko zine industriako batzuei buruzkoa.,Lennyk hiru film alokatu zituen.,Lennyk pizza bat erosi zuen auzoko dendatik.,Etxera itzuli eta filma bat ikusi zuen.,"Etxera iristean, hiru filmatu zituen itzuli behar zituen.",1
749,"Laurak bularretakoak erre zituela kontatzen zuen, 60. hamarkadan.","Jendea erotu egin zen, informazio hau jaso zutenean.",Laurak esan zuen aspaldi izan zela.,Hautagai zen lehendakari izateko.,Laurari leporatu zioten ez zuela adierazpen ofizialik egin.,Laura aukeratu zuten herriak.,2
750,"Charlie, Hawaii-n polizia izan nahi zuen.",Honolulun lanpostu bat lortu zuen.,Charliek komunitate osoarekin harremana izatea gustuko zuen.,Charlie ez zen pozik gelditu polizia ustelduekin.,"Charlie, ordaintzeko prestatzen hasi da.",Charliek agindu zuen gauzak aldatuko zituela eta agindu zuen ez zutela inoiz aldatuko.,2
751,"Bi txakur nituen, elkartuta zeuden bakarrik.",Txakur zaharragoak oso gaixorik jarri zen eta lo egin zuen.,Txakurra oso bakarrik zegoen.,Auzokoaren txakurra jolastera etorri da.,Gure zakurrak maite du etxe osoa.,Gure txakurra hobeto sentitzen da beste txakur batekin jolasean.,2
752,Logelakideek arropa eta ohea usaintzen dietela ikusten dute.,Berehala garbituko du.,"Seanek ez zuen nahi, baina garbitzailea heldu da.",Gelako lagunek eskertuko lukete ez balute hain gaizki usaintzen.,Seanek hango jendea ez entzutea erabat normal bihurtu zen.,Esan diote ez itxaroteko hainbeste garbitzaile gabe.,2
753,Nire lagunak medikua izan nahi du.,Lehenengoan notarik ez zuen izan.,"Asko ikasi eta gero, azkenean, berriz hartu zuen.",Oraingoan oso ondo irten zaio.,Ez zuen berriro eztabaidatu eta ez zen medikua izan.,Trago bat hartzera gonbidatu genuen.,2
754,"Kelly, atseden hartzera joan da.",Berehala joan eta hankak jarri zituen.,"Baina bere hankak lehertzen zituenean, olatuak harrapatu zuen.",Arropa bustiak dauzka.,Kelly etxera joan da arropa lehorra hartzera.,Kelly oso pozik zegoen arropa bustia zuelako.,1
755,Benek gogo handia zuen bere aitonarekin arrantzan joateko.,"Baina, haren ustez, amua irenstea ez da ekintza justua.",Esku bati atzamarra sartu dio ere.,Benek berehala ikusi zuen ez zela ona arrantzan.,Benek aitonari galdetu zion ea noiz joan ahal izango ziren arrantzan.,Benek aitonari galdetu zion ea zinema bat ikusi ahal zuten.,2
756,Amelia italiar jatetxe batean zegoen.,Ameliaren lagunak bere lehen hitzordua jarri zion astebete lehenago.,Goiz heldu zen jatetxera eta bere bikotearen zain zegoen.,30 minutu pasatu dira eta ez dago hitzordurik.,Amelia etxera itzuli da.,Amelia oso zoriontsua zen.,1
757,Bere ama txikiaren argazki bat nahi zuen.,Mutikoa beldur zen eta ez zuen nahi izan.,Amak esan dio orduan Santa Clausek opariak ekarriko zizkiola.,Horrek iritziz aldatu zuen.,Bizarzuriaren opari bat nahi zuen.,Argazkia atera gabe joan da.,1
758,Stewartek bere lan gustukoena amaitu nahi zuen ohean.,"Hainbeste ekin ziola, ez zen gogoratzen nola eutsi zion.","Hotzikaraz, manta pilo bat bildu zuen.",Oso atsegina eta lasaia.,"Esnatu zenean, izoztuta zegoen.","Stewart pozik zegoen, gogoratzen zuelako sutan mantentzen zuela.",1
759,Antoniok espainiera ikasi nahi zuen.,"Gainera, unibertsitatean egindako nota bat hartu zuen.",Anthonyk asko ikasi zuen eta azkenean hizkuntza ere ikasi zuen.,Anthony gaztelaniaz primeran daki.,Anthony arrakastatsua izan zen bere hizkuntz-gaitasunagatik.,"Anthony, ez dut ulertzen zure hizkera.",1
760,Amy lanetik atera eta supermerkatura joan zen.,Erosteko zerrenda bat zuen.,Erdia baino gutxiago zeuden.,Amyk beste denda batera joan behar zuen.,Bi gona eta alkandora bat erosi zituen.,"Ondoren, etxera joan eta jaten eman zioten.",2
761,"Joaniek orrazkera polita egin du, soineko ederrarekin.","Haserre zegoen, bere burua estali nahi zuelako hautsontziarekin.",Orduan Joaniek soinu ezaguna entzun zuen kanpotik.,Bere anaia ikusi zuen lehorgailua erabiltzen.,Joanie pozik zegoen bere anaiarekin.,Joanie lasterka atera da bere anaiaren aurka borrokatzera.,2
762,Corneliak bere etxea berrantolatzea erabaki du.,Bere ohea urteetan egon da hormaren ondoan.,Cornelia leiho ondoan esertzera doa.,Bere lagunek bere jarrera berria maite dute.,Corneliak ohea aldatu zuen.,"Berehala, bere lagun guztiek ohe berdinak egin zituzten.",2
763,Tim-ek motorra maite zuen.,Ahal zuenean erabiltzen zuen.,Joan den astean istripu bat izan zuen arte.,Orain ez du ia inoiz erabiltzen.,Tim seguru sentitzen da bere motoan doanean.,Tim beldur da motoan ibiltzeko.,2
764,Wendy-k zaharren egoitzako erizain baten lehen lana lortu zuen.,"Asko maite zuen bere lana, eta ahaideak zituen.",Gustura hitz egiten zuen emakume zahar batekin.,"Egun batean, bere seme-alaben argazkiak erakutsi zizkion andreak.",Wendy gelatik negarrez irten zen.,Wendyk argazkiak ikustea atsegin zuen.,2
765,Tom eta Jake kontzertu batera joan ziren.,Talde bat zeukaten.,Sarrera-gelara joan dira.,Jende garaiak ez zuen ezer ikusten.,Tom eta Jake ez dira agertu oraindik beren talde gustukoena ikustera.,Tomek eta Jakek ikuspegi politarekin gozatu zuten.,1
766,Lester harro zegoen bere telefonoa hartu ez zuelako urteetan.,Gehienek baino teknologia gehiago erabiltzen ez zuela pentsatzen zuen.,"Baina egun batean, gurpil bat zulatu zitzaion autoan eta telefonoa eskatu zion.",Ez zuen nahi berriz horrelakorik gertatzea.,Lesterrek ez zuen mugikorrik erabiltzen.,"Lesterrek telefono on bat erosi zuen, erosketa egin zuena.",2
767,Olioa aldatu behar izan diot Benen autoari.,Bazekien oso garestia zela.,"Orduan, aurreko egunean ikusi zuen iragarki bat.",Benek garajera eraman du.,Olioa aldatu diote Benek.,Benek giltzurruna saldu du crackeraino.,1
768,Gosetuta esnatu nintzen.,"Zerealak prestatu nituen, baina ez nuen esnerik aurkitu.",Ura erabiltzea bururatu zitzaidan.,Ertzera igo eta erdiko galera jaso nuen.,Etxera etorri eta zerealak hartu nituen.,Etxera etorri eta pizza jan nuen.,1
769,Annak ur gaziko arrainontzi bat zuen.,Koralezko bihotza zuen.,"Eta orduan, arraina jatera etorri zen.",Arrain pailazoak eta tiroak erosten zizkion.,Annak arraina dendara itzuli zuen.,Orain Annak hainbat arrain eta koral ditu.,2
770,"Holly katu beltz eder bat zen, Leek asko maite zuena.",Holly gaixotu egin zen eta Lee-k bota egin zuen.,Lee egunero egongo da triste Holly falta delako.,Egun batean katu beltz txiki bat agertu zen Leeren atzeko atean.,Lee txakurkume bat adoptatzea erabaki zuen.,Lee-k txikia adoptatzea erabaki zuen.,2
771,Bob-ek galtzerdi berriak behar zituen.,Erosketak egitera joan da.,Dendan erosketak egiten zituzten.,Gauza polit pilo bat erosi zituen.,Bob-ek erosketak egitea gustuko zuen.,Bobek dena itzuli zuen hurrengo egunean.,1
772,Reggieri izugarri gustatzen zitzaion futbola ikustea eta jokatzea.,"Bere piloturik gogokoena, Jamal Lewis,",Familiarekin izan zen Salt Lake-n eta heroia ikusi zuen.,Hurbildu zitzaion esanez berak ere futbolean jokatuko zuela.,Jamalek aholku eta zorionak eman zizkion.,Reggiek esan dio urruntzeko.,1
773,Ellak Robin txikia aurkitu du lurrean.,Bazekien bere habiatik eroriko zela.,"Ondo bilduta, etxean bezala.","Gero, eskuekin, harriak janarazi zituen.",Gustatzen zitzaion robinetaz arduratzea.,Baina dagoeneko ez zuen Robin nahi.,1
774,Lana uztea erabaki nuen.,Uko egiteko gutuna idatzi nuen.,Isil-isilik bulegora joan eta itzuli egin nion.,Lana utzi nuen.,Orain libre naiz zoriontsu egingo nauen lanbide bat izateko.,Bihar nire lanera itzuliko naiz.,1
775,Plastikozko larrosa beltz bat jarri dut poto batean.,Nire liburutegiaren gainean utzi dut aste batzuetan.,Hamar lagunek galdetu zidaten.,Jakin nahi zuten zergatik ixten nuen lore hori.,"Egia esateko, nik ere ez nekien zergatik.","Aste batzuk geroago, lore hura hil egin zen.",1
776,Benek erabaki zuen kafe bat hartzea.,Bere txartelarekin ordaindu du kafea.,"Geroago, bankuak deitu zion gehiegi kobratzeagatik.",Azaldu zioten 30 dolarreko isun bat ordaindu behar zuela.,Benek ez zuen nahi kontu honek kalte egiterik.,Ben pozik zegoen bankutik deitu ziotenean.,1
777,Chris aste honetan bigarren geldialdia egiten ari da.,"Aireportuan zehar ibiltzen zen, eta erabaki zuen denbora horretan ongi pasatzea.",Telefonoan aplikazio bat instalatzean frantsesa praktikatzen hasi zen.,"Beste batek, aireportukoek, entzun zuten eta laguntza eskaini zioten.",Mezenas batek lagundu zion Chrisi frantsesez oinarrizko gauzak hitz egiten irakastean.,"Nagusiak ez zuen ulertzen, txineraz bakarrik egiten zuelako.",1
778,Google lehen aldiz sortu zen ni haurra nintzenean.,"Aitari galdetu nion nola erabili gune bat, eta hau esan zidan:","Erakutsi zidan zelan idatzi, eta nola lortu informazioa.","Liluratuta geratu nintzen, eta egunero geunden nire idazmahaian txantxetan.",Asko ikasi dut Google-ren bidez.,Azkar haserretzen naiz.,1
779,Jeff igoera bat eskatzera zihoan. Elkarrizketa egin behar zion.,"Etxera joan, eskola osoan gogor egin, eta buruz ikasi zuen.","Egunetan prestatu zen, galdeketa egin ahal izateko.",Elkarrizketara joan zen eta oso ongi atera zen.,Pozik zegoen mailaz igo zutelako.,Lana utzi behar zuela konturatu zen.,1
780,Ritz hamabi txakurkume baten artean jaio zen.,"Zortzi aste zituenean, familia eder batera eraman zuten.",Ongi hezi zuten eta bizitza zoriontsua izan zuen.,"Egun batean, Ritzek sekulako mina izan zuen nagusia minbizia zuelako.",Ritz umezurtz geratu zen.,Bere jabeak 12 km. egin zituen egunero korrika.,1
781,Miak aire zabalean ibiltzea maite zuen.,"Uda batean, mendira joan zen.","Talde batera bildu zen, mendizale batzuk.",Bere inguruko mendi altuena eskalatu dute.,Miak oso ondo pasatu du.,Miak etxean egotea nahi izango luke.,1
782,Freden nagusiak gasolindegira deitu zuen.,Esan zion Fredek oso gaizki pasatzen zuela eta kaleratu egin behar zutela.,Fred haserre zegoen.,Bere nagusia lepotik heldu eta bota egin zuen.,Freden nagusiak besarkada handi bat eman zion.,Freden lankide batek bere nagusiari eraso egin ziola ikusi eta poliziari deitu zion.,2
