,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
610,USally uthanda ubusuku be-pizza ngoLwesihlanu.,Umkhaya wathola ama-pizza amabili elinye lalingenayo ushizi.,USally wayengathandi ushizi.,Kodwa kokubili ama-pizza ayenoshizi kulokhu.,USally wanquma uku-oda eyakhe i-pizza.,USally wajabula kakhulu lapho ebona i-pizza enoshizi.,1
611,Isikole sasiyinhlekelele nje namuhla.,Kwakunetha futhi wonke umuntu wagcwala imvula.,Kwaba nomlilo futhi kwadingeka ukuba wonke umuntu ashiye isikole.,Ngabanjwa umkhuhlane ngenxa yokuba semvuleni imizuzu eminingana.,Ngaya ukuyobhukuda echibini.,Angikaze ngibe nosuku olubi kangaka.,2
612,UFilipe ubelokhu efuna ukubona indawo enhle yasePacific Northwest.,Ngolunye usuku wanquma ukuya e-Oregon.,"E-Oregon, uFelipe wayegibela izintaba ezinkulu futhi edla ukudla okumnandi.",Wayedumele lapho uhambo lwakhe luphela.,Ngokushesha uFelipe waqala ukuhlela uhambo olulandelayo.,UFelipe wafunga ukuthi ngeke aphinde abuyele endaweni embi kangaka.,1
613,U-Ed wacela umfowabo inselele ukuba badlale ibhola lomnqakiswano.,La madoda amabili adlala umdlalo wobungane.,Isikali sasicishe silingane.,U-Ed wabe esefaka i-slam dunk.,U-Ed wanqoba umdlalo.,U-Ed walahlekelwa umdlalo.,1
614,ULary wayengumvukuzi wamalahle ompofu.,ULarry wayesebenza amahora amaningi nsuku zonke ezimayini.,ULary wayevukuza ngolunye usuku futhi wabona ukukhanya okucwebezelayo ekude!,ULary wayethole umsele wegolide!,ULary akazange anake futhi waqhubeka esebenza.,ULary wayejabule futhi ethuthukile.,2
615,"Imoto kaJim yayineminyaka eyishumi ubudala, futhi yaqala ukuba nezinkinga.",Wanquma ukuyithengisa ukuze athenge entsha.,Wenza ucwaningo oluningi mayelana nezimoto ezonga kakhulu.,Wanquma ukuthola eyodwa eyayingasebenza nangebhethri.,UJim wanquma ukuthi kungcono athenge ibhayisikili kunemoto.,UJim wonga imali eningi kaphethiloli ngokuthenga imoto esebenza ngebhethri.,2
616,UNick wahamba nenja yakhe ngoMgqibelo odlule.,"Phakathi nokuhambahamba, inja yakhe yabona ezinye izinja eziningana.","Wayengenabo ubuhlobo obuhle nabantu, ngakho waqala ukubakhonkotha.",Kwaba okuhlangenwe nakho okude nokubuhlungu kubo bobabili.,USam wajabula kakhulu ngokuziphatha kwenja yakhe.,UNick wanquma ukuyisa inja yakhe kumqeqeshi.,2
617,U-Earl ungumkhulu ngokokuqala ngqá namuhla!,Indodakazi yakhe isanda kubeletha ingane yayo yokuqala futhi yaba nentombazane.,U-Earl ubelokhu egcinela umzukulu wakhe omusha imali ngasese.,Wamangaza indodakazi yakhe nge-akhawunti entsha yokulondoloza ingane yakhe.,U-Earl nendodakazi yakhe abathandani.,"Manje indodakazi yakhe iyanezela kulokhu, ukuze indodakazi yayo ifunde ekolishi.",2
618,Lesi sakhiwo saqhuma.,Kwakunabantu abahlanu ngaphakathi.,Abathathu bafa futhi ababili basinda.,UMosh waphuma egijima ephethe udadewabo omncane.,Wayekhululeke kakhulu ngokuthi wayesaphila.,Bonke abanye baphuma ngokuphepha.,1
619,Intombazane engiyithandana nayo iqoqa izitembu.,Hhayi uhlobo lweposi kodwa uhlobo lwezitembu zezinto.,Unezinye ezinhle.,Ngosuku lwakhe lokuzalwa ngifuna ukumthengela okwengeziwe.,Ngimthengele isitembu esingavamile esitolo esidayisa izinto nge-Internet.,Kunalokho ngamthengela izingubo zangaphansi ezishisayo.,1
620,"UJake wavula isiqandisi sakhe, efuna ukudla.","Akatholanga lutho, ngaphandle kwejeli.",Waqaphela ukuthi angenza isinkwa se-Peb-Peb-Jay.,"Wathola izithako, futhi wazenzela isinkwa.",UJake wayisuthisa indlala yakhe.,UJake wabe eseyilahla isangweji.,1
621,U-Elda wayekufisa ukudla amafries.,Wanquma ukuzenzela yena.,Wasika amazambane wawafaka emafutheni agcwele.,Wabe esezikhipha lapho sezinombala onsundu.,Amafries aseFrance ka-Elda ayephekwe kahle.,U-Elda waphonsa amafries emgqonyeni kadoti.,1
622,"Ngomunye unyaka, uMatt wayeqeqeshelwa umjaho wesigamu semarathoni.","Lapho sekuseduze ukuba umjaho uqale, washelela egijima walimala edolweni.",UMatt waphuthelwa umjaho futhi kwadingeka ukuba alulame kakhulu.,"Ngokushesha nje lapho ekwazi, uMatt wabuyela ekuqeqesheni.",UMat waqeqeshwa kanzima ukuze aphinde abe umculi wepiyano.,Ukuqeqeshwa kwakhe kwaba nemiphumela emihle emncintiswaneni wama-marathon kamuva ngalowo nyaka.,2
623,USusie uyasithanda isinkwa sikagogo wakhe esenziwe ngobhanana.,USusie wabiza ugogo wakhe wamcela ukuba amthumelele amanye.,Ugogo wayehlala kude kakhulu.,Kwaphela isonto ugogo emangaza uSusie ngokufika ezomvakashela.,USusie wayejabule kakhulu.,USusie wayethukuthele.,1
624,UJon noMika babefuna indodakazi.,"Ngemva kweminyaka bezama, ekugcineni bakhulelwa intombazane.","Ngeshwa, ingane yaba nezinkinga.",UJon noMika babesaba ukuthi ingane yabo izokufa.,UJon noMika babe sebezala umfana.,Umntwana wakhula waba umuntu onempilo futhi oqinile.,2
625,UBrendon wayevame ukusebenza noMike.,Ngolunye usuku uMike wasusa isihlalo sakhe ngesikhathi emi.,Waya wahlala phansi.,UMike wahleka lapho ebona le ndawo.,UBrendon wathukuthela ngoba wayezwa ubuhlungu obukhulu.,UBrendon wayengakholelwa ukuthi umanzi.,1
626,UCara wayesekhathele ukucwila egaraji lakhe.,Wanquma ukuhlela ukuthengisa izinto.,Wasebenza nomyeni wakhe ukuze asuse konke.,Ngaleyo mpelasonto uCara wabe esebeka izimpawu zokukhangisa ngokuthengisa kwakhe.,UCara wathengisa izinto eziningi.,UCara wahamba waya eVegas.,1
627,Ngikhumbula indlu eyisiphepho esabekayo kunazo zonke engake ngaya kuzo.,"Kwakuyindlu endala, enamawala, engahlalwa muntu eyayenzelwe ukwethusa.",Le ndlu ngokwayo yayisabisa.,Ingxenye esabekayo kakhulu yayisekugcineni.,Kwagxuma umthakathi wangethusa kakhulu.,Babenephathi likaKhisimusi lapho bephuma khona.,1
628,ULorraine wayehlale efuna ukwenza amakhekhe ngendlela unina ayewenza ngayo.,Unquma ukuthatha inyanga yonke angayi emsebenzini futhi enze amakhekhe kuphela.,Ekugcineni uye waphelelisa iresiphi yakhe yamabhisikidi.,Uletha unina ibhisikidi futhi unina uthi limnandi kakhulu.,ULorraine uyajabula.,ULorraine udumazekile.,1
629,ULucy wayekuthanda ukubhala izinkondlo.,Ngolunye usuku umama kaLucy wayekhathazeke kakhulu.,ULucy wayekuzonda ukubona umama wakhe engajabule.,Wanquma ukumbhalela inkondlo.,Umama kaLucy wayezonda le nkondlo.,Le nkondlo yenza umama kaLucy wazizwa engcono.,2
630,UJoe wayezobiza umkhaya wakhe ukuze uzogubha iholide loSuku Lokubonga.,Wabalungiselela isidlo esikhulu.,Walinda ukuba umndeni wakhe ufike.,"Babhajwe isiminyaminya, futhi babebambezeleke amahora amathathu.",Isidlo uJoe ayesilungisile sasibanda.,Ukudla okwakulungiselelwe uJoe kwakushisa kakhulu.,1
631,UJake wayefuna ukuvula i-akhawunti ye-YouTube.,Waqala ukubhuloga.,Awatholakalanga kakhulu.,Wabe eseqala ukwenza amahlaya.,Abantu abaningi babebuka iziketi zikaJake.,UJake wayethemba ukuthi akekho owayeyobuka izihlabelelo zakhe.,1
632,UJackie wayehamba ngemoto eya emsebenzini emgwaqweni omkhulu.,Kwakunelori enehhashi elisemgodini.,"Njengoba iloli lalikhuphuka ngesivinini, ikheji lavuleka futhi kwaphuma ihhashi.",Yawela efasiteleni lemoto kaJackie.,"Ifasitela laphulwa, kodwa ihhashi lasinda.",UJackie wayejabule ngokuthi imoto yakhe yayingalimazekile.,1
633,UKelly nabangane bakhe banquma ukuya e-Indian bayodla isidlo sasemini.,Babengabokuqala abangena endaweni yokudlela.,Kwakuyibhudlela ukuze bathole lokho ababekufuna.,Amantombazane ayekuthanda ukudla.,Bafunga ukuthi ngeke baphinde babuye.,Babuya izikhathi eziningi.,2
634,ULevi wayejabule kakhulu ngokwenza amakhandlela nonina.,Wayehambe naye esitolo futhi emsiza ukuba akhethe amakha.,Namuhla kwakuwusuku lokwenza amakhandlela.,ULevi wasiza ekunciphiseni i-wax ukuze ibe yisikhunta.,Bashisa amakhandlela abo ngalobo busuku.,Ingxenye enkulu yayo wayithululela emgodini wokukhuculula amanzi.,1
635,Ngaya ukuthenga ithelevishini entsha ngesonto eledlule.,Ngemva kokukhetha eyodwa ekugcineni ngayiyisa ekhaya.,Ngaqaphela ukuthi yayiphukile ngokushesha nje lapho ngiyikhipha ebhokisini.,Isikrini sasigqekezekile.,Ngangikujabulela lokho okwakushiwo i-TV.,Ngabuyisela i-TV.,2
636,UDennis wangenela umncintiswano wokushushuluza.,"Waqala kabi, futhi wawela phansi kaningi.",Kamuva wenza kangcono kakhulu njengoba umncintiswano wawusondela ekupheleni.,Wabe esethole i-wave engcono kakhulu ekuphileni kwakhe.,UDennis wanqoba emncintiswaneni.,UDennis akazange azijabulise.,1
637,"Ingadi kaBen yayingayinhle kakhulu, ngoba izinto zakhula, kodwa hhayi kahle.",UWilson wabonisa uBen indlela yokwenza umquba ngotshani namaqabunga.,UBen waqala inqwaba yomquba ekwindla ngezitshalo zakhe ezihlulekile.,UBen wanezela amaqabunga enqwabeni yakhe yomquba futhi walinda kwaze kwaba sentwasahlobo.,Ngonyaka olandelayo ingadi yakhe yayisihle futhi iphilile.,Entwasahlobo wanquma ukungaqali ingadi.,1
638,UJoe wayelambe kakhulu.,Kwakungekho lutho oludliwayo esiqandisini sakhe.,Wayengakwazi ukuthola ucingo lwakhe ukuze athumele ukudla.,UJoe wa-oda i-pizza kuyi-Internet.,UJoe wakhokhela ukulethwa kokudla kwaseChina.,UJoe waqala ukudla i-pizza ngaphambi kokuba umhambisi ahambe.,2
639,UJason nabangane bakhe babehlangene ukuze babuke ibhayisikobho.,Wonke umuntu waletha okuthile ayezokudla.,UJason waqaphela ukuthi kukhona okuthile ayekukhohliwe ukuletha.,Wagijima waya ekhaya futhi ngokushesha wenza ama-popcorn ukuze abukele ifilimu.,Wabuya ephethe ama-popcorn.,Wabe esephonsa ama-popcorn emgqonyeni.,1
640,UMary wayefuna ukwenza izinhlelo zobusuku obandulela uNcibijane.,Wanquma ukuba nomcimbi endlini yakhe.,Wamema bonke abangane bakhe.,Abangane bakhe baletha ukudla neziphuzo ephathini.,Kwakuyiphathi engcono kakhulu yoNyaka Omusha.,"Wathatha ukudla, futhi wacela bonke ukuba bahambe.",1
641,UJim waya ezindaweni ezinamanzi ephethe isibhamu esikhulu.,Wayibeka futhi walinda ukuba kudlule amahansi.,Wadubula umhlambi.,Izinyoni ezingamakhulu amabili zalimala.,UJim wajabula.,UJim wethuka lapho ezwa isibhamu sakhe.,1
642,UJanice uvame ukugqoka amajini lapho eya emsebenzini nsuku zonke.,"Nokho, manje uthuthuselwe ekubeni umphathi.",Unquma ukuthi kudingeka agqoke ngendlela ehleleke kakhudlwana.,UJanice uthenga amabhulukwe ambalwa e-khaki emsebenzini.,Futhi wathenga amabhulukwe amaningi.,Ngosuku olulandelayo wagqoka ihembe elalibhidlikile.,1
643,UJuanita wavuka ekuseni kakhulu ukuze ayohamba ngesikebhe echibini.,Wayekuthanda ukugibela ikhanoa ngokuthula ngaphambi kokuba abanye baphaphame.,Namuhla ekuseni washaqeka lapho ebona imvubu indiza phezu kwechibi.,"Ngesikhathi ethatha isithombe, waphelelwa ukulinganisela wawa emanzini.",UJuanita wabuyela emuva esikebheni.,UJuanita waqhubeka ethatha izithombe.,1
644,UJody wayesebenza kanzima kakhulu.,Wayenza konke okusemandleni akhe futhi ngokuvamile esebenza isikhathi esengeziwe.,Umphathi kaJody wayibona imizamo yakhe futhi wanquma ukumkhuthaza.,Umsebenzi wakhe onzima wawusuzuzile!,UJody waxoshwa ngaso leso sikhathi.,UJody waba umphathi futhi waphumelela.,2
645,UCharlie wayezodla noma yini.,"Yayincane, ngisho nangenxa ye-chihuahua, kodwa yayikuthanda ukudla.",Ukuphumelela kwakhe okukhulu kwaba lapho eba i-pizza enkulu.,"Ethukile, umkhaya wakubo wamthumela umuntu omubi ababebiza ngokuthi uVet.",Laba ababili babe sebebangela izinkinga ezengeziwe.,UCharlie wayishintsha imikhuba yakhe emibi.,2
646,Umalokazana wami uSue wayecasukile ngesonto eledlule.,Umphathi wakhe uCara wamsola ngokuthi ubeka abantu abaningi kakhulu emsebenzini.,USue wathi akazange enze isimiso ngalolo suku okukhulunywa ngalo.,Wakhipha amashidi ezikhathi ukuze afakazele iphuzu lakhe.,Umphathi wakhe waxolisa ngalelo cala.,USara waxoshwa.,1
647,UNora wayefuna ukuya eholidini.,Wanquma ukuvakashela ikhabethe elisezintabeni.,"Le ndlu yayihle, isehlathini, eduze komfudlana.",UNora wayethanda ukuphumula ngasemfuleni.,Welulela ingubo futhi waba nepikiniki emnandi.,Wayedla ukudla kwakhe konke endlini ngesikhathi eseholidini.,1
648,UMarcy uyisithulu esihlala sodwa.,Watshela umngane wakhe ukuthi into enzima kakhulu ukuxhumana nabantu ongabazi.,Umngane wakhe wamtshela ukuba athathe ipeni nephepha ukuze akwazi ukuxhumana.,"UMarcy waqala ukwenza lokhu, futhi wakuthola kulula kakhulu ukwenza izinto eyedwa.",Wabonga umngane wakhe ngeseluleko.,UMarcy wayeka ukukhuluma nomngane wakhe.,1
649,I-Fancy igama le-schnauzer encane kaSharon.,UFancy wagcwalisa iminyaka engu-14 izolo.,Ngokuvamile amaSchnauzer awaphili isikhathi eside kangako.,USharon uzizwa enenhlanhla ngokuba noFancy kusukela eyinja.,USharon wayazi ukuthi isikhathi sakhe noFancy sasifushane.,USharon wayengeke alinde ukuba uFancy ahambe.,1
650,UKith wayehlala endaweni eyayivame ukuzamazama komhlaba.,Kodwa wacabanga ukuthi ukugcina ikiti losizo lokuqala kwakungadingekile.,"Ngosuku olulandelayo, wazilimaza isandla lapho esika ukudla.",Futhi kwadingeka azihambise ngokwakhe esibhedlela.,Imoto kaKeith yabe isishayeka emgwaqweni lapho kuzamazama umhlaba.,Ibhishi likaKeith lawela emithonjeni ngesivinini esikhulu.,1
651,UShon wayefuna ukuphuma siyophumula.,Wazipakisha ukudla kwasemini ebhasikidi.,Wabe esehamba ngebhayisikili lakhe waya ensimini.,"Ensimini, wadla ukudla kwakhe kwasempikini.",UShon wayezonda ukudla ngaphandle.,UShon wayethanda ukuba ngaphandle.,2
652,Abazali babejabule kakhulu ngokuzalwa kwendodakazi yabo.,Bayiqamba ngokuthi uJoy.,"Cishe ngemva kweminyaka emibili baba nengane yabo yesibili, umfana.","Nakuba babejabule futhi benokwazisa, babenomdlandla omncane.",Indodana yabo kwakunzima ukuyinakekela uma iqhathaniswa noJoy.,Abazali baba nomunye umntwana.,1
653,"UChris wayefuna iphakethe likagwayi, kodwa wayengenamali.",Wanquma ukweba ushizi esitolo.,"Umnikazi wesitolo wambamba uChris eba ushingamu, futhi wangena enkingeni.",UChris wazizwa kabi kakhulu.,UChris wancenga ukuba athethelelwe.,UChris wayejabule kakhulu ngokubanjwa.,1
654,URene wayese-arcade nabangane bakhe ababili ngoLwesihlanu ebusuku.,Wayelungiselela ukudlala umdlalo kodwa waqaphela ukuthi ukhohliwe isikhwama sakhe semali.,Umngane wakhe uJack wakubona lokhu futhi wacela ukumboleka imali.,URene wakujabulela lokho ayekucela futhi wavuma.,URene watshela umngane wakhe ukuba amshiye yedwa.,URene wabe eseqala ukudlala imidlalo.,2
655,UNeil wathatha indiza eya eBangkok.,Wahamba-ke eyovakashela izindawo.,Kwakunokudla okuningi okumnandi kwasendaweni!,Futhi izikhumbuzo zazizinhle kakhulu!,UNeil wahlala izinsuku ezengeziwe eBangkok ngenxa yokuzijabulisa.,UNiel wanquma ukuthi akafuni ukuphinde aye eBangkok.,1
656,U-Amy wayefuna ukulungisa izinwele zakhe ezigobile.,Waya esitolo wayothenga isikulufa sokuqondisa.,Wageza futhi wachitha amahora amabili elungisa izinwele zakhe.,Lalinetha futhi izinwele zakhe zamanzi.,U-Amy wacindezeleka kakhulu.,U-Amy wajabula.,1
657,Ngiyayithanda le ndawo eyodwa yase-Italy eduze kwendlu yentombi yami.,Sihamba ndawonye njalo futhi kuhlale kumangalisa.,Ngiyakuthanda ukukhethwa kwe-pasta yabo futhi amanani ayamangalisa!,"Seside kakhulu isikhathi sifika lapho, ngakho abasebenzi bayazi ukuthi sithola ini.",Kuyinto enyanyekayo kangangokuba ngixwayise abangane bami ukuba bangalokothi badle lapho.,"Singena nje, ukudla sekusetafuleni.",2
658,UMike uyisiphoyisa esadutshulwa emlenzeni.,"Wayengakaze adutshulwe ngaphambili, kwamenza wacabanga ngokuphila.",Wayengazi ukuthi wayeyobuyela yini emsebenzini.,Wabona ubugebengu ezindabeni ngalobo busuku.,UMike wahleka ngokumangala.,Futhi wanquma ukuthi kwakuyintando yakhe ukulwa nobugebengu.,2
659,UTracy akazange akholelwe emshadweni.,UDoug wafundisa uTracy indlela yokuthanda futhi.,UDoug noTracy bazibophezela komunye nomunye.,UDoug waphula izifungo zakhe zomshado noTracy.,UTracy wayejabule noDoug.,Ukwesaba kukaTracy umshado kwaqinisekiswa.,2
660,UJoseph wayesemtatsheni wezincwadi.,Wayefuna incwadi entsha kodwa engazi ukuthi ayithathephi.,"Njengoba kwakunezinto eziningi kangaka ayengakhetha kuzo, wazizwa ecindezelekile.",Wanquma ukusebenzisa indlela entsha yokukhetha incwadi.,Wavala amehlo akhe wakhetha eyodwa.,UJoseph wehla ezansi wayothatha u-ayisikhilimu.,1
661,UNeil wayethanda iDublin!,Wayecabanga ukuthi inhloko-dolobha yase-Ireland yayiphila futhi inobungane.,Kodwa indawo ayithanda kakhulu kwakuyiTrinity College.,Wabona incwadi yasendulo yaseKells lapho.,Wayekujabulela ukuhlala kwakhe emaphandleni.,UNeil wayesekhathele uhambo futhi waya ekhaya.,1
662,URay wayekuthanda ukuchitha usuku olwandle.,"Yena nentombi yakhe bachitha amahora amaningi belele esihlabathini, bethamela ilanga.",URay wayekuthanda ukufunda izincwadi nokulalela umculo kumshini wakhe wokudlala ama-MP3.,Intombazane ayethandana nayo yayithanda ukungena emanzini isikhashana.,Bobabili bajabulela usuku lwabo.,Ayengasawuthandi ulwandle.,1
663,Izolo ebusuku ngivuswe ucingo.,Umngane wami wayegcwele imoto futhi wayegxilile phakathi nomgwaqo.,Kwadingeka ngiphume phakathi kwamabili ukuze ngisize.,Kwakubanda futhi kucasula kodwa ngakwazi ukusiza ukubeka okokusebenza.,Umngane wakhe wayekwazisa kakhulu lokho.,Ngabe sengikhipha isondo futhi ngamshiya ecashile.,1
664,"Ngolunye usuku ehlobo, uGrace wafika ekhaya evela emsebenzini.",Wavula ifriji ukuze athole amaqhwa okuphuza okubandayo.,Kodwa wabe esethole into embi kakhulu.,Ugesi wawusuhambile futhi lonke iqhwa lase liyancibilika!,UGrace wadumala kakhulu.,UGrace wayejabule ngenxa yeqhwa.,1
665,UHarrison wayedlala i-volleyball nabangane bakhe.,Washaya ibhola lawela inetha futhi wafaka iphuzu.,"Nokho u-emily, eqenjini eliphikisayo naye wafaka igoli.","Umdlalo wawubambene, kwaze kwaba yilapho uHarrison eshaya iphuzu eliyinqobe.",UHarrison wathukuthela u-Emily.,UHarrison wayejabule futhi ethuthukile.,2
666,USally wangenela umncintiswano kuyi-Internet futhi wawina amakhadi ezipho.,Umuntu owayephethe imiklomelo wathola ikheli lakhe futhi wawathumela.,USally wathola izincwadi ezinsukwini ezimbalwa kamuva.,Waya kuyi-Internet futhi wanquma ukuthi yini ayefuna ukuyithenga.,Wathola into enhle wayithenga ngenjabulo.,USally wayengeke athenge lutho ngaphandle kwemali.,1
667,UFred unquma ukuthi angathanda ukuqala ukukhumbula ukuphila kwakhe kwansuku zonke.,Uya esitolo sendawo ayothenga incwadi yokubhalela izinto ezenzeka ekuphileni kwakhe.,"Kusukela ngalolo suku kuqhubeke, uFred wabhala konke akwenzayo encwadini yakhe yezinsuku.",Ngemva konyaka uFred wabheka kulolu hlu ukuze abone ukuthi isikhathi sakhe wasisebenzisa kanjani.,UFred akazange ayithande idayari yakhe.,UFred wayekujabulela ukufunda izindaba zesikhathi sakhe esidlule.,2
668,USky waya eTurkey neqembu lakhe.,Wafika e-Istanbul futhi waqala ukubuka indawo.,Bonke abafundi babekuthanda ukwakhiwa kwalo.,Futhi babecabanga ukuthi ukudla kwakukuhle kakhulu!,USky wayefuna ukuhamba ngokushesha ngangokunokwenzeka.,USky wayengafuni ukuba lolu hambo lwakhe luphele.,2
669,Umkhaya kaJoss wawungenise umfundi othile owayezoshintshana naye.,UJoss wayesaba ukuthi yena nentombazane entsha babengeke bavumelane.,"Kodwa lapho intombazane ifika, bathandana!",Ngokushesha base bethenga futhi bexoxa ndawonye ngaso sonke isikhathi.,UJoss watshela unina ukuthi lo mfundi owayeshintshana naye wayedelela.,UJoss wayebheka lo mfundi owayeshintshana naye njengomfowabo.,2
670,UJoe noMary bamemela abangane babo esidlweni sakusihlwa.,Bahlangana ekhishini futhi balungisa i-pizza.,"Njengoba kuphekwa i-pizza, imibhangqwana yayidlala imidlalo yebhodi.",Imidlalo yayidlalwa amahora amaningi.,Bonke banquma ukungalokothi baphinde bakwenze.,Bonke babezijabulisa.,2
671,Ngiyakuthanda ukudlala i-baseball kodwa ngiyakuzonda ukuyibuka.,Kujabulisa ukudlala kodwa uma ngikhuluma iqiniso kuyisicefe ukubukela.,Ubaba uyakuthanda ukuyibuka futhi ngezinye izikhathi ngihlala naye futhi ngiyibuke.,Sikhuluma ngezinsuku zakudala lapho sasidlalela ndawonye ngaphandle.,Ngifisa sengathi ngabe useshonile kakade.,Kuhle ukuphumula futhi ukhumbule izinto zakudala.,2
672,Omakhelwane abahlala phezulu bahlale bephahlazeka.,Ngisho nasebusuku.,Cishe ngaso sonke isikhathi basekhaya.,Ngazama ukukhuluma nabo ngakho futhi bathi bazothula.,"Ngemva kwesikhathi esingaphansi kwehora, ayeseqala ukuzishaya.","Babethule kakhulu, kwadingeka ngishayele amaphoyisa ucingo.",1
673,URobbie wayefuna ukuthenga isigqoko esisha.,Washayela ihora lonke ukuze nje athole isigqoko esisha ayesifuna.,Ekugcineni lapho efika lapho wathola owokugcina.,"Lapho eyivivinya, yayihambisana kahle.",Wayegqoka nsuku zonke.,Wayiphonsa emgqonyeni.,1
674,UNeil wayazi ukuthi yini okwakumelwe ayenze lapho evakashele eDublin.,Wayengeke ashiye leli dolobha ngaphandle kokuvakashela izindawo zokuphuza utshwala eziningi!,UNiel wavakashela izindawo eziningi zokuphuza utshwala futhi waphuza izingilazi eziningi.,"Waqala ukuphuza kakhulu, kodwa wakhumbula into eyodwa ngokuqinisekile.",Wakhumbula ukutshala imali egolideni.,Akazange ashayele ephuzile.,2
675,UFrancisco uba nomona ngabangane bakhe abahamba beqombola eqhweni ebusika.,Unquma ukuthi naye ufuna ukushushuluza.,UFrancisco usebenza nomfundisi ukuze afunde ukushibilika eqhweni.,Uziqeqesha kanzima kakhulu.,UFrancisco waba umshayeli we-surf omuhle.,UFrancisco waba umshayeli we-ski omuhle.,2
676,USai wayezonda izinsuku zezithombe esikoleni.,Zaziyisidina futhi wayengabukeki emuhle njengabanye abantwana.,"Ukuze azame ukusiza uSai ukuba azizwe engcono, unina wamthengela ijezi elisha.",USai wagqoka lelo sweater ngosuku lokuthwebula izithombe futhi wathola izincomo eziningi.,USal wazizwa enesono.,USal wazizwa kahle kakhulu.,2
677,U-Alycia wapaka imoto yakhe emgwaqweni futhi wangena edolobheni.,Wajoyina abangane bakhe futhi bachitha ubusuku obuhle.,"Kwaba sebusuku, futhi imoto ka-Alycia yayibonakala ingekho lapho yayiyishiye khona.","Kungakabiphi, bonke abangane abayishumi base bejoyine imoto befuna ukuzijabulisa.",Abangane bathola iloli lika-Alycia.,Kuyamangaza ukuthi bayithole emgwaqweni ayipaka khona.,2
678,Umama wayevame ukuba nembuzi eyisilwane.,Wayinakekela kahle.,"Ngolunye usuku, waqaphela ukuthi imbuzi yayingekho.",Wabuza unina ukuthi ikuphi.,UKatie wadumala lapho unina ethi igceke elingemuva.,UKatie wakhululeka lapho unina ethi igceke elingemuva.,2
679,Iqembu le-oompah neqembu le-mariachi lahlangana emgwaqweni.,Banquma ukuba nomculo we-jam ongakahleleki.,Ngokushesha bathola ukuthi izitayela zabo zazingalingani.,Izakhamuzi eziseduze zabiza amaphoyisa ukuze zikhononde ngomsindo.,Amaphoyisa athi mabayeke ukudlala ndawonye.,Amaphoyisa athi mabaqhubeke nokudlala.,1
680,Umdlalo wawubambene.,Iphuzu lokugcina elifinyelelwe laliyonquma onqobile kulo mdlalo.,U-Eric wanikeza uBill ibhola.,"UBill wacishe waphuthelwa yibhola, kodwa wakwazi ukuligingqa.",U-Eric washaya ibhola ngesigubhu sakhe se-baseball.,U-Eric akakwazanga ukubuyisela isibhakela sikaBill futhi walahlekelwa umdlalo.,2
681,"Kwakuwukuphela kwehlobo, futhi kwase kuyisikhathi sokuthenga izinto zokubuyela esikoleni.",Kwakuwunyaka wokuqala umama kaGina ebavumela ukuba beze.,Waziyisa kwabakwaMarshall eduze nasekhaya.,Kwakunezinto ezimbalwa kuphela ezazingaphansi kwawo.,UGina wayejabule kakhulu ngengubo ayeyikhethile.,Umama kaGina waboleka imali ukuze akhokhe izindleko.,1
682,Kwakunomhlambi wezimbila owawuphila esihlahleni esasisemagcekeni kamama.,Waqala ukuyondla ngama-peanut.,"Ngolunye usuku, waphawula ukuthi manje kwase kunezikhova eziningi esihlahleni sakhe.",Waqala ukuzondla wonke ngamapheya.,Wabe esexosha izibankwa.,Izikhova zaqala ukuza kaningi endlini yakhe.,2
683,Umshana wami wathola ibhayisikili elisha ngoKhisimusi.,Wayesaba ukuthi uzokuwa ebhayisikili lakhe elisha.,Nganquma ukusiza umshana wami ukuba afunde ukugibela.,Ngangibambe ibhayisikili njengoba eqala ukuhamba ngebhayisikili.,Ngaliphusha ibhayisikili.,Ngokushesha wafunda ukugibela.,2
684,UGina wayegwetshwe.,Kwakuqala ngqa.,Wayekhuluma nabangane ngaphandle kwekamelo ngenkathi enza sengathi upholile.,Ngaphakathi esiswini sakhe kwakuphenduka izigaxa.,UGina wayeyisihlubuki ngokwemvelo.,UGina wayekhathazeke ngokuthi abazali bakhe bazokwazi.,2
685,U-Alicia wayekuthanda lapho ayehlala khona.,"Ngolunye usuku, abazali bakhe bamtshela ukuthi bazothutha.",Wayedabuke kakhulu.,Ngosuku lokuthutha wavuma ukuvalelisa kubangane bakhe.,Khona-ke bathuthela endlini yabo entsha.,U-Alicia wayejabule ngokushiya umuzi wakhe wakudala.,1
686,UBrian wacelwa ukuba agade inja yomngane wakhe.,Bashiya incwajana yokubhalela ukuze bagcine umbhalo.,Wayeyibuyekeza ngezikhathi ayeya ngazo lapho.,Ngaphambi nje kokuba abuye washiya umyalezo ophathelene nesikhathi sabo.,Wayejabula ngokuthi abangane bakhe babembheka njengothembekile.,Kwadingeka avume ukuthi wayengamthandi ngempela ikati labo.,1
687,Izolo ebusuku ngishaye uphawu lwenkukhu ebhakiwe.,"Lapho ngifaka kuhhavini, ngahamba.",Ngashaqeka lapho ngizwa iphunga lokuthile okwakushisiwe.,Ngabheka kuhhavini futhi inkukhu yayonakele.,Kunalokho ngacela ukudla i-pizza.,Ngangithanda ijazi lemvula elisha engangilithengile.,1
