,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
759,Anthony se chtěl naučit španělsky.,Našel kurz španělštiny na internetu a zapsal se.,Anthony tvrdě studoval a nakonec se naučil jazyk.,Anthony teď mluví plynně španělsky.,Anthony byl úspěšný díky svým jazykovým schopnostem.,Anthony nemohl správně zapamatovat jazyk.,1
760,Amy šla po práci do obchodu.,"Měla krátký seznam věcí, které si měla koupit.",V obchodě už bylo polovina zboží.,Amy musela jít do druhého obchodu.,Koupila si dvě sukně a blůzu.,Potom mohla jít domů a uvařit dobré jídlo.,2
761,Joanie se chystala vysušit si vlasy kvůli rande.,"Byla naštvaná, když zjistila, že jí chybí fén.",Pak Joanie slyšela známý zvuk zvenčí.,Viděla svého bratra používat sušičku.,Joanie byla s bratrem spokojená.,"Joanie vyběhla ven, aby se postavila svému bratrovi.",2
762,"Cornelia se rozhodne, že chce přestavět svůj byt.",Její postel stála vedle zdi mnoho let.,"Cornelia posune postel, aby si sedla u okna.","Když její kamarádky vidí její nový arzenál, zamilují si ho.",Cornelia pak posunula postel zpátky na místo.,Brzy všechny její kamarádky uspořádaly své postele stejným způsobem.,2
763,Tim miloval svou motorku.,"Jezdil na něm, kdykoliv mohl.","Až do minulého týdne, kdy se zřítil.",Teď na ní skoro nikdy nejezdí.,"Tim se cítí bezpečně, když jezdí na motorce.",Tim se bojí jezdit na motorce.,2
764,Wendy dostala svou první práci jako zdravotní sestra v pečovatelském domě.,Opravdu milovala svou práci a měla kontakt s rezidenty.,Opravdu si užívala mluvit se starou dámou.,Jednoho dne jí ukázala fotky svých dětí.,Wendy utekla z pokoje a brečela.,Wendy si ty fotky užila.,2
765,Tom a Jake šli na koncert.,"Viděli kapelu, kterou milují.",Šli do všeobecné přijímací místnosti.,"Někteří velmi vysokí lidé stáli tak, že nic neviděli.",Tom a Jake pak nemohli vidět svou oblíbenou kapelu.,Tom a Jake si užívali krásný výhled.,1
766,"Lester byl hrdý na to, že strávil roky bez mobilu.","Rád si myslel, že je méně závislý na technologii než ostatní.",Jednoho dne mu však praskla pneumatika a přál si mít telefon.,"Nechtěl, aby se něco takového stalo znovu.",Lester pokračoval v životě bez mobilu.,"Lester si koupil nejlepší mobil, jaký si mohl dovolit.",2
767,Ben potřeboval vyměnit olej v autě.,"Věděl, že jsou dost drahé.",Pak viděl v novinách kupón.,Ben to vyřízl a vzal do garáže.,Ben si vyměnil olej.,Ben prodal ledvinu za crack.,1
768,Probudil jsem se hladový.,"Nalil jsem jí misku cereálií, ale zjistil jsem, že nemám mléko.","Když jsem uvažoval o použití vody, rozhodl jsem se jít do obchodu.",Šel jsem do rohu a dostal půl galonu 2%,Přišel jsem domů a snědl cereálie.,Přišel jsem domů a snědl pizzu.,1
769,Anna měla rybník.,Nechávala v něm jen korály.,"Pak se rozhodla, že chce taky ryby.",Koupil si pár malých klaunů a spouštěčů.,Anna ryby brzy vrátila do obchodu.,Anna má nyní různorodou nádrž s rybami a korály.,2
770,"Holly byla krásná černá kočka, kterou Lee velmi miloval.","Bohužel, Holy se velmi rozchladla a Lee ji musel uspat.","Lee byl velmi smutný, když Holly chyběla každý den.",Jednoho dne se u Leeho zadních dveří objevila malá černá kočička.,Lee se rozhodl adoptovat štěně.,Lee se rozhodl adoptovat koťátko.,2
771,Bob potřeboval nové ponožky.,"Šel do místního obchodního domu, aby si je koupil.",V obchodě byly velké výprodeje.,Nakoupil si spoustu skvělých věcí.,Bob si opravdu užil svůj nákupní výlet.,Bob všechno vrátil druhý den.,1
772,Mladý Reggie miloval hraní a sledování amerického fotbalu.,Jeho oblíbeným hráčem byl Jamal Lewis.,Byl na letišti v Salt Lake se svou rodinou a viděl svého hrdinu.,"Šel za ním a řekl mu, že bude hrát profesionální fotbal.",Jamal Lewis mu dal osobní radu a přál mu to nejlepší.,"Mladý Reggie mu řekl, aby se od něj držel dál.",1
773,Ella našla na zemi malého červenohnědce.,"Věděla, že muselo vypadnout z hnízda.",Pečlivě ji zabalí a udělá z ní bezpečný domov.,Pak ho krmila červy rukama.,Ráda se starala o červenou.,Ale už nechtěla toho červenohněda.,1
774,"Rozhodl jsem se, že skončím s prací.",Napsala jsem svou rezignaci.,Tiše jsem šel do kanceláře a odevzdal ho.,- Nechal jsem práci.,"Teď jsem volná, abych si vybudovala kariéru, která mě udělá šťastnou.",Zítra se vracím do práce.,1
775,Černou plastovou růži jsem dal do vázy s vodou.,Nechal jsem ho na poličce na pár týdnů.,Ptal se mě na to deset lidí.,"Chtěli vědět, proč mám zalévanou falešnou květinu.","Upřímně, ani já jsem nevěděl proč.",Po několika týdnech květina umřela.,1
776,"Ben se rozhodl, že si dá kafe.",Zaplatil za kávu kreditkou.,"Později mu banka zavolala, že má přečerpaný účet.","Vysvětlili mu, že musí zaplatit pokutu třiceti dolarů.",Ben byl zklamaný z toho extra poplatku.,"Ben byl šťastný, když mu volali z banky.",1
777,Chris byl na své druhé zastávce v týdnu.,"Když se procházel po letišti, rozhodl se, že využije tohoto času.",Nainstaloval si na mobil aplikaci a začal cvičit francouzštinu.,Další patron z letiště ho zaslechl a nabídl mu pomoc.,Patron pomohl naučit Chrise mluvit základní francouzštinu.,"Patrón Chrisovi nerozuměl, protože mluvil jen čínsky.",1
778,"Když jsem byl dítě, Google poprvé začal.","Vzpomínám si, že jsem se tátu zeptal, jak používat stránku.","Ukázal mi, jak psát a vyhledávat cokoliv, co chci.",Byl jsem ohromen a každý den jsem se bavil u svého stolu.,Hodně jsem se naučil od Googlu.,Rychle se na to velmi naštvu.,1
779,"Jeff měl být povýšen, ale musel jít na pohovor.","Šel domů a opravdu tvrdě studoval, zapamatoval si své odpovědi.","Připravoval se mnoho dní, dokud se necítil připravený na pohovor.",Šel na pohovor a prošel s úspěchem!,"Byl potěšen, když dostal povýšení.","Uvědomil si, že musí dát výpověď.",1
780,Ritz se narodil v velkém vrhu s 12 dalšími štěňaty.,"Když mu bylo osm týdnů, byl darován do krásné rodiny.",Vychovali ho dobře a vedl velmi šťastný život.,"Jednoho dne se pro Ritze všechno změnilo, když jeho majitel dostal rakovinu.",Ritz byl sirotek a musel být poslán do útulku.,Jeho majitel začal běhat 20 km denně.,1
781,Mia milovala být venku.,Jedno léto se rozhodla jít na horolezectví.,"Přidala se k klubu lidí, kteří společně lezli na hory.",Vylezli na nejvyšší horu v její oblasti.,Mia se skvěle bavila.,Mia si přála být uvnitř.,1
782,Fredův šéf ho zavolal do kanceláře na benzínce.,"Řekl Fredovi, že jsou těžké časy a že ho musí propustit.",Fred se z toho velmi rozčílil.,Vzal svého šéfa za límec a hodil ho na zem.,Fredův šéf ho objal.,"Fredův spolupracovník, který ho viděl napadnout jeho šéfa, zavolal policii.",2
783,Moje švagrová se snaží šetřit.,"Je to nedávná vdova, která žije na penzi.",Nedávno vrátila dvě ze tří kabelových boxů.,"Řekl jsem jí, že antény fungují dobře, když jsou vysílání v HD.",Koupila si další kabelovky.,"Byla ráda, že to slyší.",2
784,"Victor byl vždy hrdý na to, že zkouší nové jídlo.","Nicméně, on nikdy nejedl pistacie.","Jednoho dne koupí plechovku pistácií, aby je mohl sníst doma.",Miluje jejich chuť.,Victor se rozhodne začít pravidelně nakupovat pistáky.,"Victor si uvědomí, že si nechal svůj svetr v tělocvičně.",1
785,Sharon si po léta nechávala pytel s neznámými semeny.,Jednoho dne se rozhodla zasít semena.,"Sharon je dala do sáčků, protože si myslela, že budou malé rostliny.",Sharon se ve svém předpokladu nemohla mýlit víc!,Otevřela pivo a dala si.,Nakonec to byly obrovské rostliny.,2
786,Venku byl nádherný den.,Emily chtěla využít skvělého počasí.,Rozhodla se jít do parku.,"Emily byla zklamaná, když zjistila, že jí auto nezačne.",Požádala sousedku o start.,"Vzala si auto k mechanikovi, aby se na něj podíval.",1
787,Tom byl unaven každodenním životem.,"Takže se rozhodl, že se ztratí.","První týden byl v pořádku, ale brzy mu došly vody.",Trpěl dva dny a pořád nic nenašel.,Nakonec se Tom vrátil do sítě.,Tom miloval myšlenku půstu.,1
788,Tim se chtěl učit astronomii.,Chtěl jít do vesmíru.,"Ale byl příliš mladý na to, aby se stal astronautem.",Tato zpráva ho zarmoutila.,"Tim se ve škole tvrdě snažil, aby se stal.",Tim nenáviděl Marsa.,1
789,Moje švagrová pracuje v centru pro seniory.,Je to servírka.,Dala nám kalendář vydaný centrem.,"Ukázalo se, jak je oblečená na den svatého Patrika.","Všichni jsme si mysleli, že moje sestra vypadá tak zábavně oblečená.",Moje sestra před námi něco tajila.,1
790,Fred se rozhodl koupit nějaké akcie Applu.,"Cena akcií byla 90 dolarů, když ji koupil.",Naštěstí měli včera dobrý zisk.,Akcie pak stouply na 100 dolarů.,Fred litoval svého nákupu akcií.,Fred byl velmi šťastný.,2
791,Jen byla tak sebevědomá ve svých přípravách na soutěž v hláskování.,Poslední měsíc strávila každou noc studiem slovníku.,"Když začala včela, Jen přežila, zatímco ostatní byli vyřazeni.",Všechno se to svěřilo finálové dvojici a Jenin soupeř to podělal.,Jen vyhrála soutěž v hláskování!,Jen prohrála soutěž v hláskování.,1
792,Kelly neopustila svůj byt už roky.,"Dneska jsem šla k ní domů, abych ji pozdravila.","Viděl jsem, že se mi nechtěla dovolit vstoupit.","Chvíli jsme mluvili o tom, jak se jí daří.",Kelly miluje návštěvy.,Kelly má agorafobii.,2
793,Emily byla na pláži.,Počasí začalo být klidné.,Náhle začal silně foukat vítr.,Anna byla chycena v strašné písečné bouři!,Na pláži si to užila.,Naštěstí se jí podařilo bezpečně se vrátit do plážového domu.,2
794,Andrew nikdy neměl problémy.,Jeho rodiče byli na týden mimo město.,Přátelé Andrewa přišli a chtěli se napít.,Takže Andrew vzal tajnou zásobu alkoholu od svých rodičů.,"Andrew si přál, aby jeho rodiče měli alkohol.",Vypili alkohol a opíjeli se.,2
795,Ellen žila na venkově.,Chybí jí dny bez elektřiny.,Jednoho dne způsobila ledová bouře výpadek proudu v jejím městském domě.,Byla jí hrozná zima.,"Byla šťastná, když se zase vrátila elektřina.",Ellen byla naprosto pohodlná.,1
796,Jose byl nadšený.,Právě dostal nový skateboard a chtěl ho vyzkoušet.,Vzal si ho rovnou do skateparku.,Celý den jezdil na bruslích.,Jose se bavil v skateparku.,Jose vyhodil skateboard.,1
797,Mike seděl u svého stolu.,Ale najednou cítil na ruce zvláštní svědění.,Také ho svrbívaly nohy.,A pak jeho tvář.,Mike měl mrtvici.,Mike se začal hystericky smát.,1
798,Jill jela minulý měsíc na výlet.,Chtěla jet z Bostonu do Seattlu.,Uprostřed jí se rozbilo auto.,"Strávila hodiny na kraji silnice, čeká na AAA.","Jill byla ráda, že přijeli tak rychle.",Opravili jí auto a poslali ji na cestu.,2
799,"Ředitel oznámil, že v pátek bude školní ples.",Mary se nad tancem vzrušila.,"Chtěla, aby ji Dan pozval na školní ples.","Dan viděl Mary na chodbě a řekl jí, že s ní potřebuje mluvit.","Obvinil ji, že mu ukradla kolo.","Byla šťastná, že ji pozval na ples.",2
800,V New Yorku se otevřel nový obchod na Organic Avenue a já jsem se tam podíval.,"Byl jsem super nadšený, že to zkusím, protože jsem tam nikdy předtím nešel.","Když jsem vešel, měli úžasné saláty a džusy.",Zkoušela jsem letní salát a kokosovou vodu.,"Rozhodl jsem se, že se do té restaurace už nikdy nevrátím.",Tohle byla moje nová oblíbená restaurace.,2
801,Cindyina místnost měla bílé stěny.,"Ale stěžovala si, že odrážejí příliš mnoho světla.","Tak se rozhodla, že si nechá namalovat své stěny modře.","Myslela si, že její pokoj je klidnější.",Nesnášela to a přešla na černou barvu.,Byla spokojená s výsledky.,2
802,Letos jsem se poprvé přidal k fantasy fotbalové lize.,"Připojil jsem se k skupině mého kamaráda, protože potřebovali ještě jednoho člověka.",Nikdy předtím jsem to nehrál.,Nakonec jsem vyhrál první místo!,Byl jsem velmi nadšený.,Byl jsem velmi zklamaný.,1
803,Helen vstávala brzy do práce.,"Předchozí noc sněžil, tak musela vykopat auto.","Trvalo jí hodinu, než se zbavila sněhu.","Když se vracela domů, aby se připravovala, uslyšela známý zvuk.",Nechala tu sprchu zapnutou.,Helen šla k jezeru pronajmout si jet-ski.,1
804,Po státním basketbalovém šampionátu novináři vyslechli tým.,"Dan se ptal, jestli je to živé nebo nahrávka.","Novinář mu řekl, že je to živá show.","Dan řekl do kamery, že jeho otec byl jeho inspirací.",Dan obdivoval svého otce.,Dan se za svého otce styděl.,1
805,Jeremy má výraznou a silnou osobnost.,Měl špatnou práci a vyhodili ho.,"Mluvil s manažerem a spolupracovníky o něčem, co mu moc nelibilo.",Od té doby má problémy najít si práci.,Jeremy má na pracoviště těžký přístup.,Jeremyho chování je perfektní pro pracoviště.,1
806,Fran si koupila dům na pláži.,Každý den se žeráky živily z hmyzu na jejím dvorku.,Jednoho dne přestali přicházet žeráky.,Několik měsíců uplynulo a stále žádný jeřáb.,Franin dvorek je teď plný brouků.,"Fran utrpěla smrtelný infarkt, když uspořádávala květiny.",1
807,Náš tým měl dnes fotbalový zápas.,Všichni jsme byli nadšení z vítězství.,Šli jsme na hřiště a před zápasem jsme cvičili.,Náš tým byl jednotný a pracoval společně.,Náš tým se styděl za svůj výkon.,Náš tým byl spokojen.,2
808,Kelly nenáviděla hodiny matematiky a snažila se naučit se pojmy.,S tou prací měla velké problémy a často vyhledávala pomoc u učitelů.,Pracovala tvrdě a vyplatila se dobrými známkami.,Na podzim se chystala na vysokou.,Vykašlala se na vysokou.,Kelly skončila s dobrými známkami.,2
809,Sophieina babička byla smrtelně nemocná.,"Sophie ji navštívila v nemocnici, aby se rozloučila.",Její babička dala Sophie její drahocenný zlatý medailon.,"Řekla Sophie, aby si ho nechala jako památku.",Sophie brečela.,Sophie se jí smála do tváře.,1
810,Kelly měla dnes nový pohovor.,Za deset minut se připravovala a vyběhla z domu.,"Když tam přijela a setkala se s tou ženou, odpověděla na otázky.","Když skončil rozhovor, řekli jí, že jí zavolají zpátky.","Kelly doufala, že brzy zavolá.","Kelly doufala, že jí nikdo nezavolá.",1
811,"Don si všiml, že do obývacího pokoje vešla moucha.",Rozhodl se to zmlátit.,"Snažil se to půl hodiny, ale pořád mu to unikalo.",Nakonec moucha odletěla sama.,"Don zavřel dveře, ze kterých to letělo.",Don už nikdy nešel k jezeru.,1
812,Zack a jeho přátelé prošli strašidelným domem na cestě do školy.,Jednoho dne se rozhodli jít dovnitř.,Zack a jeho přátelé šli do každého pokoje.,Dům byl starý a opuštěný.,Rozhodli se tam hrát baseball.,Odešli a šli do školy.,2
813,Mia šla včera večer do kasina.,Začala večer hraním pokeru.,"Poté, co prohrála značnou částku peněz, začala hrát na automaty.","Skoro jí došly peníze, když stádo zvonilo.",Mia vyhrála jackpot!,Mia ztratila ještě víc peněz.,1
814,Portia miluje procházky lesem poblíž jejího domu.,"Všimla si však, že její tenisky jsou bahnité a nechutné.",Rozhodla se koupit si pár turistických bot.,Portia si najde pohodlné a levné boty.,Je spokojená se svým výběrem.,Daruje boty obchodům s použitými botami.,1
815,Andrew se měl zítra vdát.,Koupil si ten snubní prsten před několika měsíci a nemohl ho najít!,Prohledal všude v domě.,"Nakonec si vzpomněl, že je to zpátky v obchodě, aby se změnil velikost.","Andrew byl zklamaný, že našel prsten.",Andrewovi se ulevilo.,2
816,Terry našel v práci 200 dolarů.,"Vzal si peníze domů, ale přemýšlel, jestli udělal správnou věc.",Další den vzal peníze do práce a vrátil je.,"Po týdnu si nikdo nevzal peníze, tak mu je jeho šéf vrátil.",Nenáviděl své rozhodnutí a sebe.,"Naučil se, že poctivost se vyplatí.",2
817,Miluju dlouhé teplé sprchy.,Je to skvělé a je to zábava.,Bohužel jsou plýtvací.,"Takže se cítím špatně, když si jednu vezmu.",Proto si beru každý den dvě.,"Rozhodl jsem se, že se jednou týdně dlouze a teplě sprchuju.",2
818,Barry miluje baseball.,"Barry se rozhodl, že půjde a podívá se na profesionální zápas.",Barry šel na stadion a koupil si lístek.,"Když Barry vešel dovnitř, rozhodl se, že si dá pivo.",Barry si taky koupil hot dog.,Barry se rozhodl odejít z hry.,1
819,Minulý rok jsme měli v domě ovocné mouchy.,Prohledali jsme různé způsoby léčby.,Zkoušeli jsme červené víno v miskách.,"Když to nefungovalo, koupili jsme speciální past.",Po výsledcích jsme dali ven další míše na červené víno.,"Dokonce jsme viděli, jak past funguje.",2
820,Remy rád pil mléko.,"Ale jednoho dne, rozlila mléko po celém koberci.",A ani se neobtěžovala pořádně vyčistit to rozlití.,Druhý den ráno se probudila s hroznou vůní.,Remy se naučil nikdy nezasypovat mléko na koberec a lépe čistit.,"Remy si myslel, že je dobrý nápad rozlit víc mléka na koberec.",1
821,Heather a Marcus byli připraveni na další krok ve svém vztahu.,"Byli šťastní novomanželé, ale chtěli přidat dalšího člena do rodiny.","Ačkoli ještě nebyli na děti připravení, cítili se stále osaměle.",Z rozmarů se dostali do útulku pro zvířata a zamilovali se do kočky.,Oni adoptovali kočku.,Opuštěli útulek bez zvířete.,1
822,Spousta lidí šla do třídy.,Všichni tam chtěli rychle.,Lidé začali ostatní odhánět.,Spadli.,Všichni se vrátili domů.,Kvůli davu lidí přišli na hodinu pozdě.,2
823,Minulou sobotu jsem byla na koncert Azalea.,Ten koncert byl úžasný.,Musím být v první řadě.,Po představení jsem se s ní šel potkat za pulty.,Azalea byla velmi cool.,Na další koncert už se nevrátím.,1
824,Eric měl vždycky nadváhu.,Jeho novoročním předsevzetím bylo držet se diety.,V lednu chodil do posilovny a jedl zdravěji.,To vydrží asi měsíc.,Eric pak přestal cvičit.,Eric přestal být anorektický.,1
825,Sally se snažila ve škole dobře učit.,"Její rodiče se rozhodli, že ji potřebují motivovat.","Říkali, že když se jí daří v posledním semestru, vybere si dovolenou.","Sally studovala dnem i nocí, chtěla to zvládnout.","Když Sally dokončila studium, začala sbírat dřevo na oheň.","Sally se dařilo a její rodiče souhlasili, že ji vezmou na Havaji.",2
826,"Když jsem byl dítě, já a moji sourozenci jsme potřebovali peníze.",Přišli jsme na nápad s lívancovným stánkem.,"Rozhodli jsme se, že se usadíme před domem.",Prodávali jsme limonádu pár tuctům lidí.,Neudělali jsme žádné peníze.,Vydělali jsme spoustu peněz na naše potřeby.,2
827,Jako dítě jsem miloval baterky.,"Když jsem vyrostl, koupil jsem si malý spon na baterky.",Mám je v tašce pro případ nouze.,"Později, s příchodem chytrých telefonů, se ztratily baterky.","Můj dům je teď plný baterek, nevím, co s nimi.",Nesnáším svůj smartphone.,1
828,Terry nenáviděl jeho jméno.,Chtěl skvělý jméno jako Super Metro Volcano Man.,"Řekl matce, že si chce změnit jméno.","Jeho matka mu vysvětlila, že byl pojmenován po svém milovaném dědečkovi.",Terryovi bylo 45 let.,Terry byl stále zklamaný.,2
829,Rodina Parkerových hledala nový dům.,"Hledali po celém městě, ale nemohli najít domov, který chtěli.","Nakonec našli krásný domov, který milují.",Dům byl naprosto nádherný.,Rodina Parkerových byla zklamaná.,Rodina Parkerových se brzy přestěhovala do nového domova.,2
830,Tom se dnes rozhodl jet domů ke své přítelkyni.,"Jezdil tak rychle, jak mohl, i když bylo hodně provozu.","Když se dostal do přední části domu, zazvonil na zvonek.","Nikdo neodpovídal, ale přední dveře byly otevřené.",Tom se začal smát.,Tom se začal bát.,2
831,- Kellyho baterie vybila.,"Snažila se ho nechat skočit, ale nefungovalo to.",Nakonec ji vzala do autolagu.,Zkontrolovali to pro ni a bylo mrtvé.,"Kelly se ulevilo, že baterie byla pořád dobrá.",Kelly neochotně zaplatila za novou baterii.,2
832,Joe si koupil skateboard se svými úsporami.,"Vzal svůj nový skateboard do parku, aby se s ním předváděl svým přátelům.","Při tom, co dělal trik, Joe spadl a zlomil si ruku.","Strávil čtyři hodiny v nemocnici, aby mu uspořádali ruku.","Když Joe odešel z nemocnice, šel surfovat.",Joe měl strašné bolesti.,2
833,"Maddie se rozhodla, že je čas na nákup zpátky do školy.",Bylo to v polovině srpna a hodiny brzy začaly.,Prohledala si požadavky na kurz a nákupní seznamy.,"Pak si prohlížela všechny inzeráty v novinách, kde byly ty nejlepší nabídky.",Maddie si půjčila veškerý školní vybavení.,"Našla nejlepší místa, kde nakupovat a nakoupit všechny své zásoby.",2
834,Neil si v Hunanu vychutnal čínské jídlo.,"Ale bylo mu řečeno, že kořeněnější jídlo je v provincii Szechuan.",Byl dojat a jel tam vlakem.,Pak si objednal talíř rýže a nudlí.,"Měl pocit, že mu hoří ústa.",Neil miloval jíst chleba.,1
835,Většinu času jsem strávil ve spánku.,"Učitelka mi řekla, abych se probudil, protože jsem nespal nahlas.",Snažil jsem se zůstat vzhůru a pracovat na několika úkolech.,"Když mě učitelka vyvedla z třídy, byla jsem šťastná.","Když jsem se vrátil domů, šel jsem rovnou do postele.","Učitelka byla ráda, že jsem spal v zadržení.",1
836,"Amanda sledovala veverku, jak sbírá žaludečky.","Amandu fascinovalo, jak efektivní veverka je.","Amanda sledovala veverku, jak nosí žalude do hnízda.","Amanda také viděla, jak veverka byla velmi bdělá nad žoldy.",Amanda se ráda učí o přírodě.,Amandě se příroda zdá nudná.,1
837,"Terry miluje plavání, ale nikdy se nenaučil potápět.",Vždycky skočí do vody první.,"Tohle léto se Terry rozhodl, že se chce naučit potápět ve vodě.",Každý den se hodně cvičí.,"Terry doufá, že se zlepší.",Terry přestal plavat.,1
838,Peter byl na třídní výlet nadšený.,Těšil se na návštěvu vědeckého muzea.,Bylo tam hodně skvělých exponátů a interaktivních výstav.,Petr byl fascinován fyzikou a kosmickými ukázkami.,Peter nenáviděl vědu.,Peter vyrostl jako vědec.,2
839,"Kaylee šla pracovat do Cedar Pointu, do zábavního parku.","Když pracovala v Cedar Pointu, potkala Jamese.",Kaylee a James se začali mít rádi a brzy začali chodit.,O rok později James požádal Kaylee o ruku.,Kaylee a James se vzali na podzim.,James byl smutný z toho návrhu.,1
840,Joanie dělala pohovor na první práci.,Byla velmi nervózní.,Opravdu chtěla dostat tu práci v zmrzlinářství.,Podle ní to pohovor šlo docela dobře.,"Odmítla práci, když jí ji nabídl manažer.",Druhý den jí zavolal a nabídl jí práci.,2
841,Ana byla pracovitá matka.,Jednoho dne si objednala odpoledne v lázních.,Měla masáž celého těla.,Dokonce měla hydroterapii.,"Říkala si, že jednou dostane masáž celého těla.",Později se cítila nádherně uvolněná a spokojená.,2
842,Bob pracoval na Mechanickém Turku.,Dostal bonus padesáti dolarů.,"Bob byl šťastný, protože to byl největší bonus, který kdy dostal.","Bob si nasadil brýle a uvědomil si, že to bylo vlastně pět dolarů.",Bob byl ještě šťastnější než předtím.,"Bob byl stále šťastný, ale méně nadšený.",2
843,Máma nechtěla vařit večeři.,Všichni jsme měli hlad.,"Řekla nám, abychom se o sebe postarali.",Dneska jsme měli studené cereálie k večeři.,Všichni jsme byli velmi rozrušení.,"Bylo to to nejlepší jídlo, jaké jsme kdy měli.",1
844,Maryina rodina se scházela na sváteční večeři v klubu.,"Všichni tam měli být, kromě dědečka Mary.","Mary byla smutná, že celá rodina nebude spolu.","Když přišla do klubu, byla překvapená, že vidí svého dědečka!",Mary byla tak rozrušená!,Mary byla tak šťastná!,2
845,"Děti si uvnitř hrály, když uslyšely hudbu.",Běželi za matkou a prosili o drobné.,Dala jim pár dolarů.,"Utekli ven, aby dohnali zmrzlinářský vůz.",Děti vyhodily peníze na ulici.,Děti si s nadšením koupili zmrzlinové kužely.,2
846,Chtěli jsme jít na pláž jeden víkend.,"Po tom, co jsme o tom mluvili, jsme nechtěli řídit.",Začali jsme hledat na internetu letenku.,Po zakoupení levné letenky jsme zamířili na letiště.,Nastoupili jsme na letadlo na pláž.,"Rozhodli jsme se jet dál, přes letiště na pláž.",1
847,Susan se probudila brzy.,Musela nakrmit zvířata před prací.,"Zjistila, že její králík má králíčky.","Susan byla velmi potěšena, když je viděla.",Susan odešla velmi rozčílená.,Susan se o ně dobře stará.,2
848,Vždycky se snažím jít spát včas.,Včera večer jsem se díval na novou televizní show.,"Než jsem si to uvědomil, bylo už opravdu pozdě.",Měl jsem už dávno spát.,Ten televizní pořad mě přitáhl.,Nesnášela jsem ten seriál.,1
849,Howard se jednoho rána cítil šťastně.,Rozhodl se strávit celý den užívat si svůj život.,"Celý den, když byl v práci, pochválil své spolupracovníky.","Když se vrátil domů, vzal rodinu na film a na večeři.","Howard byl šťastný, že měl tak dobrý den.",Howard seděl a brečel celou dobu.,1
850,Muž přišel na staveniště kvůli své práci.,"Oblečil si klobouk, vzal si nářadí a šel na místo.","Když šel, spadl mu na hlavu velký cihlový kámen.",Muž byl omráčen a jeho spolupracovníci mu běželi na pomoc.,Jeho spolupracovníci ho odvedli do bezpečí a zavolali lékaře.,Muž začal běžet k nim.,1
851,Trentova rodina vlastnila obchod s kempovacími potřebami.,Trent ale táborování nesnášel.,Každé léto ho jeho rodiče nutili jít na výlet.,Toto léto měl Trent na starosti udržení ohně v pohybu.,Trent si vzal dva džbány sangrie do pokoje svých rodičů.,Trent byl nedbalý a způsobil obrovský požár.,2
852,George se rozhodl koupit televizi.,"Našel velmi pěknou televizi, kterou chtěl a šel si pro ni.",O pár dní později se George probudil k překvapení.,Jeho televizi ukradli.,"Řekl to policii, která řekla, že to pravděpodobně nenajdou.","Všechno se vyvíjelo přesně tak, jak doufal.",1
853,"Tommymu bylo sedmnáct, když si natřel vlasy na růžovou.","Myslel si, že je to punk a cool.",Někteří jeho přátelé souhlasili.,"Jeho rodiče si mysleli, že je to hloupé.","Líbil se jim nový vzhled, který si vybral Tommy.",Donutili Tommyho oholit si hlavu.,2
854,Robbie hledala pomoc při odkrácení auta ze sněhu.,"Napsala to na Facebooku, doufala, že to někdo uvidí.",Cameron viděl ten příspěvek a cítil soucit s Robbie a jejím autem.,"Protože měl volno, Cameron řekl, že by mohl pomoct.",Cameron se stavil a pomohl Robbiemu s lopatou.,Cameron šel do kina a koukal na Ghostbusters.,1
855,Ronald si sundal boty a lehnul si na gauč na chvilku.,"Když se probudil, šel si obléct boty.","Ale nemohl je spojit, protože chyběly nitky!","Hledal je všude, ale nemohl je najít.",Ronald si oblékl boty a zavázal je.,Ronald šel hledat další tkaničky.,2
856,"Sara zjistila, že čeká dítě.",Přežila devět měsíců těhotenství.,Jednoho dne jí praskla voda a byla odvezena do nemocnice.,Sara porodila čtyři hodiny.,Sara měla chlapce.,Sara si zdřímla.,1
857,Minulý rok si můj strýc koupil detektor kovů.,Každý víkend si s ním jede na pláž.,Před pár měsíci našel Rolex.,Měl cenu pár stovek dolarů.,Můj strýc nesnáší pláž.,Můj strýc si užívá svůj koníček.,2
858,Šla jsem do San Francisca hlídat svého pětiletého synovce.,"Moje sestra mě povzbudila, abych jí doprovodil dítě do školy na kole.",Bál jsem se jet na kole přes město s synovcem.,Místo toho jsme jeli na kole přes Golden Gate Park na pláž a do zoo.,Nemám sestru.,Měli jsme se skvěle!,2
859,Přátelé Alice ji pozvali na oběd.,Šla za nimi do restaurace.,"Přátelé čekali u stolu, ale už si objednali.","Když měla jídlo, už to bylo hotové.","Alice cítila, že její přátelé byli trochu bezohlední.","Alice cítila, že její přátelé byli velmi pozorní.",1
860,S dětmi jsme navštívili místní útočiště pro zvířata.,Dívali jsme se na štěňata a koťata v klecích.,Moje dcery si vybrali přátelské štěně.,Hráli si s ní a masírovali jí břicho.,Přijal jsem to štěně pro svou dceru.,Rozhodl jsem se jí místo toho koupit čokoládu.,1
861,Mario vstal z postele.,Dneska byla jeho svatba a už měl motýly.,Ohol se a sprchoval šťastně.,Oblečil se a šel do kostela.,Byl to nejlepší den jeho života.,Mario strávil odpoledne lovením motýlů v parku.,1
