,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
871,"Tim oli liiga pikk, et kõik püksid tal mahuks.",Ta ei leidnud parki sõiduks sobivat riietust!,Kõik tegi tema jalad liiga pikad ja tobedad.,Siis otsustas ta oma džinsse lühikesed püksid teha.,Tim otsustas kodus TV-d vaadata.,Tim kandis parkis džinssi-shortse.,2
872,Sandy oli ostnud uue voodi.,"Ta pidi oma toa puhtaks tegema enne, kui kohaletoimetamine jõuab.",Ta pidi ka oma vanast voodist lahti saama.,Tema sõber Jim tahtis tema vana voodit.,Sandy viskas oma voodi minema.,Sandy müüs oma vanade voodide Jimile.,2
873,Kolledžis olid mul kohutavad professorid.,Nad ei osanud õpilasi õpetada.,Õppisin ise õppima.,"Selle asemel, et minna klassi, läksin raamatukokku ja tegin täpselt seda.",Ma armastasin kõiki oma professoreid.,Eneseõpetamine aitas mul teiste õpilastest ees olla.,2
874,"Timmy teadis sellest kena tüdrukust, kellega ta koolis käis.",Ta järgnes talle ühel päeval koju.,"Ta peatus nurgal, kui mees talle järgnes.","Timmy mõistis, et ta on vahele jäetud ja ei teadnud, mida teha.",Ta tervitas ja nad hakkasid rääkima.,Ta sukeldus külma vette.,1
875,Neil oli Egiptuses.,Ta käis Suurte Püramiidide vaatamas.,Ta vaatas neid imestusega.,Need olid nii suured ja kaunistatud!,Neil oli püramiidide suurusest ja ilust vaimustuses.,"Neil ei suutnud oodata, et tagasi hotelli jõuda, et telekat vaadata.",1
876,Jen jäi valgendikuga juustes magama.,"Ta tahtis seda ainult 5 minutit jätta, mitte peaaegu tund aega.","Kui ta selle ära loputas, olid ta juuksed sinise värvusega valged.","Ta paniikis, aga ema ütles, et nad saavad selle korda teha.",Jen pani oma juustele rohkem valgendit.,Jen'i ema parandas Jen'i värvitud juukseid.,2
877,"Doug oli kurb, et oli jõuluõhtu ja et seal ei olnud lund.",Doug tahtis vaid valgeid jõule.,Ta palvetas Jumalat lumeks ja läks magama.,"Kui ta järgmisel hommikul ärkas, oli tuba täis valgust.",Doug vaatas aknast välja ja nägi valget lund.,Doug ei leidnud lund ja oli kohe elevil.,1
878,Sheryl töötas muuseumi kuraatorina.,"Tema pere ütles, et ta töö on igav.","Ta üritas neile öelda, et ta peab elavate ajalooga töötama.","Ta üritas öelda, et nende kontoritöö oli palju hullem.",Sheryl oli uhke oma töö üle muuseumi kuraatorina.,"Sheryl oli masenduses, et ta oli muuseumi kuraator.",1
879,"Joe venitas end, kui voodis ümber pööras.","Tema kell näitas, et kell on 10.","Ta hüppas voodist välja, paniik.",Tema häire ei käinud.,Joe hilines tööle.,Joe läks tagasi magama.,1
880,"Nedi naine ütles, et ta suri vaikselt unes.","Tema naine ütles kõigile oma sõpradele, et ta ei teadnud, et ta on haige.","Ta vandus, et see oli kõige imelikum asi, mida ta kunagi näinud on.",Politsei ei uskunud tema lugu ja vahistas ta.,Politsei ei küsitlenud teda.,Ta palkas kaitsja.,2
881,Jackie võeti täna haiglasse.,Ta laps on sündimas.,"Tema abikaasa tuli töölt, et teda lohutada.",Pärast 48 tundi kestnud sünnitust vabastati ta laps.,Jackie ja ta abikaasa olid väga õnnelikud.,Jackie oli väga masenduses.,1
882,Minu pere tahtis lemmiklooma.,Käisime laupäeval loomapoes.,Me nägime palju koeri ja kassipoegi.,Me armusime kena mustasse kassipoegusse.,Me ostsime chihuahua.,Me ostsime kassipoisi.,2
883,Joe õde oli alati oma testid külmkapil üles pandud.,Ta sai kogu aeg A-d.,Joe ei saanud kunagi A-d.,"Ta oli uhke, kui ta kodust koju tuli, saades õigekirja kodutööst A.",Tema õde õnnitles teda.,Ta oli ülejäänud päev kurb.,1
884,Adam ja Angel tahtsid välja kolida ja endale oma koha saada.,Nad otsisid nädalaid internetist korterit.,"Nad leidsid mõned korterid, mis neile väga meeldisid.",Nad läksid ja vaatasid välja valitud korterid.,Lõpuks otsustasid nad korteri.,Nad läksid pärast lahku.,1
885,Greta sai kümneaastase.,Ta tahtis sünnipäevapeo korraldada.,Greta jagas koolis kutseid peole.,"Kui peopäev tuli, ei tulnud keegi.","Greta oli õnnelik, et keegi ei tulnud.","Greta oli väga kurb, kuid tema vanemad julgustas teda.",2
886,Shari oli mures.,Tema pulm oli homme ja see oli väljas.,Aga vihma oli ennustatud!,Õnneks oli pulmapäev siiski selge ja päikesepaistev.,Pidu läks kähku.,Kõik külalised olid lumes.,1
887,"Amy oli põnevil, et oli jõuluõhtu.",Ta oli terve aasta väga hea olnud.,Ta andis oma lemmikmänguasjade nimekirja jõuluvanale kaubanduskeskuses.,"Ta ütles, et ta saab kõik, mida ta tahab.",Amyle ei meeldinud jõulud üldse.,"Jõulude ajal sai Amy täpselt seda, mida ta lootis saada.",2
888,Anna oli terve suve oma aeda hoolinud.,Ta läks lõikuma.,Kõik tema puuviljad ja köögiviljad olid valmis!,Ta valis nad ükshaaval.,Annale ei meeldi köögiviljad.,Tal oli rikkalik saagik.,2
889,Kim oli kukkunud oma hambaharja tualetti.,Ta oli vastik mõte panna oma käsi välja tõmmata.,Ta võttis sahtlist käärid.,"Iga kord, kui ta hambaharja kätte sai, ta pillas selle maha.",Kim lõpetas hambapesu ja naeratas.,"Kim otsustas, et see on märk uue hambaharja ostmiseks.",2
890,Hannah vanemad kirjutasid ta klaveritunnidesse.,Pärast esimest klaveritunnist tundis Hannah end masenduna.,"Ta püüdis harjutada nii palju, kui ta suutis.",Hannah ei saanud oma sõrmi korralikult tööle.,Hannah armastas oma sõrmi.,Hannah loobus klaverist.,2
891,"Keira leidis mehe, keda ta arvas, et on hoidja.","Tal oli hea töö, muljetavaldav maja ja ta maksis nende kõigi kohtingute eest.",Paar kuud pärast kohtumist hakkas Keira oma pulmakleidi planeerima.,"Ja siis ta lõi teda, sest ta põletas õhtusöögi ära.",Keira oli oma uue poiss-sõbra üle nii uhke.,Keira ei saa jääda selle vägivaldsete meestega.,2
892,Karjane avas karjavärava.,"Ta saatis oma koera karjamaale, et lammaste järele tulla.",Koer juhtis lambad värava poole.,Lambad kolisid koos karja.,Seejärel läks karjane tagasi oma koju.,Seejärel lasi karjane lammas vabaks.,1
893,"Walter oli üksildane, sest tema naine oli surnud.",Ta kohtas bingo's kena daami ja sai temaga sõbraks.,"Ta tundis end süüdi selle pärast, mida tema surnud naine võib mõelda.","Walter nägi elavat und, kus tema surnud naine kinnitas teda.",Ta kutsus bingo naist õhtusöögile.,Ta otsustas enam kunagi kohtamas käia.,1
894,Marina kõndis mööda raamatukogut.,"Ta pani oma näo alla, et vältida karmi tuult, mis tuli tema näole.",Äkki tabas üks mägi Marina jalgu tõsiselt.,"Ta vaatas oma jalgu, kuid jäi orienteerimata.",Talle meeldis golfi mängida.,"Ta ei suutnud uskuda, kui tuuline seal oli.",2
895,Eile mängisin Powerball'i.,Ma valisin oma numbrid meie perekonna piiblist.,Ostsin oma piletid internetist.,"Kui võidusummad välja visati, palvetasin ma närviliselt.",Ma ei võitnud.,"Olin pettunud, kui võitsin.",1
896,Amy on registreeritud arenenud taimede bioloogia kursuse.,Tal on järgmisel nädalal fotosünteesi test.,See on keeruline ja põhjalik informatsioon.,"Ta kirjutas selle kohta laulu, et seda lihtsamalt meelde jätta.","Amy kukkus siis eksamil läbi, sest ta ei olnud ette valmistunud.",Laul aitas teda ja ta tegi siis hästi.,2
897,"Kolledžist välja tulles olin nii närvis, et tööle minna.",Ma ei saanud nädalal enne algust vaevu magada.,"Päeval, kui ma olin iiveldunud ja närvis.",Kuid ema ja isa õnnitlus sõnum kergitas mu tuju.,"Lõpuks läksin varem ära, sest olin haige.",Mul oli suurepärane esimene tööpäev.,2
898,Seitsmeaastane Ben läks mängima oma sõbra Mike'i juurde.,Mike tervitas Beni ja nad läksid mängima Mike'i tuppa.,Esiteks mängisid nad Mike'i neljakopteritega pikka aega.,Siis mängisid nad veoautodega.,Neil oli koos tore.,Aga neil polnud lõbus.,1
899,"Üks kelner tahtis väga koju minna, aga tal oli ikka veel laud söömas.",Kelner trükis arve välja ja pani lauale.,Külalised märkasid pärast mõnda aega arve ja võtsid vihjet.,Nad maksid arve ja lahkusid.,Õnneks läks kelner õhtul ära.,"Paar tellis eelroogid ja otsustas, mis on nende esmased.",1
900,Kay kolis tagasi oma ema juurde.,Ta pakkis oma asjad ja sõitis oma ema juurde.,Ema aitas tal auto lahti pakkida.,Kay asjadele polnud piisavalt ruumi.,Kay pani oma asjad laoruumi.,Kay pidi minema rohkem asju ostma.,1
901,Tüdrukud otsustasid koos õhtust süüa.,Nad tõid ka oma pered.,Kahjuks läksid nad kaklema.,Personalimeeskonnale tuli need välja visata.,Tüdrukud olid täiesti piinlikud.,Tüdrukutele oli tore.,1
902,Vinny oli alati lootnud kohtuda reaalse filmitähega.,"Tema sõbrad ütlesid talle, et on väga raske kohtuda filmistaariga.",Kuid ta ei kaotanud lootust.,Ühel päeval nägi Vinny Denzel Washingtoni jalutamas.,Vinny kõndis edasi.,Vinny sai temaga pilti teha.,2
903,"Kui olin seitsmeaastane, läksin sõpradega ujumas.",Ma ei osanud sügavas vees ujuda.,Ma libisesin kogemata basseini sügavasse osa.,"Ma arvasin, et upun!",Minu sünnipäev oli parim päev.,Päästja hüppas sisse ja tõmbas mind sügavast otsast välja.,2
904,Smithid ei leidnud oma kassi.,"Nad kartsid, et ta on väljas ja on eksinud.","Kõik olid kurvad, kui nad jõulupuu ette istusid.","Siis nad märkasid, et ta vaatab neid alla ülemistest okstest.",Smith'i kass muugis esiukse ees.,Smithid kõik hurrisid ja kiirustasid oma kassi kallistama.,2
905,"Selle asemel, et kohe kolledþisse minna, läks Flora välismaale.",Ta külastas paljusid Euroopa riike ja kohtas paljusid inimesi.,"Kui ta pidi koju minema, otsustas ta Hispaanias jääda.",Ta sai tööd juhendajana ja tal oli palju suurepäraseid seiklusi.,"Flora tundis end üksildana, sest ta ei saanud kunagi Euroopasse.","Flora külastas oma vanemaid igal suvel, et rääkida neile oma lugusid.",2
906,Joyce ostis nädala eest puuvilju.,See oli osa tema uue aasta resolutsioonist olla tervislikum.,Ta unustas selle mõne päeva pärast.,Lõpuks hakkas tema korter väga halva lõhnaga.,Joyce viskas puuviljad minema.,Joyce oli uue lõhnaga rahul.,1
907,Ted ja mõned tema sõbrad läksid ühel pärastlõunal järve äärde.,Tedi sõbrad palusid tal nendega vette minna.,Ted ei osanud ujuda.,"Ted otsustas, et pole paremat aega õppida, nii et ta hüppas sisse.",Ted tundis end väga kuivana.,"Ted peaaegu uppus, kuid tema sõbrad päästsid ta.",2
908,Ma kutsusin Sarah kohtingule.,Ta ütles jah.,Ma olin meie kohtingu pärast nii elevil.,Käisime õhtusöögil ja siis kinno.,Mul oli kohutav aeg.,Ma pean Sarah'le head ööd andma.,2
909,Ühel päeval läksin sõpradega loomaaeda.,"Kuulsin, et loomaaed on laiskjalad, ja ma olen alati tahtnud neid näha.","Me külastasime peaaegu kõiki eksponaate, kuid ei näinud ühtegi laisklast.",Me leidsime lõpuks lollused viimasest eksponaadist.,"Otsustasime lahkuda, ilma et näitusele käiksime.",Me olime rahul.,2
910,"Teadlane avastab, et haigus hakkab levima.",Ta töötab oma laboris selle haiguse ravimi kallal.,Teised teadlased tulevad teda aitama.,Mitu nädalat möödub ja nad suudavad ravimi välja töötada.,"Nad tunnevad end lolliks, et tegid nii.",Nad päästavad maailma.,2
911,Troy läks Sam'i majja mängima.,"Poisid mängisid klaasidega, veoautodega ja naljarõvedadega.",Samuti värvisid nad ja mängisid sõrmevärvidega.,Sam isa tegi neile õunade ja karamellikastmega suupiste.,Troyil oli Sam'i juures lõbus.,Troy ei taha enam Sam'iga mängida.,1
912,Yvonne oli alati olnud ülekaaluline.,Ta tegi uue aasta puhul otsuse hakata sporti tegema.,Ta hakkas iga päev jooksma.,Kahe kuu jooksul oli ta langenud 23 naela.,Yvonne oli enda üle uhke.,Yvonne tundis end kaotatuna.,1
913,India tahtis proovima jääkooki.,India otsustas ise kodus jääkooki valmistada.,India valmistas kohvi masinast joogi jaoks.,"India võttis siis piima ja jää, et seda jooki valmistada.",Siis ta jõi oma kuuma šokolaadi.,"Kui ta oli valmis valmistama, sõi ta selle maitseva joogi ära.",2
914,"Betsy tahtis kutsikat, aga ema ütles ei.","Betsy oli nii kurb ja pettunud, sest ta tõesti tahtis lemmiklooma.",Ühel päeval läks ta oma tuppa ja leidis puuris hamstri.,Tema ema oli talle siiski lemmiklooma ostnud!,"Betsy sai närvi, sest see oli põhiliselt näriline.",Betsy oli väga elevil.,2
915,Maureen on alati tahtnud saada bioloogia õpetajaks.,"Ta õpib väga kõvasti, et saada bioloogia eksperdiks.","Tema sõbrad ütlevad, et bioloogia on tema jaoks liiga raske.","Kuid ta jätkab, kuni ta saab oma kraadi.","Maureen ütles, et tüdrukud ei kuulu teaduse erialade juurde.",Nüüd jagab Maureen oma kirge bioloogia vastu õpilastega.,2
916,Corneliale oli alati meeldinud oma kätega töötada.,"Ta otsustas, et tahab proovida ise laua ehitada.","Ta läks puidutöökooli, et õppida seda ehitama.",Pärast kursuse lõpetamist ehitas Cornelia ilusa laua.,Cornelia lõikas lauad põletamiseks.,Cornelia kasutab seda oma toas ööklaana.,2
917,Lapsed läksid surnuaeda.,"Nad leidsid vangla, kus olid ahelad.",Mõned ahelad olid katki.,Nad hakkasid kartma ja põgenesid.,Nad ei tahtnud seda uuesti teha.,Nad armastasid frisbit mängida.,1
918,Bo ja Jim tahtsid kiirelt sõita.,Nad viisid oma autod soolapõlludesse Utah'sse.,Bo hüppas oma Mustangi ja Jim hüppas oma Corvette'iga.,Nad võistlesid üksteisega seitse miili.,Jim masseeris Bo'd.,Jim võitis oma Corvette'iga.,2
919,Täna läks Sally matkama.,Talle meeldis metsas jalutada.,Ta nägi oma pesas ilusat punaselge.,Sally armastab punanurkseid.,Ta oli elevil.,Sallyle tunduvad linnud väga tüütud.,1
920,Joy poiss-sõber viis ta putt-putt mängima.,"Ta ei teadnud, et ta on mänginud golfi lapsest saati.",Tal oli kolm auku ühes mängus.,Ta võitis teda 18 punkti võrra!,Ta naeris ja palus uuesti mängida.,"Ta oli nii vihane, et ta ei rääkinud temaga enam kunagi.",1
921,Mu vennapoeg on professionaalne kokk.,"Kui ta meie jaoks kodus süüa tegi, otsustas ta end veidi näidata.","Me filmisime, kuidas ta oma selja taga sibulat lõikas.","Me olime hämmastunud, kui kiiresti ta lõikas ja ei saanud viga.",Ta on kohutav kokk.,Ta on fantastiline kokk.,2
922,"Väike õde sai teada, et tal on väike vend.","Ta oli elevil, kuni ta sai teada, et ta ei ole enam beebi.",Siis hakkas ta käituma.,Ta värvis seinu.,Väike õde sai oma käitumise eest küpsise.,Väike õde sai karistuse.,2
923,Ma läksin sel suvel matkamisele.,Ma läksin ise laagrist jalutama.,"Ma eksisin, sest mul polnud mingit varustust kaasas.","Ma kõndisin miilide kaupa, otsides oma sõpru.",Lõpuks leidsin mõned jäljed.,Ma otsustasin jääda kadunuks.,1
924,Hailey osales oma kooli maratonil.,Kuid ta unustas oma jooksukinga kaasa võtta.,Hailey oli ikka veel otsustanud.,"Ta küsis õpetajalt, kas ta saaks oma oma laenata.",Õpetaja imetles Haley kirge ja nõustus.,Hailey oli nõrk.,1
925,"Jim oli aias, kui tema lõikamismasin jäi mingi metalli külge.","Jim vaatas metallit hoolikalt ja nägi, et see nägi välja nagu ehted.",Ta viis metallist tüki hindamisasutuse juurde.,"Hindleja ütles talle, et see on vana sõrmus vanemast tsivilisatsioonist.",Jim müüs sõrmuse 1000 dollari eest.,Jim viskas sõrmuse minema.,1
926,Kyle ja Ted olid piruka söömiskonkursis.,Nad istusid koos oma piruka ees.,"Kui võistlus algas, nad kaevusid sisse.",Mõlemal oli kohutav kõhuvalu.,Nad mõlemad tundsid end tortide söömise järel hästi.,"Kyle ja Ted said nii haigeks, et nad mõlemad kaotasid.",2
927,Bob mängis võrkpalli.,Ta tundis äkki peapööritust ja kukkus maha.,Tema sõbrad kiirustasid talle appi.,Bob oli end pingutades dehüdreerinud.,"Bob ütles, et ta oli liiga palju vett joomise tõttu paistes.","Bob'i sõbrad tõid talle kiiresti vett, et teda niisutada.",2
928,"Kathy mõistis hirmus, et tal on piim otsa saanud.",Nii võttis ta oma väikesed lapsed kokku ja läks poodi.,Nad olid poes halvasti ja karjusid palju.,Kathy nuttis koju minnes.,Lapsed läksid kõik magama ilma õhtusöögieta.,Kathy viis need kohe poodi tagasi.,1
929,Chuck tahtis alati kooli debati meeskonda liituda.,"Tal on suurepäraseid ideid, millega arutleda, kuid ta kardab avalikult rääkida.","Ta võttis suvel kõne kursuse, et aidata.",Kooli aasta alguses kirjutas ta meeskonda.,Chuck liitus ja läks üsna hästi.,Chuck loobus koolist.,1
930,Ma eksisin kord metsas ära.,See oli väga kuum.,Varsti sain väga janune.,"Ma tundsin, et ma suren.",Õnneks mu sõbrad leidsid mu.,Ma peaaegu surin külmetusest.,1
931,Laura oli kirglik kunstile.,Ta joonistas iga päev pärast tundi.,Ta tegi ühel päeval enda autoportree.,"Ta postitas selle netti, et kõik näeksid.",Laura näitas rahvale oma kunsti.,Laura ei maali enam kunagi.,1
932,"Jason oli alati imetlenud poksijate kiiret liikumist, mida ta televisioonis nägi.",Ta hakkas oma vaba aja jooksul poksijaks treenima.,Ta harjutas iga päev tunde pikki lööke ja köiest hüppamist.,Lõpuks oli ta suurepärane poksija.,Ta võitis oma esimese matši nokaudiga.,Tema maadlusvõistlused olid väga põnevad.,1
933,Meie lapsed said kaks päeva koolivaheaega.,Nii otsustasime teha lõbusat reisi Suure Hundi Lodge'i.,Lapsed naudivad veeparkis ujumist.,Nautisime pärast ujumist pitsat ja lugu.,"Me vandusime, et ei lähe kunagi tagasi Suure Hundi Lodge'i.",Meil kõigil oli tore.,2
934,Tom oli nädalavahetusel bussipeatusel.,Tema kõrval oli pikk härrasmees.,Ta hakkas äkitselt karjuma.,Tom ja kõik teised tema ümber tundsid end veidi ebamugavalt.,Pikk härra palus Tomilt klaasi vett.,"Tom küsis, mis probleem on.",2
935,Allie kaotas 50 naela.,"Arst ütles, et ta peab veel 10 kilo kaotama.",Kui ta kaotas veel 10 ta teeks naha eemaldamine.,Allie tegi kõvasti dieeti ja treenis.,Allie võis kaotada 10 naela ja saada naha eemaldamine.,"Allie sai kõik kaalus tagasi, mis ta kaotas.",1
936,Jenny oli sõnumite saatmise sõltlane.,Jenny saatis sõnumeid isegi autoga sõites.,"Kui Jenny sõnumile vastas, võttis ta silmad teelt eemale.","Jenny kuulis klaverit ja nägi, et ta on valel teel.",Jenny sõitis edasi otse.,Jenny pääses peaaegu autoõnnetusest.,2
937,Elle tahtis uut autot.,Ta läks autoäri ja valis täiusliku.,Dealer aitas ta välja töötada makseplaani.,Iga kuu maksis Elle 500 dollarit auto hinna.,Elle vihkas sõitmist.,Elle oli väga vastutustundlik.,2
938,Jay'l oli autoga probleeme.,Ta läks garaaþi.,"Ta kartis, et remond on kallis.",Kuid mehaanik andis talle häid uudiseid.,"Ta ütles Jayle, et remond maksab üheksa tuhat dollarit.","Mehaanik ütles Jay'le, et see oli vaid väike remond.",2
939,"Ned oli metsas matkamas, kui ta nägi puu all karusnahka.","Numbri hakkas liikuma, siis heitis väikeseid karjeid.","Ned liikus lähemale ja nägi, et see oli hulk väikseid opossumeid.",Ta helistas kohalikele metsloomade päästjatele ja teatas noorukitest.,Ned läks pärast tööd jõusaali.,"Ta ootas, kuni metsloomade päästjad jõuavad, et poiss-opossumeid päästa.",2
940,Doni sõber tõmbas Don'i püksid maha tema lõpetamise klassi ees.,"Don oli vihane ja piinlik, et ta sellisel viisil paljastati.","Don otsustas, et see sõber ei ole enam tema sõber.",Don'i häbi ja piinlikkus kasvas.,Don naerab kogemuse üle.,Don ei andestanud oma sõbrale kunagi.,2
941,Ühel päeval läksin välja ja mu koera polnud seal.,Ma sattusin paanikasse.,"Mul polnud aimugi, kus ta on.",Äkki helistas naaber mulle naabruselt.,Naabrile jäi mu koer.,Ma andsin oma koera naabrile.,1
942,Kohtusin oma mehega Costcos.,Ta joonistas sarve mu liikmeskonna pildile ja flirtis metsikult.,"Ma ei tea, miks ma nõustusin kohtingule, aga ma tegin seda.",Viis aastat hiljem abiellusime.,Ma ei armasta teda.,Lõpuks said meil lapsed.,2
943,Cindy oli restoranis.,Ja ta tellis kuuma suppi.,"Aga ettekandja unustas talle öelda, et kauss on kuum.","Kui ta siis ettekandjalt kaussi võttis, tegi ta oma käsi haiget.",Cindy läks ja jookseb külma veega üle oma käed.,Cindy jätkas suppit hoidmist.,1
944,"Laura on alati armastanud ujumist, aga ta pole kunagi selga proovinud.","Ta tavaliselt väldib seljavigastusi, sest ei taha vett kõrvadesse.",Ühel päeval otsustab ta õppida selga laskma ühe erialase ujuja käest.,"Ta leiab, et ta armastab selga ja ei saa vett kõrvadesse.","Ta töötab kõvasti, et täiustada oma rutiini paralleeltrammidel.",Sellest ajast alates ujub ta pidevalt selga.,2
945,"Ühel päeval otsustasin, et tahan linna jalutada.","See polnud kaugel minu majast, vaid paar miili!","Kui ma linna jõudsin, otsustasin kohvi jooma peatuda.",Ma valisin ühe väikesest laua ja istusin lõunale.,Ma vihkan bistro stiilis söömist.,Mul oli tore!,2
946,Jess vihkas munasalatit.,"Kui ta sõbra ema selle serveeris, teadis ta, et peab selle sööma.","Just siis, kui ta oli hakanud hammustama, kõndis mööda perekonna koer.","Keegi ei vaadanud, nii et ta laskis selle koera suunas.",Koer sõi rõõmsalt salati.,Jess otsustas teha munasalatit.,1
947,Me läksime Robbiega oma aastapäeval toreda restorani.,See oli väga elegantne.,"Me mõlemad pidime ametlikult riidesse panema, et saada laud.",Me nautisime TEN kursusi nelja tunni jooksul.,Robbie ja mina riietusime selleks sündmuseks.,Robbie ja mina kandsime restoranis lühikesi pükse.,1
948,Lonnie oli kaasaegsest elust tüdinud.,Ta otsustas kaduda.,Ta leidis metsas puhtuse ja asutas laagri.,"Esimene öö oli hirmutav, sest ta kuulis ulgusi ja palju rüüstamist.",Lonnie ei tulnud välja laagrisse.,Pärast esialgset häält Lonnie asus öömajale.,2
949,Bob pidi hommikul tööle minema.,Tema autopatareil oli raskusi auto käivitamisega.,"Ta helistas oma naabrile, et alustada.",Naaber tuli ja aitas tal auto käima panna.,Bob jõudis õigel ajal tööle.,Bob otsustas minna randa.,1
950,Ava vajas lennupileti üle riigi.,"Ta kartis, et see läheb kalliks.",Siis ütles agent talle midagi imelist.,"Ta oli teeninud piisavalt miili, et oma pileti eest maksta!",Ava sai lennata ilma piletile raha kulutamata.,Ava sõitis bussiga üle riigi.,1
951,Mu sõber Sharon oli eile närvis.,"Ta sai teada, et tema firma tahab, et ta pensionile jääks.","Kuigi tal on hea pension, oli ta ikka närvis.","Aitasin tal oma elulookirjeldust ümber kirjutada, et tööd otsida.",Sharon läks välja ja mängis kogu oma pensioni raha.,Sharon ootab nüüd uut peatükki oma elus.,2
952,Nita mängis oma isaga rummikut.,Ta oli kaotanud kümme mängu järjest!,Nad panustasid oma punktid viimasele mängule.,Nita mängis kõvasti ja hästi ja võitis!,"Nita oli nii õnnelik, et võitis lõpuks oma isa rummis.",Nita vihkas rummikut.,1
953,Tina oli oma esimesel uisutamise võistlusel.,Ta oli uskumatult närvis.,"Ta kartis, et midagi läheb valesti.",Õnneks läks tal hästi.,Tina'l on lapse tekk.,Tina võitis teise koha.,2
954,Neil käis Taj Mahalis.,Ta imetles selle ilusat kujundust.,Siis ta kuulis selle taga olevat kurba lugu.,Neil oli muljet avaldanud ilmselge armastuse töö.,"Neil arvas, et ehitaja ei teinud palju pingutusi.","Neil oli rõõmus, et oli Taj Mahal'i näinud.",2
955,Mark ja Frank ujusid Mark'i pere basseinis.,Mark'i ema tõi neile välja spongipalli.,Mark ja Frank lõbutsesid palli edasi-tagasi viskamisega.,Aga siis sattus see täis täis pall kogemata Mark'i emale!,Mark ja Frank vabandasid väga.,Mark ja Frank tabasid teda jälle.,1
956,"Ty oli närvis, et läheb suvekampaani, kus ta ei tunne kedagi.",Esimene päev kohtas ta Samit jalgpalli mängimas.,Sel õhtul kohtus ta Brendaga laagri tule juures.,Järgmisel hommikul kohtas ta hommikusöögil Billiga.,Nad kõik veetsid pärastlõunal järve ääres aega.,Nad kõik käisid ilma temata ja ta tundis end välistatud.,1
957,Vince tahtis midagi magusat.,Vince ei tahtnud oma tavalist jäätist magustoitu.,Vince sõitis oma autoga Jogurtlandi.,Vince sai 10 untsi külmutatud jogurtit.,"Ta jagas seda kena tüdrukuga, kellega kohtus.",Vince viskas jogurti minema.,1
958,Ned tahtis õppida korvpalli mängima.,"Ta oli kooli jõusaalis, jälgides meeskonna treeninguid.","Peagi tundis ta end piisavalt enesekindlalt, et ise paar karpi visata.",Meeskond vaatas teda mängimas ja nad toitsid.,Meeskond vihkas Nedi.,"Nedi oskused paranesid, kui ta harjutas.",2
959,Buck oli kaotanud oma maja ja töö.,"Häbenenud istus ta teele, et kerjus.",Siis tuli üks naine tema juurde ja rääkis talle läheduses asuvast varjupaigast.,Buck oli huvitatud ja läks kohe varjupaika.,"Buck oli vihane, et naine midagi sellist ütles.","Buck oli rõõmus, et naine teda aitas.",2
960,Joshile meeldisid mesilased.,"Ta arvas, et need on planeedile head.",Ühel päeval torkas mesilane Joshi.,See tegi väga haiget.,Josh valas ülejäänud siirupi oma pannkookide peale.,Josh ei armasta mehi enam nii väga.,2
961,Eelmisel nädalal ostsin oma tüdruksõbraga kolm loteriipiletit.,"See pole midagi, mida me tavaliselt teeme.",Meil oli raha järele hädavajalik.,Isegi pikk lask oli seda väärt.,Otsustasime minna loomaaeda.,"Me olime õnnelikud, et võitsime pileti eest väikese summa raha.",2
962,Fred käis alati enne tööd samas kohvikus.,Ta tutvus atraktiivse baristaga.,Ta arendas temasse armunud.,Lõpuks Fred kogus julguse ja kutsus ta kohtama.,Ta ütles jah.,Fred käskis baarist tal rahule jääda.,1
963,Jenny oli ühel päeval poes näljas.,"Ta kõndis ringi mõtlemas, mida ta süüa tahab.","Kui ta küpsistega kohtus, teadis ta täpselt, mida ta tahab.",Ta võtab mõned küpsised ja suundub poodi ette.,Jenny ostis küpsised.,"Jenny leidis nätsu, mida ta poest tahtis.",1
964,Bob koputas uksele ja küsis Jenny kohta.,Jenny vastas ja läks välja auto juurde.,Jenny ja Bob sõitsid kinno.,Bobil ja Jennyl oli tore.,Bob ei rääkinud enam Jennyga.,Bob andis Jennyle head ööd.,2
965,Mul on uus auto.,"Et seda tähistada, läksin ma mudelit tegema.",Sõitsin läbi paljude mudapaugade.,Mu veoauto läks väga mustaks.,Pärast pesin ma oma auto auto ette.,Mu auto oli pärast seda nii särav.,1
966,"Peter oli põnevil, et saab minna Sandersite meeleavaldusele New Hampshire'is.","Kui Peetrus areenile astus, oli see täis tuhandeid inimesi.","Kui Peter Bernie nägi, hurris ta nii kõvasti kui võimalik.","Ta oli vaimustuses, et seal on.","Ta ei suutnud oodata, et tema poolt hääletada.",Ta oli kindel vabariiklane.,1
967,Josh kirjutas lühijutte teadlasele.,Uurija oli Josh'i lugudest vaimustuses.,Uurija otsustas anda Joshile boonuse.,"Josh oli õnnelik, et ta sai boonuse.",Josh keeldus raha võtmast ja lahkus tööst.,"Josh kasutas boonust, et parandada oma katki läinud autot.",2
968,Ethan armastas Youtube'i videoid teha.,"Kuid ta oli liiga piinlik, et video üles laadida.",Ühel päeval leidis ta julguse ühe üles laadida.,Varsti oli tal sada vaatamist!,Ethan tahtis teha ja üles laadida veel rohkem Youtube'i videoid.,Ethan otsustas enam kunagi Youtube'i videoid teha.,1
