,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
681,"Ia adalah akhir musim panas, dan masa untuk kembali ke sekolah membeli-belah.",Itu tahun pertama ibu Gina membenarkan mereka datang.,Dia bawa mereka ke Marshall berhampiran rumah mereka.,Hanya ada beberapa barang dalam julat harga mereka.,Gina sangat gembira dengan pakaian yang dia pilih.,Ibu Gina mengambil pinjaman untuk menampung perbelanjaan.,1
682,Tupai tinggal di pokok di halaman ibu saya.,Dia mula memberi makan kacang tanah.,"Suatu hari, dia perasan sekarang banyak tupai di pokoknya.",Dia mula memberi mereka semua kacang.,Dia kemudian menakutkan tupai.,Tupai mula datang ke rumahnya lebih kerap.,2
683,Anak saudara saya mendapat basikal baru untuk Krismas.,Dia takut dia akan jatuh dari basikal barunya.,Saya memutuskan untuk membantu adik ipar saya belajar menunggang kuda.,Saya memegang basikal ketika dia mula berbasikal.,Saya menolak motosikal.,Dia tidak lama lagi belajar menunggang kuda.,2
684,Gina ada masa rehat.,Ia adalah kali pertama beliau.,Dia bercakap dengan kawan-kawan di luar bilik sambil berpura-pura menjadi sejuk.,Dalam perutnya berputar dalam simpul.,Gina adalah pemberontak semula jadi.,Gina bimbang ibu bapanya akan tahu.,2
685,Alicia suka tempat dia tinggal.,"Suatu hari, ibu bapanya memberitahu dia mereka akan berpindah.",Dia sangat sedih.,Pada hari berpindah dia mengucapkan selamat tinggal kepada kawan-kawannya.,Kemudian mereka berpindah ke rumah baru mereka.,Alicia gembira meninggalkan rumah lamanya.,1
686,Brian diminta untuk menjaga anjing rakannya.,Mereka tinggalkan buku nota untuk menyimpan catatan.,Dia akan mengemas kini dengan masa dia pergi ke sana.,Sebelum dia kembali dia meninggalkan mesej mengenai masa mereka.,Dia gembira kerana kawan-kawannya menganggapnya boleh dipercayai.,Dia terpaksa mengakui dia tidak suka kucing mereka sangat banyak.,1
687,Semalam saya menandakan ayam panggang.,"Apabila saya meletakkan dalam ketuhar, saya berjalan pergi.",Saya berasa ngeri kerana saya mencium bau sesuatu yang terbakar.,Saya melihat dalam ketuhar dan ayam telah musnah.,Saya pesan pizza untuk dimakan.,Saya suka kot hujan baru saya beli.,1
688,Laura bangun awal untuk ke kelas tepat pada masanya.,Dia buat sarapan sendiri sebelum pergi ke sekolah.,"Selepas sarapan, Laura meninggalkan rumahnya dan menaiki bas.","Ketika dia sampai ke sekolah, dia melihat tanda yang mengatakan kelas dibatalkan!",Laura merasakan dia telah membuang masa.,Laura mempunyai hari yang baik di kelas hari itu.,1
689,Ray menggantung tayar pada tali untuk membuat anak perempuannya berayun.,Dia memanjat ke dalamnya dan bermain dengan gembira.,"Kemudian Ray mendengar bunyi yang kuat, pecah, dan bunyi yang kuat.",Cabang yang memegang ayunan telah patah dan anak perempuannya telah jatuh!,Ray ketawa pada situasi gila.,Ray berlari ke anak perempuannya untuk memastikan dia baik-baik saja.,2
690,Gadis-gadis pergi ke sebuah bar.,Mereka membuka akaun.,Mereka minum beberapa minuman.,Mereka akhirnya memutuskan untuk menutup akaun mereka.,Mereka pulang ke rumah bercakap tentang malam mereka.,Mereka masuk ke dalam pesawat.,1
691,Minggu lepas saya perlu ucapkan ucapan yang besar.,Saya tidak pernah bersedia dan hanya baru asas-asas yang sangat.,Saya fikir saya akan masuk dan berpura-pura.,Saya menggunakan perkataan besar dan cuba untuk terdengar bijak.,Ia berjaya dan ucapan itu diterima dengan baik.,Saya berhenti bercakap dan pulang ke rumah.,1
692,Cik Jio memanggil ibu bapa Nate untuk persidangan.,Dia kata Nate mengganggu dan memerlukan ubat.,Ibu bapa Nate pulang dan berbincang panjang.,"Mereka membawa Nate ke doktor, yang memberitahu mereka tiada ubat.",Doktor mencadangkan Jake menghadiri kaunseling.,"Dia memberikan preskripsi kepada ibu bapa, yang mereka isi dengan segera.",1
693,Ada restoran Itali yang hebat di jalan Alice.,Dia pergi ke sana hampir setiap minggu.,Dia suka pasta yang mereka berkhidmat di sana.,Suatu hari dia cuba pergi ke sana dan mendapati mereka ditutup.,Alice kecewa kerana terpaksa makan makanan Cina.,Dia menjemput semua rakannya untuk menyertai dia di restoran itu.,1
694,Saya kehabisan mi.,Saya masuk ke dalam kereta saya dan bergegas ke kedai.,Saya beli mi kegemaran saya.,Saya bergegas pulang.,Saya memasak mi.,Saya buang mi ke tong sampah.,1
695,Pete terpaksa berjumpa dengan ejen hartanahnya.,Dia akan membeli sebuah rumah.,Pete tidak dapat mencari kontrak yang diberikan kepadanya oleh ejen hartanahnya.,Dia mencari di seluruh rumahnya.,Dia akhirnya menemuinya di garaj.,Pete memutuskan ia akan menjadi masa yang baik untuk mengambil perjalanan ke Vegas.,1
696,Fred suka taman hiburan tapi dia tak pernah naik roller coaster.,Kawan-kawan dia menggoda dia kerana dia takut ketinggian.,Suatu hari di taman hiburan dia memutuskan untuk menghadapi ketakutan.,Fred menunggang roller coaster terpantas dan paling menakutkan di taman!,Dia memutuskan untuk pulang dan menangis.,Dia sangat gembira kerana dia melakukannya dan lebih suka taman itu.,2
697,Wendy beli minyak mandi dalam talian.,Dia salah baca arahan dan memakainya ke seluruh tubuhnya.,Dia terkejut kerana kulitnya berwarna merah jambu.,Dia mengadu kepada syarikat itu dengan segera.,Wendy dengan gembira membeli lebih banyak minyak mandi.,Syarikat itu memberikan Wendy bayaran balik penuh dan permintaan maaf.,2
698,Jackson selalu mengelakkan minum apa-apa alkohol.,Dia tahu bahawa alkohol tidak sihat dan boleh merosakkan pertimbangan.,"Namun, suatu hari, bos Jackson menjemput dia ke sebuah bar untuk minum bir.",Jackson mendapati bahawa dia suka rasa bir.,Dia memutuskan untuk mempunyai dua.,E meludah birnya.,1
699,Seekor katak lapar untuk makan malam lewat.,Dia melihat di seberang kolam dan mengintip lalat.,Katak itu berenang ke arah lalat itu dengan tenang.,"Malangnya, lalat itu nampak dia datang dan berlari.",Katak itu tidak pernah mempunyai perut yang penuh seperti itu dalam seluruh hidupnya.,Katak itu masih lapar.,2
700,Oscar tidak pernah membuat katilnya.,Ibunya selalu mahu dia.,Akhirnya dia memutuskan untuk mula membuat katilnya.,Ibunya bangga.,Dia memberinya hidangan pencuci mulut.,Dia menjerit padanya.,1
701,Suatu hari saya berjalan melalui hutan.,"Dari beberapa meter jauh, saya melihat seekor ular merah.",Saya langsung membeku.,Saya mula berjalan perlahan-lahan ke belakang.,Kemudian saya berlari ke arah ular itu.,Ular itu menggigit saya.,2
702,Phil berasa tergesa-gesa pertama kali dia menang tangan di blackjack.,Dia mula pergi ke kasino beberapa kali seminggu.,Kerugian beliau menumpuk jauh lebih cepat daripada kemenangan beliau.,"Dalam masa kurang dari setahun, dia kehabisan wang.",Dia gembira kerana menang dalam perjudian.,Dia memutuskan dia perlu melakukan sesuatu tentang ketagihan.,2
703,Sepupu saya bertanya kepada saya jika ada titik dalam hidup saya yang sukar.,Saya mengeluarkan bingkai foto.,Gambar-gambar itu menunjukkan saat-saat di mana saya berada di hospital.,Saya jelaskan kepadanya bahawa saya pernah menjadi pesakit leukemia.,"Dia menangis dan memeluk saya, mengagumi keberanian saya.","Dia keluar dengan marah, mendakwa saya selalu menukar topik.",1
704,Ibu Matthew sibuk bekerja di komputer.,Matthew menjerit.,Matthew terjatuh.,Ibu Matthew berputus asa dan meninggalkan kerjanya.,Ibu Matthew selesai semua kerja dia di komputer.,Ibu Matthew meletakkan Matthew di sudut masa lapangnya.,2
705,Tine mahu masuk ke pasukan atlet.,Dia berharap dia cukup cepat.,"Selama sebulan sebelum ujian, dia berlari sendiri.",Dia bangun awal setiap pagi untuk berlari sejauh beberapa batu.,Tine masuk ke dalam pasukan dengan masa terbaik.,Tine duduk di sofa dan makan gula-gula bukannya cuba keluar.,1
706,Saya sering berburu.,"Kali terakhir saya pulang, saya memburu pada waktu malam.",Saya diam untuk masa yang lama.,"Akhirnya, saya nampak sesuatu bergerak dalam gelap.",Saya abaikan dan pulang.,Ia adalah rusa yang saya dapat menguntit dan menembak berjaya.,2
707,Jack dan Chad memanjat dinding Grand Canyon.,"Jack berhenti untuk mengambil gambar, membungkuk untuk mendapatkan sudut tembakan yang baik.",Jack secara tidak sengaja duduk di atas kaktus.,Jarum sekarang terjebak dalam seluar Jack.,Ia mengambil masa 20 minit untuk mengeluarkan jarum dan terus memanjat.,Jack mampu mendaki tanpa sebarang ketidakselesaan.,1
708,"Amy, Lynn dan Kim berjalan ke kedai berhampiran rumah Lynn.",Sementara di sana mereka melihat Lynn jatuh cinta Jim.,Dia seorang budak beg di kedai.,Mereka berhenti dan bercakap dengannya untuk seketika.,Jim menjemput Lynn keluar.,Lynn memberitahu Jim dia tidak menarik.,1
709,Riley tidak begitu popular di sekolah.,Dia memakai pakaian yang lucu.,"Suatu hari, kawan dia mencadangkan mereka melakukan makeover.",Riley bersetuju untuk mengubah dirinya.,Riley kelihatan lebih baik dan diterima dengan baik.,Riley berhenti menjadi kawan.,1
710,Ann mengandung.,Dia sangat teruja mengetahui ini kerana dia selalu mahukan bayi.,"Beberapa bulan selepas itu, dia mengalami keguguran.",Dia sangat trauma dengan itu.,Ann patah hati.,Ann lega kerana dia tidak hamil.,1
711,Aya mahu menjadi model.,Dia fikir dia ada peluang kerana dia kurus dan cantik.,Jadi dia menyertai pertandingan pemodelan tahunan di bandarnya.,Dia terkejut apabila dia memenangi pertandingan itu.,Aya sangat gembira dengan hasil pertandingan itu.,Aya sangat kecewa dengan keputusan pertandingan itu.,1
712,Jared dihukum selama seminggu.,Dia tak pernah bersihkan biliknya.,Ibu bapanya memberitahunya dia akan mendapat cuti untuk membersihkan debu.,Dia berkeliaran mengepam seluruh rumah.,Ibu bapanya memberinya tiga hari cuti.,Ibu bapanya telah mengusirnya dari rumah.,1
713,Anna berjalan ke sekolah pada suatu pagi.,Dia memasuki laluan pejalan kaki di jalan utama.,Sebuah kereta tiba-tiba terbang ke dalamnya dan memukulnya.,Anna telah hancur dan kakinya patah.,Anna menuntut mereka tetapi tidak mendapat apa-apa kerana mereka tidak mempunyai insurans.,Anna pergi ke kelab dan menari sepanjang malam.,1
714,Dave mengumpulkan semua peralatan pantai.,Dia mengambil cuti hari ini supaya dia boleh menghabiskan di pantai.,Apabila dia pergi ke luar dia mendapati ia adalah banyak gelap.,Langit penuh dengan awan ribut hitam.,Dave sangat kecewa!,Dave berasa lega!,1
715,Ron dan Kim mahukan rumah baru.,Ron memutuskan untuk bekerja lembur di tempat kerja sebanyak mungkin.,Dalam beberapa tahun dia telah menyimpan semua gaji lembur dan mempunyai banyak wang tunai.,Dia dan Kim mula membeli rumah baru yang lebih besar.,Mereka membeli sebuah rumah yang bagus di kejiranan baru.,Mereka berdua membeli kereta sport dengan wang itu.,1
716,Saya menulis ebook yang memerlukan sampul.,Saya buat beberapa sampul buku dalam Photoshop.,Saya berkongsi ciptaan saya dengan beberapa orang.,Saya minta orang untuk mengundi untuk Cover A atau Cover B.,Saya tiada komputer.,Kebanyakan orang suka Cover A.,2
717,Kami beli tiang kucing baru minggu lepas.,Yang lama sangat rosak.,Kucing kita sangat pilih-pilih.,Jika tiang itu bukan terbuat daripada sisal dia akan menolaknya.,Kucing itu menerima tiang baru yang diperbuat daripada sisal.,Kucing menolak tiang baru yang diperbuat daripada sisal.,1
718,Daniel mahu menubuhkan dirinya sebagai seorang penulis.,Daniel membuat laman web di mana dia boleh menyiarkan artikel yang dia tulis.,Laman web ini perlahan-lahan dibina dan mendapat perhatian.,Pembinaan dan memperoleh terlalu lambat bagi Daniel untuk berjaya.,Daniel benci menulis.,Daniel terpaksa mencari kerja yang sebenar.,2
719,Jeff memegang bola keranjang di tangannya.,Gary melambai tangan di udara kerana dia terbuka untuk tembakan.,Jeff mengabaikannya dan berlari ke arah gelanggang.,Dua pengawal menghampiri dia.,Penjaga mencuri bola dari Jeff.,Gary berterima kasih kepada saya kerana perhatian saya.,1
720,Ayah bawa kami ke hutan untuk berkhemah.,Dia mengajar kami bagaimana untuk membina api dengan kayu.,Dia membantu kami belajar bagaimana untuk membuat khemah kami sendiri.,Kami tertidur mengira bintang di langit.,Kita takkan berkhemah lagi.,Kami mempunyai masa yang indah berkhemah.,2
721,"Pada hujung minggu, saya pergi ke pasar tempatan.","Oleh kerana beberapa barang dijual, saya telah melihat mereka.",Ada sayur-sayuran dan bekas jus dengan diskaun 50%.,Saya mengambil beberapa barangan dan pergi ke checkout.,Saya suka mendapat tawaran yang baik.,Saya memutuskan untuk melempar bola boling saya di kaunter.,1
722,Joey bekerja untuk sebuah syarikat yang hebat tetapi jam kerja beliau telah dipotong.,Syarikat berkata mereka terpaksa melepaskan dia dan memecatnya.,Joey mula mencari kerja lain dengan segera.,Dia mempunyai masa yang sukar mencari kerja tetapi memberikan kerja mencari dia semua.,Joey akhirnya menerima panggilan dari majikan dan mendapat pekerjaan itu.,Joey menghabiskan hari-harinya bermain permainan video.,1
723,Joe hidup bersendirian.,Dia tak pernah ada apa-apa untuk dilakukan selain menonton TV.,Suatu hari dia memutuskan untuk bertemu dengan orang-orang di craigslist.,Dia dapat membuat kawan baru.,"Joe memesan beberapa saluran kabel baru, tetapi masih tidak berpuas hati.",Dia lebih bahagia sekarang kerana dia mempunyai beberapa sahabat dalam hidupnya.,2
724,Amy sangat tertekan sepanjang masa.,Seorang kawan mencadangkan bahawa dia cuba bermeditasi.,"Amy ragu-ragu, tapi dia bersetuju untuk mencubanya.",Dia pergi ke kelas dan bernafas dan fokus.,Dia mula mengajar meditasi pada hari berikutnya.,Ia membantu keadaan mentalnya sangat.,2
725,Nya cuba makan sihat dan menjaga berat badannya.,Tapi suatu malam dia sangat mahukan makanan yang selesa.,Dia memutuskan untuk memesan ayam goreng dan kentang tumbuk.,Dia makan makanan berlemak dan berlemak dengan rasa.,Nya memutuskan untuk makan perkara yang sama setiap hari.,Dia menyesal makan makanan yang tidak sihat.,2
726,Rakan sebilik saya sakit.,Dia tinggal di rumah dari kerja dan sekolah.,Dia tidur sepanjang hari.,"Pada penghujung hari, dia berasa lebih baik.",Dia memutuskan rehat telah membantu.,Dia berharap dia akan sakit lagi.,1
727,Ted dan kawan-kawannya pergi ke taman untuk mendaki gunung.,Mereka mula berjalan kaki.,"Selepas dua jam, mereka penat dan berehat.",Mereka selesai berjalan dan berada di puncak.,Ted masuk ke dalam kereta dan memandu pulang.,Pemandangan itu hebat dan Ted gembira mereka datang.,2
728,Biasanya sejuk dan hangat pada waktu pagi di Florida.,Semalam pagi sangat berangin.,Daun-daun pokok palem bertiup begitu kuat mereka mengikis tingkap.,Saya hidupkan TV dan amaran puting beliung muncul!,Tornado datang dalam jarak 2 blok dari rumah!,Jadi saya keluar untuk bermain.,1
729,Saya telah di sebuah tendangan seni akhir-akhir ini.,Saya menerima buku arahan melukis untuk Krismas.,Buku itu mempunyai senarai membeli-belah untuk keperluan melukis.,Saya pergi ke kedai hari yang lain dan membeli apa yang saya perlukan.,Saya memutuskan saya tidak suka melukis.,Saya pulang dan berlatih melukis.,2
730,Lisa mula menyedari bahawa dia tidak suka belajar perniagaan.,Dia mahu belajar seni tetapi bimbang tentang membuat wang.,"Akhirnya, suatu hari dia berani berhenti sekolah.",Kawan dan keluarganya memberitahu dia bahawa ia adalah gila untuk meninggalkan sekolah.,Lisa masih yakin bahawa pilihannya akan membuatnya bahagia.,Lisa mendapat ijazah dalam perniagaan.,1
731,Mary mahu pergi ke filem lewat.,Malangnya dia ada sekolah dan ibu bapa yang ketat.,Dia menunggu sehingga semua orang tertidur dan menyelinap keluar.,Dia menonton filem itu dengan kawan-kawan dan mempunyai masa yang hebat.,Apabila ibu bapanya menangkapnya dia dihukum.,Kawan-kawan Mary sangat kecewa dengan dia.,1
732,Ivy telah diminta pada tarikh yang tidak konvensional.,Peter yang dia naksir telah memintanya untuk pergi mendaki!,Ivy bersetuju.,Mereka pergi ke hutan dan mendaki selama berjam-jam.,Selepas itu mereka menonton matahari terbenam dari tebing.,"Ivy pulang ke rumah, dan tidak pernah bercakap dengan Peter lagi.",1
733,Seorang lelaki merancang menara tertinggi di dunia.,Dia merancang untuk menjadikannya dua kali lebih tinggi daripada yang tertinggi sekarang.,Dia bawa rancangan kepada pembangun untuk membina.,Pembangun bertanya berapa tinggi untuk membina menara.,Lelaki itu bukan pereka bangunan.,Lelaki itu membina menara dan ia adalah besar.,2
734,Lauren dan adik-beradiknya melawat Jacksonville Florida minggu ini.,"Pada hari terakhir perjalanan mereka, mereka mahu bergambar bersama.",Lauren dan adik-beradiknya berpose di hadapan sebuah kafe yang comel.,Dia membuat gambar itu dan menghantar satu salinan kepada setiap saudara perempuan.,Dia tergelak melihat betapa miripnya dia dan kakaknya.,Dia merobek gambar itu dan membuangnya.,1
735,Liz menjaga anak lelaki berusia 5 tahun.,Dia mahu bermain bersembunyi.,Dia jumpa dia beberapa kali tapi dia hilang.,Dia semakin panik ketika dia mencari rumah untuk dia.,Liz bosan dengan permainan dan tidur siang.,"Apabila dia mendengar dia terkekeh dari almari, Liz lega.",2
736,Mark terlambat ke tempat kerja.,Dia cuba untuk mendapatkan mereka pada masa dengan memandu melebihi had kelajuan.,Seorang polis trafik menghalang dia.,Dia diberi tiket kelajuan.,Mark akhirnya terlambat ke tempat kerja.,Mark datang awal ke tempat kerja.,1
737,Amy selalu mahu bermain suling.,Hari pertama band dia memberitahu guru begitu.,Dia berlatih bermain suling setiap hari selama seminggu.,Ia adalah sangat sukar untuk bermain suling.,Amy sangat komited.,Amy menunjukkan sedikit minat dalam suling.,1
738,Bryan membeli buah untuk keluarganya.,Dia melihat ke seluruh lorong tetapi tidak dapat memutuskan buah.,"Isteri dia benci anggur, anak perempuannya benci epal.",Malah anaknya adalah pemakan buah yang pilih-pilih!,Bryan beli pasta.,Bryan memutuskan untuk membeli pisang.,2
739,Emily membawa anaknya ke zoo.,"Mereka melihat banyak haiwan, termasuk singa.",Anaknya sangat takut dengan singa.,Dia mula menjerit dan menangis.,Anak Emily berjalan lebih dekat dengan singa.,Emily mengambil anaknya untuk menghiburkannya.,2
740,Kim boleh mempunyai anak anjing jika dia menjaringkan gol dalam permainan.,Dia berlatih sepanjang hari di rumah.,Dia berlatih di gimnasium selepas sekolah dengan pasukan dia.,Akhirnya hari perlawanan besar.,Kim menjaringkan gol dan mendapat anak anjing.,Kim marah apabila keluarganya mendapat anak anjing.,1
741,Karen adalah pemain bola lembut.,Pasukannya tidak begitu baik.,Jurulatihnya memberi mereka ucapan yang sangat memberi inspirasi.,Semua orang mula berlatih dan bekerja lebih keras.,Karen bertambah baik dengan pasukan.,Karen berasa tidak bermotivasi selepas mendengar ceramah itu.,1
742,Kayla tidak pernah menghadiri acara sosial dalam hampir tiga tahun.,Dia mengalami kecemasan yang melumpuhkan.,"Semakin lama dia pergi tanpa berinteraksi, semakin sukar ia menjadi.",Adiknya bimbang dan membawanya ke ahli terapi.,Kayla fikir ia adalah tarikh terbaik yang pernah dia.,Kayla memberitahu ahli terapi bahawa dia ingin bunuh diri dan meminta bantuan.,2
743,Ricky jatuh semasa berjalan kaki di hutan.,Dia ketakutan!,Dia fikir dia telah jatuh ke dalam patch racun ivy.,Kemudian dia menggunakan panduan alam semulajadi untuk mengenal pasti tumbuhan itu.,Dia lega kerana tahu dia salah.,Ricky basah kerana jatuh ke dalam kolam.,1
744,Suami saya suka ais krim Blue Belle.,"Tidak lama lepas, Blue Belle ada yang teringat dan berhenti menghasilkan.","Anak saya bekerja di Kroger, mereka baru-baru ini mengadakan mesyuarat mengenai Blue Belle.",Ais krim Blue Belle tiba di Kroger minggu lepas.,Suami saya sangat berterima kasih!,Suami saya sangat kecewa!,1
745,Oni tidak pernah beraksi di hadapan penonton.,Tapi dia masuk ke acara bakat berharap untuk memenangi hadiah utama.,Dia fikir dia akan cuba yang terbaik.,Oni menyanyi dalam persembahan dan semua orang bertepuk tangan.,Oni memenangi persembahan bakat dengan nyanyian hebatnya.,Pertunjukan bakat memberitahu Oni untuk tidak pernah kembali.,1
746,Ralph benci membeli-belah.,Ibunya yang menyuruhnya pergi.,Mereka berada di sana untuk masa yang lama.,Ralph membantu ibunya memuatkan dan membongkar barangan.,Ibu Ralph menghukumnya kerana enggan membantu.,Dia terkejut apabila ibunya memberinya wang untuk membantu.,2
747,Kayla meminjam buku daripada kakaknya.,Dia membawa buku itu ke kedai kopi untuk dibaca.,Kayla sengaja tumpahkan beberapa vanilla latte beliau pada buku.,Dia segera pulang ke rumah untuk memberitahu adiknya.,Kayla adalah anak tunggal.,Adik perempuan dia gila!,2
748,Lenny mahu menonton filem.,Dia memandu ke video Hollywood tempatan.,Lenny menyewa tiga filem seram.,Lenny pergi ke sebelah dan membeli pizza dari kedai.,Dia pulang ke rumah dan menonton semua filemnya.,"Apabila dia sampai di rumah, dia bersedia untuk mengembalikan tiga filemnya.",1
749,Laura menceritakan kisah pembakaran bra pada tahun 60-an.,Orang ramai menjadi gila selepas mengetahui maklumat peribadi ini.,Laura meyakinkan orang ramai bahawa itu sudah lama.,Dia meletakkan tawaran untuk Presiden.,Laura kemudiannya didakwa oleh negara.,Laura kemudian dipilih oleh negara.,2
750,Charlie mahu menjadi seorang pegawai polis di Hawaii.,Dia lulus ujian dan diambil bekerja di Honolulu.,Charlie suka berinteraksi dengan masyarakat.,Charlie tidak suka jumlah rasuah dalam pasukan.,Charlie mula menerima rasuah.,Charlie bersumpah untuk mengubah keadaan jika dia pernah menjadi ketua.,2
751,Saya ada dua anjing yang sangat rapat.,Anjing yang lebih tua menjadi sangat sakit dan telah diletakkan untuk tidur.,Anjing yang lebih muda sangat kesepian.,Ada anjing jiran yang datang bermain.,Anjing kami sangat suka mempunyai rumah untuk dirinya sendiri.,Anjing kami berasa lebih baik bermain dengan anjing lain.,2
752,Rakan sebilik Sean perasan bahawa pakaian dan katilnya mula berbau.,Mereka beritahu dia perlu membersihkan pakaian dia tidak lama lagi.,"Sean protes pada mulanya, tapi akhirnya dia membersihkan pakaian.",Rakan sebiliknya bersyukur kerana Sean tidak lagi berbau buruk.,Rakan sebilik Sean sangat marah kerana dia tidak mendengar.,Mereka beritahu dia untuk tidak menunggu lama untuk mencuci lagi.,2
753,"Kawan saya nak jadi doktor, jadi dia ambil MCAT.","Kali pertama dia mengambilnya, dia tidak mendapat skor yang cukup baik.",Dia belajar dengan rajin dan mengambilnya lagi.,"Kali ini, dia berjaya!","Dia tidak pernah membincangkannya lagi, dan tidak menjadi doktor.",Kami bawa dia minum untuk meraikan.,2
754,Kelly pergi ke laut untuk berehat.,Dia segera pergi dan meletakkan kakinya ke dalam.,"Namun, ketika dia meletakkan kakinya, gelombang itu menangkapnya.",Pakaian dia basah.,Kelly pulang untuk menukar pakaian kering.,Kelly sangat gembira untuk mempunyai pakaian basah basah.,1
755,Ben teruja untuk pergi memancing dengan datuknya buat kali pertama.,"Walau bagaimanapun, dia mendapati meletakkan cacing pada cangkuk menjadi menjijikkan.",Dia juga tidak sengaja menusuk jari dengan salah satu cangkuk.,Ben segera menyedari bahawa memancing bukan untuknya.,Ben bertanya kepada datuknya bila mereka boleh pergi memancing seterusnya.,Ben bertanya kepada datuknya jika mereka boleh menonton filem.,2
756,Amelia sedang bersiap untuk tarikh di sebuah restoran Itali yang bagus.,Kawan Amelia telah mengaturkan dia pada tarikh buta seminggu sebelum itu.,Dia sampai ke restoran lebih awal dan menunggu untuk tarikhnya.,Tiga puluh minit telah berlalu dan tarikhnya tidak muncul.,Amelia pulang ke rumah.,Amelia sangat gembira.,1
757,Ibu dia sangat ingin gambar anak itu bersama Santa.,Budak itu takut dan menolak.,Ibu memberitahu anak itu bahawa Santa bertanggungjawab untuk membawa hadiah.,Ini mengubah fikiran budak itu.,Anak itu berharap untuk mendapat banyak hadiah dari Santa!,Budak itu pergi tanpa mengambil gambarnya.,1
758,Stewart cuba menyelesaikan tugas kegemarannya sebelum tidur.,"Dia begitu terpesona, dia lupa untuk memadamkan api.","Gentar, dia menarik sekumpulan selimut di sekelilingnya.",Dia menjadi sangat hangat dan berpuas hati.,"Ketika dia bangun, ia sejuk.",Stewart gembira kerana dia ingat untuk menjaga api tetap menyala.,1
759,Anthony mahu belajar bagaimana untuk bercakap bahasa Sepanyol.,"Dia menemui kursus bahasa Sepanyol dalam talian, dan dia mendaftar.","Anthony belajar dengan gigih, dan akhirnya dia belajar bahasa.",Anthony bercakap bahasa Sepanyol dengan lancar sekarang.,Anthony berjaya kerana kebolehannya dalam bahasa.,Anthony tidak dapat memahami bahasa dengan betul.,1
760,Amy pergi ke kedai runcit selepas kerja.,Dia ada senarai barang untuk dibeli.,Kedai dah habis separuh barang.,Amy terpaksa pergi ke kedai runcit kedua.,Dia membeli dua rok dan baju.,Selepas itu dia boleh pulang dan memasak makanan yang baik.,2
761,Joanie bersiap untuk mengeringkan rambutnya untuk tarikh.,Dia kecewa kerana mesin pengeringnya hilang.,"Kemudian, Joanie mendengar bunyi yang dikenali datang dari luar.",Dia melihat abangnya menggunakan pengering tiup.,Joanie gembira dengan abangnya.,Joanie berlari keluar untuk berhadapan dengan abangnya.,2
762,Cornelia memutuskan bahawa dia mahu mengatur semula apartmennya.,Katilnya telah berdiri di sebelah dinding untuk tahun-tahun.,Cornelia menggerakkan katilnya untuk duduk di sebelah tingkap.,"Apabila kawan-kawannya melihat susunan barunya, mereka suka.",Cornelia kemudian memindahkan katilnya kembali ke tempatnya.,Tidak lama kemudian semua kawan-kawannya telah mengatur katil mereka dengan cara yang sama.,2
763,Tim suka motosikalnya.,Dia menunggangnya bila dia boleh.,Sehingga minggu lepas ketika dia terhempas.,Sekarang dia hampir tidak pernah menunggangnya.,Tim berasa selamat apabila dia menunggang motosikalnya.,Tim takut untuk menunggang motosikalnya.,2
764,Wendy mendapat kerja pertamanya sebagai jururawat di rumah jagaan.,Dia sangat suka kerjanya dan berhubung dengan penduduk.,Dia sangat suka bercakap dengan seorang wanita tua.,"Suatu hari, wanita itu menunjukkan gambar anak-anaknya.",Wendy berlari keluar dari bilik menangis.,Wendy suka melihat gambar-gambar itu.,2
765,Tom dan Jake pergi ke konsert.,Mereka melihat kumpulan yang mereka suka.,Mereka masuk ke kawasan kemasukan umum.,Beberapa orang yang sangat tinggi berdiri sehingga mereka tidak dapat melihat apa-apa.,Tom dan Jake kemudian tidak dapat melihat band kegemaran mereka.,Tom dan Jake menikmati pemandangan yang indah.,1
766,Lester bangga kerana dia telah menghabiskan bertahun-tahun tanpa telefon bimbit.,Dia suka berfikir dia kurang bergantung pada teknologi daripada yang lain.,"Namun, suatu hari kenderaannya mengalami tayar pecah dan dia berharap mempunyai telefon.",Dia tidak mahu mengalami pengalaman seperti itu lagi.,Lester meneruskan hidupnya tanpa telefon bimbit.,Lester keluar dan membeli telefon bimbit terbaik yang mampu dia beli.,2
767,Ben perlu menukar minyak kereta.,Dia tahu mereka agak mahal.,Kemudian dia melihat kupon di dalam akhbar.,Ben memotongnya dan membawanya ke garaj.,Ben berjaya menukar minyaknya.,Ben menjual buah pinggangnya untuk crack.,1
768,Saya bangun lapar.,Saya menuangkan mangkuk bijirin tetapi mendapati saya tidak mempunyai susu.,Selepas mempertimbangkan menggunakan air saya memutuskan untuk pergi ke kedai.,Saya berjalan ke sudut dan mendapat setengah galon 2%.,Saya pulang dan makan bijirin.,Saya pulang dan makan pizza.,1
769,Anna mempunyai tangki ikan air masin.,Dia hanya menyimpan karang di dalamnya.,"Kemudian dia memutuskan dia mahu beberapa ikan, juga.",Dia membeli beberapa ikan badut kecil dan pencetus.,Anna segera mengembalikan ikan itu ke kedai.,Sekarang Anna mempunyai tangki yang pelbagai dengan ikan dan karang.,2
