,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
607,"Tori annyira izgatott volt, hogy elmehetek csokig vagy édességet adni.",Felvette a jelmezt és elfutott az ajtón.,"Amint megkapta a cukorkát, elkezdte megenni.",Hamarosan fájt a gyomrában.,"Tori azért betegedett meg, mert túl sok édességet evett.",Tori még jobban érezte magát utána.,1
608,Beverly készen állt a változásra.,"Úgy döntött, hogy összepakolja a cuccait, betöltötte a kocsiját és elmegy.","Azt hitte, hogy Texasban minden nagy, és eltéved.","A nagyvárosban bárki lehet, és bármit megtehet.",Ott megkapta álmai munkáját.,"Úgy döntött, hazamegy.",1
609,"John úgy érezte, mintha megfázott volna.","Nagyon hideg volt azon a reggelen, és szörnyen érezte magát.","Felhívta a főnökét, hogy beteg.","Aztán John felkelt, reggelizt, és jobban érezte magát.",Johnnak jó napja volt a munkahelyén.,John aztán egész nap beteg volt.,1
610,Sally szereti a pizzát péntekenként.,"A családnak két pizzája volt, az egyikben sajt nem volt.",Sally nem szerette a sajtot.,De mindkét pizzán sajt volt.,"Sally úgy döntött, hogy saját pizzát rendel.","Sally nagyon boldog volt, hogy látta a sajtos pizzát.",1
611,Ma katasztrófa volt az iskolában.,"Esett az eső, és mindenki átázott az esőben.","Tűz is volt, és mindenki ki kellett menekülnie az iskolából.","Lázas lettem, mert pár percig az esőben voltam.",Úszni mentem a tóba.,Még soha nem volt rosszabb napom.,2
612,Felipe mindig is látni akarta a gyönyörű csendes-óceáni északnyugati területet.,"Egy nap úgy döntött, hogy elutazik Oregonra.","Oregonban Felipe nagy hegyeket mászott, és finom ételeket evett.","Szomorú volt, amikor az utazása véget ért.",Felipe azonnal elkezdte tervezni a következő utazást.,"Felipe megesküdött, hogy soha többé nem megy vissza egy ilyen szörnyű helyre.",1
613,Ed kihívta a bátyját egy kosárlabda meccsre.,A két srác baráti meccset játszott.,A pontszám majdnem egyenlő volt.,Aztán Ed eldobott egy dobást.,Ed megnyerte a játékot.,Ed elvesztette a meccset.,1
614,Lary szegény bányász volt.,Lary hosszú órákig dolgozott a bányákban.,Lary egy napon bányászott és látott egy csillogást a távolban!,Lary talált egy aranyérc-vénát!,"Lary nem vette figyelembe, és folytatta a munkát.",Lary boldog és izgatott volt.,2
615,"Jim autója 10 éves volt, és gondjai voltak.","Úgy döntött, hogy cserél egy újért.",Sok kutatást végzett a leggazdaságosabb autók vásárlásáról.,"Úgy döntött, hogy egy olyanra, ami akkumulátorral is működhet.","Jim úgy döntött, hogy inkább biciklit vesz, mint autót.","Jim sok pénzt takarított meg a benzinben, amikor egy akkumulátoros autót vett.",2
616,Nick elvitte a kutyáját sétálni múlt szombaton.,A sétán a kutyája több másik kutyát is látott.,"Nem volt jól szocializálva, ezért elkezdett ugatni rájuk.",Hosszú és fájdalmas élmény volt mindkettőjük számára.,Sam nagyon meg volt szórakozva a kutyája viselkedésével.,"Nick úgy döntött, hogy edzőhez viszi a kutyáját.",2
617,Earl ma lesz nagypapa először!,"A lánya épp most szülte meg az első gyermekét, egy lányt.",Earl titokban pénzt takarított az új unokájának.,Meglepte a lányát egy új megtakarítási számlával a gyermekére.,Earl és a lánya nem szeretik egymást.,"A lánya most hozzáadja, a lánya főiskolája miatt.",2
618,Az épület felrobbant.,Öt ember volt benne.,"Hárman meghaltak, kettő élt.",Mosh kisegítette a húgát a karjaiban.,"Megkönnyebbült, hogy életben van.",Mindenki más biztonságban kijött.,1
619,A barátnőm bélyeggyűjtő.,"Nem a postához, hanem a bélyegzőhöz.",Más aranyosat is.,A születésnapjára szeretnék neki többet venni.,Vettem neki egy ritka bélyeget egy online eladótól.,Helyette szexi fehérneműt vettem neki.,1
620,"Jake kinyitotta a hűtőjét, élelmet keresett.","Nem talált semmit, csak egy kis zselét.","Rájött, hogy készíthet egy PB&J szendvicset.","Megszerezte az összetevőket, és készített magának egy szendvicset.",Jake kielégítette az éhségét.,Jake aztán kidobta a szendvicset.,1
621,Elda nagyon vágyott a sült krumplira.,"Úgy döntött, hogy ő maga készíti el őket.","Szatyorgott krumplit, és beleöntötte a buborékoló olajnak.","Aztán kihúzta őket, amikor már aranybarnaak voltak.",Elda sült krumplija tökéletesen főzött.,Elda a szemétbe dobta a sült krumplit.,1
622,Egyik évben Matt fél maratonra edzett.,"A verseny közeledtével elcsúszott egy futás közben, és megsértette a térdét.","Matt kihagyta a versenyt, és el kellett mennie egy átfogó rehabilitációra.","Amint csak lehetett, Matt újra edzett.","Matt keményen edzett, hogy újra zongorista lehessen.","A képzése kifizetődő lett egy maratoni versenyen, még abban az évben.",2
623,Susie imádja a nagymamája banán kenyerét.,"Susie felhívta a nagymamáját, és megkért, hogy küldjön neki.",A nagyi nagyon messze lakott.,"Egy hét eltelt, és a nagyi meglepetésként meglátogatta Susie-t.",Susie olyan boldog volt.,Susie feldúlt volt.,1
624,Jon és Mika lánygyermeket akartak.,"Évekig próbálkoztak, de végül kislányra tettek szert.",Sajnos a babának komplikációi voltak.,"Jon és Mika félt, hogy a baba meghal.",Jon és Mika ekkor fiút szült.,A baba egészséges és erős lett.,2
625,Brendon Mike-kal dolgozott.,"Egy nap Mike áthelyezte a székét, miközben állt.",Leült és elesett.,Mike nem tudta nem nevetni a helyszínen.,"Brendon dühös lett, mert nagyon fájt neki.","Brendon nem tudta elhinni, hogy teljesen át van áztatva.",1
626,"Cara belefáradt a zűrzavarba, ami a garázsában halmozódott fel.","Elhatározta, hogy garajüzletet szervez.","A férjével együtt dolgozott, hogy mindent kivigyen.","A hétvégén Cara felállított egy táblát, hogy reklámozza az eladását.",Cara sok dolgot adott el.,Cara elment Vegasba.,1
627,"Emlékszem a legfélelmetesebb kísértett házra, ahol valaha voltam.","Egy régi, csúnya, lakatlan ház volt, ami a rémületekért készült.",A ház maga is ijesztő volt.,A legfélelmetesebb rész a végén volt.,Egy boszorkány kiugrott és életem legnagyobb rémületét okozta.,Karácsonyi bulit tartottak a kijáratnál.,1
628,"Lorraine mindig is úgy akart sütit sütni, ahogy az anyja szokta.","Úgy dönt, hogy egy hónapig nem dolgozik, és csak süteményeket süt.",Végre tökéletesítette a keksz receptjét.,"Elhozott egy kekszet az anyjának, és az anyja azt mondta, hogy finom.",Lorraine elégedett.,Lorraine csalódott.,1
629,Lucy imádott verseket írni.,Egy nap Lucy anyukája nagyon feldúlt volt.,"Lucy utálta, hogy boldogtalan anyját látja.","Úgy döntött, hogy ír neki egy verset.",Lucy anyukája utálta a verset.,A vers miatt Lucy anyukája jobban érezte magát.,2
630,Joe a családját hívta meg a hálaadás ünnepére.,Nagy ételt készített nekik.,Megvárta a családját.,"Elragadt a forgalom, és három órát késett.","A kaja, amit Joe készített, hideg volt.",Joe főzete nagyon forró volt.,1
631,Jake akart egy YouTube-fiókot.,Elkezdett vlogolni.,Nem kaptak sok figyelmet.,Aztán elkezdett szketketeket csinálni.,Sokan látták Jake szoknyáját.,"Jake remélte, hogy senki nem nézi meg a szketiket.",1
632,Jackie a gyorsútnál ment dolgozni.,Volt egy teherautó egy lóval a ketrecben.,"Ahogy a teherautó felgyorsult, a ketrec kinyílt, és a ló kijött.",Jackie autójának az ablakára esett.,"Az ablakot eltörték, de a ló túlélte.","Jackie örült, hogy a kocsija sértetlen volt.",1
633,"Kelly és a barátai úgy döntöttek, hogy elmennek ebédelni az Indianba.","Ők voltak az elsők, akik beléptek az étterembe.","Egy büfé volt, így megkapták, amit akartak.",A lányok imádták az ételt.,"Megesküdtek, hogy soha többé nem térnek vissza.",Sokszor visszajöttek.,2
634,"Levi nagyon izgatott volt, hogy gyertyát készít az anyjával.","Elment vele a boltba, és segített neki kiválasztani a szagokat.",Ma kellett gyertyákat készítenünk.,Levi segített a viaszot a formákba tömni.,Aznap este meggyújtották a gyertyáikat.,A legtöbbet a mosogató csatornájába öntötte.,1
635,Múlt héten elmentem új televíziót venni.,"Miután végül kiválasztottam egyet, hazavittem.","Észrevettem, hogy eltört, amint kivettem a dobozból.",A képernyő megrepedt.,Boldog voltam a tévével.,Visszaadtam a tévét.,2
636,Dennis részt vett egy szörf versenyben.,"Kezdetben rosszul ment, és sokat esett le.","Később sokkal jobban teljesített, ahogy a verseny lecsillapodott.",Aztán megkapta életének legjobb hullámát.,Dennis nyerte a versenyt.,Dennis nem szórakozott.,1
637,"Ben kertje nem volt túl jó, mert a dolgok nőttek, de nem jól.","Wilson megmutatta Bennek, hogyan készítsünk komposztot fűből és levelekből.",Ben ősszel kezdett komposztot rakni a megbukott növényekkel.,Ben leveleket tett a komposzt halomába és várt a tavaszig.,A következő évben a kertje gyönyörű és egészséges volt.,"Tavasszal úgy döntött, nem kezd egy kertet.",1
638,Joe nagyon éhes volt.,Nem volt semmi ennivaló a hűtőjében.,"Nem találta a telefonját, hogy rendeljen.",Joe online rendelt pizzát.,Joe fizetett egy kis kínai ételért.,"Joe már azelőtt evett pizzát, hogy a kézbesítő elment.",2
639,"Jason és a barátai össze voltak gyűlve, hogy megnézzenek egy filmet.",Mindenki hozott valamit enni.,"Jason rájött, hogy elfelejtette hozni valamit.",Hazafutott és gyorsan készített popcornt a filmhez.,Visszajött a popcorn-al.,Aztán a kukoricát a szemétbe dobta.,1
640,Mary tervezni akart újévi estét.,"Úgy döntött, hogy bulit tart a lakásán.",Meghívta az összes barátját.,A barátai hoztak ennivalót és italt a partira.,A legjobb szilveszteri buli volt.,"Elfogadta az ételt, és mindenkit elhívott.",1
641,Jim egy hatalmas fegyverrel ment a vizes területekre.,"Felállította, és várta, hogy a libák elrepüljenek.",A nyájba lőtt.,200 madarat lőttek le.,Jim örült.,Jim megijedt a lövésektől.,1
642,Janice általában minden nap farmerben megy dolgozni.,De most már menedzser lett.,"Úgy döntött, hogy egy kicsit formálisabbnak kell öltözni.",Janice vesz pár khaki nadrágot a munkájához.,És sok blúz is volt.,Másnap egy szakadt ingben volt.,1
643,"Juanita korán kelt, hogy kenuzzon a tóra.","Szerette békésen evezni a kenuval, mielőtt bárki más felébred.","Ma reggel megdöbbent, amikor egy csigát látott a tó felett repülni.","Amikor fényképezni kezdett, elvesztette az egyensúlyát és a vízbe esett.",Juanita visszament a hajóba.,Juanita tovább fényképezett.,1
644,Jody nagyon keményen dolgozott.,"Mindig mindent megtett, és gyakran dolgozott túlórát.","Jody főnöke észrevette a munkáját, és úgy döntött, hogy előlépteti.",A kemény munkája kifizetődött!,Jody-t azonnal kirúgták.,Jody menedzser lett és sikeres.,2
645,Charlie bármit megennél.,"Kis volt, még egy chihuahuahoz képest is, de imádta az ételt.","A legnagyobb győzelme az volt, amikor ellopott egy nagy pizzát.","A családiak megrémülve elvittek egy gonosz embert, akit Vetnek hívtak.",A kettő további problémákat okozott.,Charlie megváltoztatta a rossz szokásait.,2
646,"A sógornőm, Sue dühös volt múlt héten.","A főnöke, Cara azzal vádolta, hogy túl sok embert küld egy műszakra.","Sue azt mondta, hogy nem írta le a napirendjét a kérdéses napon.","Megnézte az órákat, hogy bebizonyítsa.",A főnöke bocsánatot kért a vádért.,Sara-t kirúgták.,1
647,Nora el akart menni nyaralni.,"Elhatározta, hogy meglátogatja a hegyi kunyhót.","A kunyhó gyönyörű volt, az erdőben, egy patak mellett.",Nora szerette a folyóparton piknikezni.,"Kinyújtott egy takarót, és szép pikniket tartott.","A kunyhóban evett minden ételt, amíg nyaralni ment.",1
648,"Marcy egy süket nő, aki egyedül él.","Azt mondta a barátjának, hogy a legnehezebb dolog az idegenekkel való kommunikáció.","A barátja azt mondta neki, hogy vegyen papírot és tollat, hogy kommunikálhasson.","Marcy elkezdte ezt csinálni, és sokkal könnyebbnek találta, ha egyedül csinálja a dolgokat.",Megköszönte a barátjának a tanácsot.,Marcy nem beszélt a barátnőjével.,1
649,A fantasztikus a neve Sharon miniatűr sznauzernek.,Fancy tegnap lett 14 éves.,A schnauzers általában nem él ilyen sokáig.,"Sharon szerencsésnek érzi magát, hogy kis kölyökkorától van neki Fancy.","Sharon tudta, hogy a Fancy-vel töltött ideje rövid.","Sharon alig várta, hogy Fancy elmenjen.",1
650,"Keith olyan területen élt, ahol időnként földrengések voltak.","De úgy gondolta, hogy szükségtelen tartania a segélykészletet.","Másnap megvágta a kezét, miközben ételt vágott.",És magával kellett elvinnie a kórházba.,"Keith autója aztán lecsúszott az útról, amikor földrengés történt.",Keith jachtja nagy sebességgel ütközött a zátonyba.,1
651,Sean el akart menni piknikezni.,Egy kosárba pakolt egy ebédet.,Aztán elment a biciklijével a mezőre.,"A mezőn, megette a piknikjét.",Sean utálta a szabadban vacsorázni.,Sean szerette a szabadban lenni.,2
652,A szülők túlságosan is örültek a lányuk születésének.,Örömnek nevezték el.,"Két évvel később megszületett a második gyermekük, egy fiú.","Bár boldogok és hálásak voltak, egy kicsit kevésbé lelkesek voltak.","A fiukról nehezebb volt gondoskodni, Joyhoz képest.",A szülőknek volt egy másik gyerekük.,1
653,"Chris rágót akart, de nem volt pénze.","Elhatározta, hogy ellopja a rágót a boltból.","A bolt tulajdonosa elkapta Chris-t, hogy lopta a rágót, és bajba került.",Chris szörnyen érezte magát.,Chris könyörgött a kegyelemért.,"Chris izgatott volt, hogy elkapták.",1
654,Rene péntek este volt a játékteremben pár barátjával.,"Készült játszani, de rájött, hogy elfelejtette a tárcáját.","A barátja, Jack észrevette ezt, és felajánlotta, hogy kölcsönad neki pénzt.","Rene értékelte az ajánlatát, és elfogadta.","Rene azt mondta a barátjának, hogy hagyja békén.",Rene aztán játszott.,2
655,Neil Bangkokba repült.,Körbejárta a városokat.,Annyi finom helyi étel volt!,És a ajándékok is csodálatosak voltak!,"Neil több napot is Bangkokban töltött, a sok móka miatt.","Neil úgy döntött, hogy soha többé nem akar Bangkokon lenni.",1
656,Amy ki akarta egyenesíteni a göndör haját.,Elment a boltba és vett egy síkvasat.,"Megmosakodott, aztán két órát töltött a haját egyenesítve.","Esett az eső, és nedves lett a haja.",Amy-t teljesen elpusztította.,Amy örült.,1
657,Szeretem ezt az olasz éttermet a barátnőm házánál.,"Mindig együtt megyünk oda, és mindig fantasztikus.","Imádom a tésztájukat, és az árak is fantasztikusak!","Már olyan régóta járunk oda, hogy a személyzet tudja, mit kapunk.","Annyira undorító, hogy figyelmeztettem a barátaimat, hogy ne egyék ott.","Bejárunk, és a kaja azonnal az asztalon van.",2
658,"Mike egy zsaru, akit lábon lőttek.","Még soha nem lőtték le, és ez elgondolkodtatta az életén.","Nem tudta, hogy visszamegy-e dolgozni.",Látták a híreket aznap este.,Mike hisztérikus nevetést váltott ki.,"És úgy döntött, hogy a bűnözés elleni harc az ő hivatása.",2
659,Tracy sosem hitt a házasságban.,"Doug megtanította Tracy-t, hogyan érezze meg újra a szerelmet.",Doug és Tracy elkötelezték magukat egymás iránt.,Doug megszegte a házassági fogadalmát Tracy-vel.,Tracy boldog volt Douggal.,Tracy házassággal kapcsolatos félelmei igazolódtak.,2
660,Joseph a könyvtárban volt.,"Új könyvet akart, de fogalma sem volt, mit vegyen.","Annyi választási lehetőséggel, úgy érezte, túlterhelt.",Új módszerrel választott könyvet.,"Becsukta a szemét, és kiválasztott egyet.",Joseph lement és vett egy fagyit.,1
661,Neil imádta Dublinot!,"Úgy gondolta, hogy az ír főváros élénk és barátságos.",De a kedvenc helye a Trinity College volt.,Látták ott a Kells ősi könyvét.,Élvezte a vidéki tartózkodást.,Neil unatkozott az utazásból és hazament.,1
662,Ray szerette a tengerparton tölteni a napját.,"A barátnőjével órákig feküdt a homokban, napsütésben.",Ray szeretett könyvet olvasni és zenét hallgatni az MP3-játékosán.,A barátnője szeretett egy kicsit a vízbe menni.,Mindketten élvezték a napjukat.,Nem szerették a strandon.,1
663,Tegnap este egy hívás ébresztett fel.,"A barátomnak volt egy lapos autója, és az út közepén ragadt.",Az éjszaka közepén kellett kimennem segíteni.,"Hideg volt és bosszantó, de segítettem bepakolni a tartalékot.",A barát nagyon hálás volt a segítségért.,"Aztán levettem a gumit, és otthagytam.",1
664,Grace egy nyári napon hazajött a munkából.,"Kinyitotta a fagyasztót, hogy jégkockait vegyen egy hideg italra.",De aztán valami szörnyűséget talált.,"Elment az áram, és az egész jég megolvadt!",Grace nagyon csalódott volt.,Grace örült a jégen.,1
665,Harrison röplabdazni ment a barátaival.,"A labdát átütötte a háló felett, és pontot szerzett.","Emily, az ellenfél csapatában is pontot szerzett.","A játék egyenlő volt, amíg Harrison nem szerzett egy pontot.",Harrison dühös lett Emilyre.,Harrison boldog és izgatott volt.,2
666,"Sally részt vett egy online versenyen, és nyert ajándék kártyákat.",A díjért felelős személy megkapta a címét és elküldte őket.,Sally néhány nappal később megkapta a postán.,"Elment az internetre és eldöntötte, mit szeretne venni.","Talált egy jó cuccot, és aztán boldogan megvette.",Sally nem tudott semmit sem venni pénz nélkül.,1
667,"Fred úgy dönt, hogy elkezdi emlékezni a mindennapi életére.",Elmegy a helyi boltba és vesz egy naplót.,"Attól a naptól kezdve Fred mindent naplóba jegyez, amit csinál.","Egy évvel később Fred megnézi a naplót, hogy hogyan töltötte az idejét.",Frednek nem tetszett a naplója.,Fred élvezte a múlt történeteinek olvasását.,2
668,Sky elment Törökországba az osztályával.,"Ott leszállt Isztambulban, és elkezdett látnivalókat.",Minden diák imádta az építészetet.,És az étel is remek volt!,Sky a lehető leghamarabb el akart menni.,"Sky nem akarta, hogy vége legyen az utazásának.",2
669,Joss családja egy cserediákot fogadott.,"Joss attól félt, hogy nem jön majd ki az új lánnyal.","De amikor a lány megérkezett, kedvelték egymást!",Hamarosan együtt vásároltak és folyton beszélgetni kezdtek.,"Joss azt mondta az anyjának, hogy a cserediák gonosz volt.","Joss úgy tekintett a cserediákra, mint egy nővérre.",2
670,Joe és Mary meghívott néhány barátot vacsorára.,A konyhában összegyűltek és pizzát készítettek.,"Amíg a pizza főzött, a párok táblájátékokat játszottak.",Órákig játszottak.,"Mindenki úgy döntött, hogy soha többé nem csinálja meg.",Mindenki jól szórakozott.,2
671,"Szeretek baseball-t játszani, de utálom nézni.","Jó játszani vele, de nagyon unalmas nézni.","Apám imád nézni, és néha vele is ülök és nézem.","Beszélünk a régi időkről, amikor együtt játszottunk odakint.",Bárcsak már elhunyná.,Jó pihenni és emlékezni.,2
672,A szomszédok mindig a földszinten járkálnak.,Még késő éjjel is.,Szinte mindig otthon vannak.,"Próbáltam beszélni velük, de azt mondták, hogy csöndesebbek.",Egy óra múlva újra láb alól láb alá járkálnak.,"Olyan csendesek voltak, hogy hívnom kellett a rendőrséget.",1
673,Robbie új kalapot akart venni.,"Egy órát vezetett, hogy megszerezze az új sapkát, amit akart.","Végül, amikor odaért, elkapta az utolsókat.","Amikor felpróbálta, tökéletesen illett.",Minden nap viselte.,A szemétbe dobta.,1
674,"Neil tudta, mit kell tennie Dublinban.","Nem hagyhatta el a várost anélkül, hogy meglátogatta volna a sok kocsmát!","Neil tucatnyi kocsmát látott meg, és tucatnyi pintet ivott.","Nagyon berúgt, de egy dologra biztosan emlékszik.","Emlékeztett arra, hogy aranyba fektessen.",Nem ittas állapotban vezetett.,2
675,"Francisco irigyli a barátait, akik télen síelnek.","Eldöntötte, hogy ő is síelni akar.","Francisco egy tanárral dolgozik, hogy megtanuljon síelni.",Nagyon keményen gyakorol.,Francisco jó szörfös lett.,Francisco jó síelő lett.,2
676,Sai általában utálta a képeket az iskolában.,"Unalmasak voltak, és sosem nézett ki olyan jól, mint a többi gyerek.","Hogy Sai jobban érezze magát, az anyja vett neki egy új pulóvert.",Sai viselte a pulcsit a képnapon és sok dicséretet kapott.,Sal rosszul érezte magát.,Sal remekül érezte magát.,2
677,"Alycia az utcán parkolt, és a városba ment.","A barátaihoz ment, és remekül szórakoztak.","Későre járt, és Alycia kocsija nem volt ott, ahol hagyta.","Nem sokkal később mind a tíz barát csatlakozott a kocsihoz, hogy kalandot találjanak.",A barátok megtalálták Alycia teherautóját.,"Meglepetés, hogy az utcán találták meg, ő parkolt meg.",2
678,Anyámnak volt egy kecskese.,Nagyon jól gondoskodott róla.,"Egy nap rájött, hogy a kecskét nem találta.","Megkérdezte az anyját, hol van.","Katie csalódott volt, amikor az anyja azt mondta, a hátsó udvar.","Katie megkönnyebbült, amikor az anyja azt mondta, a hátsó udvar.",2
679,Egy oompah banda és egy mariachi banda találkozott az utcán.,"Úgy döntöttek, hogy egy improvizált jam-szésion lesznek.","Hamarosan rájöttek, hogy a stílusuk nem egyezik össze.","A szomszédok felhívták a rendőrséget, hogy panaszkodjanak a zajra.","A rendőrség azt mondta nekik, hogy ne játszanak együtt.","A rendőrség azt mondta, játsszanak tovább.",1
680,A játék egyenlő volt.,Az utolsó pont határozza meg a meccs győztjét.,Eric a teniszlabdát Billnek adta.,"Bill majdnem elhibázta a labdát, de sikerült eltalálnia.",Eric elütötte a labdát a baseball ütőjével.,"Eric nem tudta visszaütni Bill ütését, és elvesztette a meccset.",2
681,"Vége volt a nyárnak, és ideje volt a suliba való visszajutásra.",Gina anyja először engedte őket ide.,"A Marshall-ékhoz vitte őket, a házuk közelében.",Csak néhány dolog volt az áruk között.,"Gina nagyon elégedett volt a ruhával, amit kiválasztott.",Gina anyja hitelt vett fel a költségek fedezésére.,1
682,Egy mókus élt a fa a mamám udvarában.,Mogyorót kezdett enni neki.,"Egy nap észrevette, hogy mostanában sok mókus van a fán.",Mindent mogyoróval etetett.,Aztán elriasztotta a mókusokat.,A mókusok egyre gyakrabban jöttek a házába.,2
683,Az unokahúgom karácsonyra új biciklit kapott.,"Félt, hogy leesik az új biciklijéről.","Úgy döntöttem, segítek az unokahúgomnak lovagolni.","Megtartottam a biciklit, amikor elkezdett biciklizni.",Átnyomtam a biciklit.,Hamar megtanult lovagolni.,2
684,Gina büntetést kapott.,Ez volt az első alkalom.,"A szobán kívül beszélgetett a barátaival, miközben úgy tett, mintha menő lenne.",A gyomrában csomók voltak.,Gina természetes lázadó volt.,"Gina aggódott, hogy a szülei megtudják.",2
685,Alicia szerette a lakását.,"Egy nap a szülei elmondták neki, hogy elköltöznek.",Nagyon szomorú volt.,A költözés napján elbúcsúzott a barátaitól.,Aztán elköltöztek az új házukba.,"Alicia örült, hogy elhagyja a régi házát.",1
686,"Brian-t arra kérték, hogy vigyázzon a barátja kutyájára.","Egy naplót hagytak, hogy naplózzanak.",A látogatásai alapján frissítette.,"Mielőtt visszatért, üzenetet hagyott az időről.","Örült, hogy a barátai megbízhatónak tartották.","Be kellett ismernie, hogy nem igazán kedveli a macskájukat.",1
687,Tegnap este megjelöltem a sült csirkét.,"Amikor beletettem a sütőt, elmentem.",Megdöbbentő módon valami égett illatát éreztem.,"Belenéztem a sütőbe, és a csirke tönkrement.",- Én inkább pizzát rendeltem.,"Imádtam az új esőkabátot, amit vettem.",1
688,"Laura korán kelt, hogy időben érjen az órára.","Reggelit készített magának, mielőtt elment az iskolába.",Reggeli után Laura elment otthonról és felszállt a buszra.,"Amikor az iskolába ért, látta a táblát, hogy az óra le van mondva!","Laura úgy érezte, hogy csak az idejét pazarolta.",Laura jó napja volt az osztályban.,1
689,"Ray egy gumit kötött egy kötélre, hogy a lányának lendületet csináljon.",Bement a kocsiba és boldogan játszott.,"Aztán Ray hallott egy hangos, undorító repedést, és egy hangos ütközést.","A hintát tartó ág eltört, és a lánya elesett!",Ray nevetett a őrült helyzeten.,"Ray elfutott a lányához, hogy megbizonyosodjon róla, hogy jól van.",2
690,A lányok egy bárba mentek.,Felvettek egy számlát.,- Megittak párat.,"Végre úgy döntöttek, hogy lecsukják a számlájukat.","Haza mentek, és a múlt éjjelről beszéltek.",Bejutottak a gépre.,1
691,Múlt héten nagy beszédet kellett mondanom.,"Sosem készítettem, és csak az alapokat ismerem.","Gondoltam, csak beugrok és megjátszom.","Nagy szavakat használtam, és megpróbáltam okosnak tűnni.","Sikerült, és a beszédet jól fogadták.","Nem beszéltem többet, és hazamentem.",1
692,Jio kisasszony hívta Nate szüleit egy megbeszélésre.,"Azt mondta, Nate zavaró volt, és gyógyszerre volt szüksége.","Nate szülei haza mentek, és hosszú beszélgetésük volt.","Elvitték Nate-et az orvoshoz, aki azt mondta, hogy nincs gyógyszer.","Az orvos azt javasolta, hogy Jake inkább tanácsadásra járjon.","A szülőnek receptet adott, amit azonnal kitöltöttek.",1
693,Volt egy csodálatos olasz étterem Alice-től az utcán.,Majdnem minden héten járt oda.,"Imádja a tésztát, amit ott szolgálnak fel.","Egy nap megpróbált oda menni, de kiderült, hogy bezárták.","Alice dühös volt, hogy kínai ételekkel kell megelégednie.","Meghívta az összes barátját, hogy csatlakozzanak hozzá az étterembe.",1
694,Elfogyott a tésztám.,"Bementem a kocsimba, és siettem a boltba.",Megvettem a kedvenc tésztámat.,Siettem haza.,Én főztem a tésztát.,A tésztát a szemétbe dobtam.,1
695,Pete találkozott az ingatlanügynökével.,Hamarosan házat akart venni.,"Pete nem találta meg a szerződést, amit az ingatlanügynök adott neki.",Átkutatta az egész házat.,Végre megtalálta a garázsban.,"Pete úgy döntött, hogy jó lenne elutazni Vegasba.",1
696,"Fred szerette a vidámparkokat, de sosem lovagolt hullámvasútban.","A barátai gúnyolódtak vele, hogy fél a magasságtól.","Egy nap a vidámparkban úgy döntött, szembenéz félelmeivel.",Fred a park leggyorsabb és legfélelmetesebb hullámvasútján utazott!,"Úgy döntött, hazamegy és sír.","Annyira boldog volt, hogy így volt, és még jobban szerette a parkot.",2
697,Wendy online vett egy kis fürdőszolit.,"Félreértette az utasításokat, és az egész testére felrakta.",A rémületére a bőre rózsaszín lett.,Azonnal panaszkodott a cégnek.,Wendy boldogan vett még egy kis fürdőolajat.,A cég teljes összeget visszafizetett Wendy-nek és bocsánatot kért.,2
698,Jackson mindig is került az alkoholt.,"Tudta, hogy az alkohol egészségre káros, és befolyásolhatja az ítélőképességet.",Egy nap azonban Jackson főnöke meghívta egy bárba sörre.,"Jackson rájött, hogy szereti a sör ízét.","Úgy döntött, hogy kettőt szerez.",E kiköpte a sörét.,1
699,Egy béka éhes volt egy későbbi vacsorára.,Átnézett a tóon és egy legyet látott.,A béka csendesen úszott a légyhez.,"Sajnos a légy látta, hogy jön, és elbújt.",A béka még soha nem volt ilyen tele a gyomrával egész életében.,A béka még mindig éhes volt.,2
700,Oscar sosem takarította fel az ágyát.,Az anyja mindig is ezt akarta.,"Végül úgy döntött, hogy elkezdte ágyat takarítani.",Az anyja büszke volt rá.,Egy desszertet adott neki.,Kiabált vele.,1
701,Egy nap az erdőben sétáltam.,Néhány méterrel arrébb láttam egy vörös kígyót.,Azonnal megálltam.,Lassan hátrafelé kezdtem járni.,Aztán a kígyó felé rohantam.,Megharapott a kígyó.,2
702,"Philnek volt egy kis rohama, amikor először nyert blackjackben.",Hetente többször is elment a kaszinóba.,"A veszteségei sokkal gyorsabban halmozódtak fel, mint a nyereményei.",Egy év alatt teljesen kifogyott a pénzéből.,El volt ragadtatva a szerencsejátékban elnyert nyereményei miatt.,"Úgy döntött, hogy valamit kell tennie a függőségével.",2
703,"Az unokatestvérem megkérdezte, hogy volt-e olyan pont az életemben, ami nehéz volt.",Kinyitottam egy fotókeretet.,A képek a kórházban töltött időmet mutatják.,"Elmagyaráztam neki, hogy korábban leukémiás beteg voltam.","Sírt és megölelt, csodálta a bátorságomat.","Kifelé tört, és azt állította, hogy mindig másról beszélek.",1
704,Matthew anyja a számítógépen dolgozott.,Matthew kiabált.,Matthew-t megütötték.,"Matthew anyja megalázódott, és felhagyott a munkájával.",Matthew anyja befejezte a munkáját a számítógépen.,Matthew anyja a szünet sarkára tette.,2
