,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
787,Tom lelah dengan kehidupan sehari-hari.,"Jadi, dia memutuskan untuk pindah dari jaringan.","Minggu pertama dia baik-baik saja, tapi segera dia kehabisan air.",Dia menderita selama dua hari dan masih tidak bisa menemukan apapun.,Akhirnya Tom kembali ke grid.,Tom menyukai ide puasa.,1
788,Tim ingin belajar astronomi.,Dia ingin pergi ke luar angkasa.,Namun dia terlalu muda untuk menjadi seorang astronot.,Kabar ini membuatnya sedih.,Tim bekerja keras di sekolah untuk menjadi seorang pastor.,Tim membenci Mars.,1
789,Adik iparku bekerja di pusat perawatan.,Dia adalah seorang pelayan.,Dia memberi kami kalender yang dikeluarkan oleh pusat.,Itu menunjukkan dia berpakaian untuk Hari Saint Patrick.,Kami semua berpikir adikku terlihat lucu berpakaian seperti itu.,Adikku menyembunyikan sesuatu dari kami.,1
790,Fred memutuskan untuk membeli beberapa saham Apple.,Harga sahamnya 90 dolar saat dia membelinya.,Untungnya mereka mendapat keuntungan besar kemarin.,Saham kemudian naik menjadi 100 dolar.,Fred menyesali pembelian sahamnya.,Fred sangat senang.,2
791,Jen begitu percaya diri dalam persiapan untuk kontes ejaan daerah.,Dia menghabiskan bulan terakhir mempelajari kamus itu setiap malam.,"Ketika Bee dimulai, Jen selamat sementara yang lain tersingkir.",Semuanya berakhir pada dua final dan lawan Jen telah mengacaukan.,Jen memenangkan lomba ejaan!,Jen kalah dalam lomba ejaan.,1
792,Kelly belum meninggalkan apartemennya selama bertahun-tahun.,Aku pergi ke tempatnya hari ini untuk menyapa.,Aku bisa mengatakan dia enggan untuk membiarkan saya masuk.,Kami berbicara untuk sementara tentang bagaimana dia melakukannya.,Kelly suka menerima tamu.,Kelly agoraphobic.,2
793,Emily berada di pantai.,Cuaca mulai tenang.,Tiba-tiba angin mulai bertiup kencang.,Anna terjebak dalam badai pasir yang menakutkan!,Dia memiliki waktu yang indah di pantai.,Dia beruntung bisa kembali ke rumah pantai dengan selamat.,2
794,Andrew tidak pernah dalam masalah untuk apa pun.,Orang tuanya keluar kota selama seminggu.,Teman-teman Andrew datang dan ingin minum.,Jadi Andrew mengambil alkohol rahasia orang tuanya.,Andrew berharap orang tuanya punya alkohol.,Mereka minum alkohol dan mabuk.,2
795,Ellen dulu tinggal di desa.,Dia merindukan hari-hari tanpa listrik.,"Suatu hari, badai es menyebabkan listrik di rumahnya di kota mati.",Dia sangat kedinginan.,Dia senang saat listrik kembali.,Ellen sangat nyaman.,1
796,Jose sangat bersemangat.,Dia baru saja mendapatkan skateboard baru dan ingin mencobanya.,Dia langsung ke skatepark.,Dia berseluncur sepanjang hari.,Jose bersenang-senang di skatepark.,Jose membuang skateboardnya.,1
797,Mike duduk di mejanya.,"Tapi tiba-tiba, dia merasakan sensasi gatal aneh di lengannya.",Dia merasa kakinya menjadi gatal juga.,Dan kemudian wajahnya.,Mike mengalami stroke.,Mike mulai tertawa histeris.,1
798,Jill pergi jalan bulan lalu.,Dia ingin melakukan perjalanan dari Boston ke Seattle.,"Di tengah perjalanan, mobilnya mogok.","Dia menghabiskan berjam-jam di pinggir jalan, menunggu AAA.",Jill senang mereka tiba begitu cepat.,Mereka memperbaiki mobilnya dan mengirimnya ke jalan.,2
799,Kepala sekolah mengumumkan akan ada pesta dansa sekolah pada hari Jumat.,Mary menjadi bersemangat tentang tarian.,Dia ingin Dan untuk memintanya ke tarian sekolah.,Dan melihat Mary di lorong dan mengatakan kepadanya bahwa dia perlu berbicara dengannya.,Dia menyalahkan dia karena mencuri sepeda motornya.,Dia senang dia memintanya untuk dansa.,2
800,Sebuah toko Organic Avenue baru dibuka di NYC dan aku memeriksanya.,Aku sangat bersemangat untuk mencobanya karena aku belum pernah pergi sebelumnya.,"Saat aku masuk, mereka punya salad dan jus yang luar biasa untuk dicoba.",Aku mencoba salad musim panas dan air kelapa.,Aku memutuskan untuk tidak pernah kembali ke restoran itu.,Ini adalah restoran favorit baru saya.,2
801,Kamar Cindy memiliki dinding putih.,Tapi dia mengeluh bahwa mereka mencerminkan terlalu banyak cahaya.,Jadi dia memutuskan untuk mengecat dindingnya dengan warna biru.,Dia pikir kamarnya lebih tenang.,Dia membencinya dan beralih ke cat hitam.,Dia senang dengan hasilnya.,2
802,Aku bergabung dengan liga sepakbola fantasi untuk pertama kalinya tahun ini.,Aku bergabung dengan kelompok temanku karena mereka membutuhkan satu orang lagi.,Aku belum pernah bermain sebelumnya dalam hidupku.,Aku akhirnya memenangkan tempat pertama!,Aku sangat bersemangat.,Aku sangat kecewa.,1
803,Helen bangun pagi untuk bekerja.,Malam sebelumnya salju turun jadi dia harus mengupas mobilnya.,Butuh waktu satu jam untuk membersihkan salju.,"Saat kembali ke rumah untuk bersiap-siap, ia mendengar suara yang akrab.",Dia meninggalkan shower yang terbuka.,Helen pergi ke danau untuk menyewa jet ski.,1
804,Setelah kejuaraan basket negara wartawan mewawancarai tim.,Dan bertanya apakah ini langsung atau direkam.,Wartawan memberitahunya itu adalah pertunjukan langsung.,Dan mengatakan pada kamera bahwa ayahnya adalah inspirasi baginya.,Dan mengagumi ayahnya.,Dan malu dengan ayah ini.,1
805,Jeremy memiliki kepribadian yang berbeda dan kuat.,Dia mengalami masa-masa buruk dengan pekerjaannya dan dipecat.,Dia mengatakan beberapa hal yang tidak menyenangkan kepada manajer dan rekan kerjanya.,"Sejak itu, dia merasa sulit untuk menemukan pekerjaan.",Jeremy memiliki cara yang sulit untuk tempat kerja.,Sikap Jeremy sangat cocok untuk tempat kerja.,1
806,Fran membeli rumah di pantai.,"Setiap hari, burung-burung itu memakan serangga di halaman rumahnya.",Suatu hari meskipun derek berhenti datang sekitar.,Beberapa bulan berlalu dan masih belum ada derek,Taman Fran sekarang dipenuhi serangga.,Fran menderita serangan jantung fatal saat ia mengatur bunga.,1
807,Tim kami memiliki pertandingan sepak bola hari ini.,Kami semua terdorong untuk menang.,Kami masuk ke lapangan dan berlatih sebelum pertandingan.,"Tim kami bersatu, dan bekerja sama.",Tim kami malu dengan kinerja mereka.,Tim kami merasa puas.,2
808,Kelly membenci kelas matematika dan berjuang untuk mempelajari konsep.,Ia banyak berjuang dengan pekerjaan itu dan sering mencari bantuan dari para guru.,Dia bekerja sangat keras dan itu terbayar dengan nilai yang baik.,Dia akan masuk perguruan tinggi di musim gugur.,Dia putus kuliah.,Kelly lulus dengan nilai bagus.,2
809,Nenek Sophie sakit parah.,Sophie mengunjunginya di rumah sakit untuk mengucapkan selamat tinggal.,Neneknya memberi Sophie medali emasnya yang berharga.,Dia menyuruh Sophie untuk menyimpannya untuk mengingatnya.,Sophie menangis.,Sophie tertawa di wajahnya.,1
810,Kelly punya wawancara kerja baru hari ini.,Dia siap dalam sepuluh menit dan berlari keluar pintu.,"Ketika sampai di sana dan bertemu dengan wanita itu, ia menjawab pertanyaan-pertanyaan.","Setelah wawancara selesai, mereka mengatakan bahwa mereka akan meneleponnya kembali.",Kelly berharap dia akan segera mendapat telepon.,Kelly berharap dia tidak akan mendapat panggilan telepon.,1
811,Don melihat seekor lalat masuk ke ruang tamu.,Dia memutuskan untuk memukulnya.,Dia mencoba selama setengah jam tapi terus menghindarinya.,Akhirnya lalat itu terbang sendiri.,Don menutup pintu yang terbang keluar.,Don tidak pernah pergi ke danau lagi.,1
812,Zack dan teman-temannya melewati sebuah rumah yang menakutkan saat mereka berjalan ke sekolah.,"Suatu hari, mereka memutuskan untuk masuk ke dalamnya.",Zack dan teman-temannya masuk ke setiap kamar.,Rumah itu tua dan ditinggalkan.,Mereka memutuskan untuk bermain bisbol di sana.,Mereka pergi dan pergi ke sekolah.,2
813,Mia pergi ke kasino tadi malam.,Dia memulai malam dengan bermain poker.,"Setelah kehilangan sejumlah besar uang, dia bermain slot.",Dia hampir kehabisan uang ketika kawanan berdering berdering berdering.,Mia memenangkan jackpot!,Mia kehilangan lebih banyak uang.,1
814,Portia suka berjalan-jalan di hutan dekat rumahnya.,"Namun, ia memperhatikan bahwa sepatu tenisnya menjadi berlumpur dan kotor.",Dia memutuskan untuk membeli sepasang sepatu bot hiking.,Portia menemukan sepasang yang nyaman dan tidak terlalu mahal.,Dia senang dengan pilihannya.,Dia menyumbangkan sepatu bot ke toko barang bekas.,1
815,Andrew akan menikah besok.,Dia membeli cincin pernikahan berbulan-bulan sebelumnya dan tidak bisa menemukannya!,Dia mencari di mana-mana di rumahnya.,Akhirnya ia ingat bahwa itu kembali ke toko untuk mendapatkan ukuran.,Andrew kecewa karena menemukan cincin itu.,Andrew sangat lega.,2
816,Terry menemukan 200 dolar di tempat kerja.,Dia membawa uang itu pulang tapi dia bertanya-tanya apakah dia melakukan hal yang benar.,Keesokan harinya ia membawa uang itu ke tempat kerja dan menyerahkannya.,Setelah seminggu tidak ada yang mengklaim uangnya jadi bosnya memberikannya kembali kepadanya.,Dia membenci keputusannya dan dirinya sendiri.,Dia belajar bahwa kejujuran itu bermanfaat.,2
817,Aku suka mandi hangat.,Mereka merasa hebat dan mereka menyenangkan.,Sayangnya mereka boros.,Jadi aku selalu merasa buruk saat mengambilnya.,Itu sebabnya aku mengambil dua dari mereka setiap hari.,Saya memutuskan untuk mandi air hangat hanya sekali seminggu.,2
818,Barry suka bermain bisbol.,Barry memutuskan bahwa dia akan pergi dan menonton pertandingan profesional.,"Barry pergi ke stadion, dan membeli tiket.","Setelah masuk, Barry memutuskan untuk mengambil bir untuk minum.",Barry juga membeli hot dog.,Barry memutuskan untuk meninggalkan permainan.,1
819,Kami memiliki lalat buah di rumah kami tahun lalu.,Kami mencari berbagai pengobatan.,Kami mencoba anggur merah dalam mangkuk.,Ketika itu tidak berhasil kami membeli perangkap khusus.,Kami menempatkan lebih banyak mangkuk anggur merah setelah hasil yang kami lihat.,Kita bahkan bisa melihat perangkapnya bekerja.,2
820,Remy suka minum susu.,"Tapi suatu hari, dia menumpahkan susu di seluruh karpetnya.",Dan dia tidak berpikir untuk membersihkan tumpahan dengan benar.,"Keesokan paginya, dia terbangun dengan bau yang mengerikan.",Remy belajar untuk tidak pernah menumpahkan susu di karpet dan membersihkan lebih baik.,Remy merasa itu ide yang baik untuk menumpahkan lebih banyak susu di karpet.,1
821,Heather dan Marcus siap untuk langkah berikutnya dalam hubungan mereka.,"Mereka adalah pasangan yang baru menikah, tapi ingin menambah keluarga mereka.","Meskipun belum siap untuk memiliki anak, mereka masih merasa kesepian.","Karena ingin tahu, mereka pergi ke tempat perlindungan hewan dan jatuh cinta pada seekor kucing.",Mereka mengadopsi kucing itu.,Mereka meninggalkan tempat penampungan tanpa hewan.,1
822,Banyak orang berjalan ke kelas.,Mereka semua ingin cepat sampai di sana.,Orang-orang mulai mendorong orang lain keluar dari jalan.,Mereka jatuh.,Mereka semua pulang.,Kerumunan membuat banyak orang terlambat ke kelas.,2
823,Sabtu lalu aku pergi ke konser Azalea.,Konser itu luar biasa.,Aku harus berada di baris depan.,Setelah pertunjukan aku pergi ke belakang panggung untuk bertemu dengannya.,Azalea sangat keren.,Aku tidak akan kembali ke konser lain.,1
824,Eric selalu kelebihan berat badan.,Resolusi tahun barunya adalah untuk tetap diet.,Dia pergi ke gym pada bulan Januari dan makan lebih sehat.,Itu berlangsung sekitar sebulan.,Eric kemudian berhenti berolahraga.,Eric berhenti menjadi anoreksia.,1
825,Sally berjuang untuk melakukannya dengan baik di sekolah.,Orang tuanya memutuskan mereka perlu memotivasi dia.,"Mereka bilang jika dia melakukan baik semester terakhir, dia memilih liburan.","Sally belajar siang dan malam, dia ingin melakukannya dengan baik.","Setelah selesai belajar, Sally mengumpulkan kayu bakar.","Sally melakukannya dengan baik, dan orang tuanya setuju untuk membawanya ke Hawaii.",2
826,"Ketika aku masih kecil, adik-adikku dan aku membutuhkan uang.",Kami datang dengan ide untuk berdiri lemonade.,Kami memutuskan untuk mendirikan di luar rumah kami.,Kami menjual lemonade kepada beberapa lusin orang.,Kami tidak menghasilkan uang.,Kami menghasilkan banyak uang untuk kebutuhan kami.,2
827,Aku suka senter saat masih kecil.,Ketika aku lebih tua aku membeli klip kecil pada senter.,Aku menaruhnya di tasku untuk digunakan dalam keadaan darurat.,"Kemudian, munculnya smartphone membuat senter kurang dibutuhkan.",Rumahku sekarang penuh dengan senter yang tidak tahu harus kulakukan.,Aku benci ponselku.,1
828,Terry membenci namanya.,Dia ingin nama keren seperti Super Metro Volcano Man.,Dia bilang pada ibunya dia ingin mengubah namanya.,Ibunya menjelaskan bahwa ia dinamai setelah kakeknya yang penuh kasih.,Terry berusia 45 tahun.,Terry masih kecewa.,2
829,Keluarga Parker sedang mencari rumah baru.,Mereka mencari di seluruh kota tapi tidak bisa menemukan rumah yang mereka inginkan.,Akhirnya mereka menemukan rumah yang indah yang mereka cintai.,Rumahnya benar-benar indah.,Keluarga Parker frustrasi.,Keluarga Parker segera pindah ke rumah baru mereka.,2
830,Tom memutuskan untuk pergi ke rumah pacarnya hari ini.,Dia mengemudi secepat yang dia bisa meskipun ada banyak lalu lintas.,"Ketika dia sampai di depan rumah, dia membunyikan bel pintu.","Tidak ada yang menjawab, pintu depan terbuka.",Tom mulai tertawa.,Tom mulai khawatir.,2
831,Baterai mobil Kelly mati.,Dia mencoba untuk melompat tapi tidak berhasil.,Akhirnya dia membawanya ke toko mobil.,Mereka memeriksa untuknya dan itu mati.,Kelly lega karena baterai masih bagus.,Kelly enggan membayar untuk baterai baru.,2
832,Joe membeli skateboard dengan tabungannya.,Dia membawa skateboard barunya ke taman untuk memamerkannya kepada teman-temannya.,"Saat melakukan trik, Joe jatuh dan patah lengannya.",Dia menghabiskan empat jam di rumah sakit mendapatkan tangannya.,"Setelah dia meninggalkan rumah sakit, Joe pergi berselancar.",Joe sangat sakit.,2
833,Maddie memutuskan sudah waktunya untuk kembali ke sekolah belanja.,Saat itu pertengahan Agustus dan kelas akan segera dimulai.,Dia melihat persyaratan kursus dan daftar belanja.,"Than, dia melihat melalui semua iklan di koran untuk penawaran terbaik.",Maddie meminjam semua peralatan sekolahnya.,Dia menemukan tempat terbaik untuk berbelanja dan membeli semua persediaan.,2
834,Neil menikmati makanan Cina di Hunan.,Tapi dia diberitahu bahwa makanan yang lebih pedas ada di provinsi Szechuan.,"Karena tertarik, ia naik kereta ke sana.",Lalu ia memesan piring nasi dan mie.,Dia merasa seperti mulutnya terbakar.,Neil suka makan roti.,1
835,Aku menghabiskan sebagian besar waktu penahananku untuk tidur di kelas.,Guru saya mengatakan kepada saya untuk bangun karena tidak tidur adalah keras.,Aku mencoba untuk tetap terjaga dan mengerjakan beberapa tugas.,"Ketika guru saya mengantar saya keluar dari kelas, saya senang.",Ketika aku sampai di rumah aku langsung tidur.,Guru senang aku tidur di penahanan.,1
836,Amanda sedang melihat tupai mengumpulkan biji.,Amanda terpesona dengan seberapa efisien tupai itu.,Amanda melihat tupai saat ia membawa biji ke sarangnya.,Amanda juga melihat bagaimana tupai sangat waspada terhadap biji-bijian.,Amanda senang belajar tentang alam.,Amanda menemukan alam membosankan.,1
837,Terry suka berenang tapi dia tidak pernah belajar bagaimana menyelam.,Dia selalu melompat ke air dengan kaki pertama.,Musim panas ini Terry memutuskan dia ingin belajar bagaimana menyelam di air.,Dia berlatih menyelam dengan sangat keras setiap hari.,Terry berharap untuk memperbaiki.,Terry sudah berhenti berenang.,1
838,Peter sangat bersemangat untuk perjalanan kelas.,Dia menantikan kunjungan ke museum sains.,Tempat itu memiliki banyak pameran keren dan tampilan interaktif.,Peter terpesona oleh demonstrasi fisika dan ruang angkasa.,Peter membenci ilmu pengetahuan.,Peter tumbuh menjadi seorang ilmuwan.,2
839,"Kaylee pergi bekerja di Cedar Point, taman hiburan.","Saat bekerja di Cedar Point, ia bertemu James.",Kaylee dan James mulai saling menyukai dan segera mulai berkencan.,"Setahun kemudian, James melamar Kaylee.",Kaylee dan James menikah pada musim gugur.,James sedih tentang proposal itu.,1
840,Joanie sedang wawancara untuk pekerjaan pertamanya.,Dia sangat gugup.,Dia benar-benar ingin mendapatkan posisi di toko es krim.,Dia pikir wawancara berjalan cukup baik.,Dia menolak pekerjaan itu ketika manajer menawarkannya kepadanya.,Keesokan harinya dia mendapat telepon dan ditawari pekerjaan.,2
841,Ana adalah seorang ibu yang rajin.,Suatu hari dia memesan untuk dirinya sendiri sore di spa.,Dia memijat seluruh tubuhnya.,Dia bahkan menjalani hidroterapi.,"Suatu hari, katanya pada dirinya sendiri, dia akan mendapatkan pijat seluruh tubuh.",Dia merasa sangat santai dan puas setelah itu.,2
842,Bob adalah seorang pekerja di Mechanical Turk.,Dia mendapat bonus lima puluh dolar.,Bob senang karena itu adalah bonus terbesar yang pernah dia dapatkan.,Bob memakai kacamata dan menyadari itu sebenarnya lima dolar.,Bob bahkan lebih bahagia dari sebelumnya.,"Bob masih bahagia, tapi kurang bersemangat.",2
843,Ibu tidak ingin memasak makan malam malam ini.,Kami semua sangat lapar.,Dia bilang kita harus mengurus diri sendiri.,Kami makan sereal dingin untuk makan malam ini.,Kami semua sangat marah.,Itu adalah makanan terbaik yang pernah kami miliki.,1
844,Keluarga Mary berkumpul untuk makan malam liburan di klub.,Semua orang akan ada kecuali kakek Mary.,Mary sedih karena seluruh keluarga tidak akan bersama.,"Ketika sampai di klub, dia terkejut melihat kakeknya!",Mary sangat bingung!,Maria sangat senang!,2
845,Anak-anak sedang bermain di dalam ketika mereka mendengar musik.,Mereka berlari ke ibu mereka dan memohon uang kembalian.,Dia memberikan mereka beberapa dolar.,"Mereka berlari keluar, mengejar truk es krim.",Anak-anak membuang uang di jalan.,Anak-anak dengan gembira membeli es krim.,2
846,Kami ingin pergi ke pantai satu akhir pekan.,"Setelah mendiskusikannya, kami tidak ingin mengemudi.",Kami mulai mencari tiket pesawat secara online.,"Setelah membeli tiket murah, kami menuju ke bandara.",Kami naik pesawat ke pantai.,Kami memutuskan untuk terus mengemudi melewati bandara ke pantai.,1
847,Susan bangun pagi.,Dia harus memberi makan hewan sebelum bekerja.,Dia menemukan bahwa kelinci nya memiliki kelinci.,Susan sangat senang melihat mereka.,Susan pergi dengan perasaan marah.,Susan merawat mereka dengan baik.,2
848,Aku selalu mencoba untuk tidur tepat waktu.,Tadi malam aku menonton acara TV baru.,Sebelum aku tahu itu sudah sangat terlambat.,Aku seharusnya sudah tidur berjam-jam yang lalu.,Acara televisi itu membuatku tertarik.,Aku benci acara televisi.,1
849,Howard merasa bahagia suatu pagi.,Dia memutuskan untuk menghabiskan seluruh hari menikmati hidupnya.,"Sepanjang hari, saat bekerja, ia memuji rekan kerjanya.","Ketika dia sampai di rumah, dia membawa keluarganya untuk menonton film dan makan malam.",Howard senang karena hari yang baik.,Howard duduk dan menangis sepanjang waktu.,1
850,Seorang pria tiba di sebuah lokasi konstruksi untuk pekerjaannya.,"Dia memakai topi, mengambil perkakasnya dan berjalan ke lokasi.","Saat ia berjalan, sebuah batu bata besar jatuh dan memukul kepalanya.","Pria itu pingsan, dan rekan kerjanya berlari untuk membantunya.",Rekan kerjanya membawanya ke tempat yang aman dan memanggil dokter mereka.,Pria itu mulai berlari ke arah mereka.,1
851,Keluarga Trent memiliki toko perlengkapan berkemah.,Trent benci berkemah.,Setiap musim panas orang tuanya menyuruhnya pergi berkemah.,Musim panas ini Trent bertanggung jawab menjaga api tetap bertiup di angin.,Trent memungut dua gelas sangria ke kamar orang tuanya.,Trent tidak berhati-hati dan menyebabkan kebakaran besar.,2
852,George memutuskan untuk membeli TV.,Dia menemukan TV yang sangat bagus yang dia inginkan dan pergi untuk mengambilnya.,"Beberapa hari kemudian, George terbangun dengan kejutan.",Televisinya telah dicuri.,"Dia memberitahu polisi, yang mengatakan mereka tidak mungkin menemukannya.",Semuanya berjalan seperti yang dia harapkan.,1
853,Tommy berusia 17 tahun saat dia mengecat rambutnya dengan warna merah muda.,Dia pikir itu punk dan keren.,Beberapa temannya setuju.,Orang tuanya pikir itu bodoh.,Mereka menyukai tampilan baru yang dipilih Tommy.,Mereka membuat Tommy mencukur kepalanya.,2
854,Robbie mencari bantuan untuk mengupas mobilnya dari salju.,"Dia memposting di Facebook, berharap seseorang akan melihatnya.","Cameron melihat postingannya, dan merasa simpati untuk Robbie dan mobilnya.","Karena dia libur, Cameron bilang dia bisa membantu.",Cameron datang dan membantu Robbie menggali.,Cameron pergi ke bioskop dan menonton Ghostbusters.,1
855,Ronald menendang sepatunya dan berbaring di sofa untuk tidur siang.,"Ketika dia bangun, dia pergi untuk mengenakan sepatunya.",Tapi dia tidak bisa mengikatnya karena tali-tali itu hilang!,Dia mencari di mana-mana tapi tidak bisa menemukan mereka.,Ronald memakai sepatunya dan mengikatnya.,Ronald pergi mencari lebih banyak tali.,2
856,Sara mengetahui bahwa dia sedang mengharapkan seorang anak.,Dia berhasil melewati sembilan bulan kehamilan.,Suatu hari airnya pecah dan dia dibawa ke rumah sakit.,Sara sedang melahirkan selama 4 jam.,Sara punya bayi laki-laki.,Sara tidur siang.,1
857,Tahun lalu pamanku membeli detektor logam.,Dia membawanya ke pantai setiap akhir pekan.,Beberapa bulan lalu dia menemukan Rolex.,Itu bernilai beberapa ratus dolar.,Pamanku benci pantai.,Pamanku menikmati hobinya.,2
858,Aku pergi untuk menjaga keponakanku yang berusia 5 tahun di San Francisco.,Adikku mendorongku untuk mengendarai anaknya ke sekolah.,Aku takut bersepeda melintasi kota dengan keponakanku.,"Sebaliknya, kami bersepeda melalui Golden Gate Park ke pantai dan kebun binatang.",Aku tidak punya saudara perempuan.,Kita bersenang-senang!,2
859,Teman Alice mengundangnya untuk makan siang.,Dia pergi untuk bertemu mereka di sebuah restoran.,"Teman-temannya sedang menunggu di meja, tetapi mereka sudah memesan.","Pada saat dia makan, mereka sudah selesai makan.",Alice merasa teman-temannya sedikit tidak bijaksana.,Alice merasa teman-temannya sangat perhatian.,1
860,Saya dan anak-anak mengunjungi tempat perlindungan hewan setempat.,Kami melihat anak anjing dan anak kucing di kandang mereka.,Anak-anakku memilih anak anjing yang ramah.,Mereka bermain dengannya dan menggosok perutnya.,Aku mengadopsi anak anjing untuk putriku.,Aku memutuskan untuk membelikan dia permen.,1
861,Mario bangun dari tempat tidur.,Hari ini adalah hari pernikahannya dan dia sudah merasakan kupu-kupu.,Dia bercukur dan mandi dengan senang hati.,Dia berpakaian dan pergi ke gereja.,Itu adalah hari terbaik dalam hidupnya.,Mario menghabiskan sore menangkap kupu-kupu di taman.,1
862,Zeke sudah lelah tinggal di Amerika.,Dia memutuskan untuk pindah ke Cozumel.,Dia pergi ke pantai Cozumel dan membeli tanah.,Zeke memutuskan untuk membangun rumah di tanah itu.,Zeke kemudian dengan senang hati pindah ke Amerika.,Zeke menjalani hidupnya dengan sangat bahagia.,2
863,Kelly ingin menjadi Angkatan Laut.,Dia bertanya pada seorang perekrut tentang hal itu.,Dia menyarankan dia untuk mengisi formulir.,Dia mengisi formulir dan menyerahkannya.,Angkatan Laut segera menghubungi dia.,Dan tentara AS kembali padanya.,1
864,Gina berada di ruang makan siang di sekolah barunya.,Dia hanya mengenal 2 orang di seluruh sekolah.,Tak satu pun dari mereka berada di ruang makan ini.,Dia mengambil makanannya dan pergi ke luar.,Gina memiliki hari yang hebat.,Gina merasa sangat kesepian.,2
865,Hari ini kita pergi naik pesawat.,"Pesawat itu sangat besar, aku takut.",Ketika kita naik pesawat Ibu mengatakan kepada saya itu akan menyenangkan.,Pesawat itu membuat banyak suara keras tapi tidak terlalu buruk.,Aku bersumpah untuk tidak pernah naik pesawat lagi.,Aku tidak lagi takut pesawat.,2
866,Adam butuh topi bisbol baru.,Dia mencari topi yang berbeda di internet.,Dia memilih topi yang sempurna dan memesan itu.,Dia sangat bersemangat untuk menerimanya.,Dia melemparkan kotak itu ke lemari.,Dan dia membukanya begitu sampai di sana.,2
867,Ted dan Beth merencanakan pernikahan bersama.,Mereka menyadari bahwa mereka mungkin tidak memiliki cukup untuk membayarnya.,Ted meminta orang tuanya untuk membantu membayar dan mereka setuju.,Beth melakukan hal yang sama dengan orang tuanya dan mendapat uang tambahan juga.,Orang tua mereka menyayangi mereka.,Mereka menghabiskan uangnya untuk permen.,1
868,Cindy bangun dari tempat tidur.,Tapi dia tidak bisa menemukan sandalnya.,"Alih-alih membuat sarapan, menghabiskan seluruh hari mencari mereka.",Dia menyerah dan memesan sepasang lagi.,Dia juga memesan iPhone.,"Untungnya, yang baru lebih nyaman dari yang lama.",2
869,Neil baru saja tiba di Paris.,Dia tidak sabar untuk melihat semua budaya di sana!,Dia menghabiskan hari pertamanya melihat karya seni.,Dia mengunjungi tiga museum hanya dalam satu hari!,Neil merasa sangat senang dan puas karena ia bisa berkunjung.,"Neil menghabiskan semua uangnya terlalu cepat, dan tidak pernah melihat seni lagi.",1
870,Jessica sedang bersiap-siap untuk lulus dari perguruan tinggi.,Dia bekerja sangat keras di sekolah dan berpikir dia layak mendapatkan hadiah.,Ayahnya tahu Jessica ingin liburan.,"Pada hari kelulusan, ayah Jessica mengejutkan dia dengan tiket.",Jessica sangat bahagia.,Jessica sangat marah pada ayahnya.,1
871,Tim terlalu tinggi untuk semua celananya.,Dia tidak bisa menemukan pakaian yang bagus untuk dipakai untuk perjalanan ke taman!,"Semuanya membuat kakinya terlihat terlalu panjang, dan konyol.",Lalu dia memutuskan untuk memotong celana jeansnya menjadi celana pendek.,Tim memutuskan untuk tinggal di rumah dan menonton TV.,Tim memakai celana jeans-short ke taman.,2
872,Sandy telah membeli tempat tidur baru.,Dia perlu membersihkan kamarnya sebelum pengantar tiba.,Dia juga harus menyingkirkan tempat tidurnya yang lama.,Teman Jim ingin tempat tidur lama.,Sandy membuang tempat tidurnya.,Sandy Jim menjual tempat tidurnya yang lama.,2
873,"Di perguruan tinggi, aku punya beberapa profesor yang mengerikan.",Mereka tidak tahu bagaimana mengajar siswa.,"Jadi, saya belajar untuk mengajar diri sendiri.","Alih-alih pergi ke kelas, aku pergi ke perpustakaan dan melakukan hal yang sama.",Aku mencintai semua profesorku.,Mengajar sendiri membantu saya untuk maju dari siswa lain.,2
874,Timmy tahu tentang gadis manis yang bersekolah dengannya.,Dia mengikuti dia pulang suatu hari.,Dia berhenti di sudut saat dia mengikutinya.,"Timmy menyadari bahwa dia telah tertangkap, dan tidak yakin apa yang harus dilakukan.",Dia menyapa dan mereka mulai berbicara.,Dia menyelam ke air dingin.,1
875,Neil sedang berkunjung ke Mesir.,Dia melakukan tur untuk melihat Piramida Besar.,Dia menatap mereka dengan takjub.,Mereka begitu besar dan berhias!,Neil terpesona oleh skala dan keindahan piramida.,Neil tidak sabar untuk kembali ke hotel sehingga ia bisa menonton TV.,1
876,Jen tertidur dengan pemutih di rambutnya.,"Dia hanya bermaksud untuk meninggalkannya sekitar 5 menit, tidak hampir satu jam.",Ketika dia membilas itu rambutnya putih dengan warna biru.,Dia panik tapi ibunya bilang mereka bisa memperbaikinya.,Jen menaruh lebih banyak pemutih di rambutnya.,Ibu Jen memperbaiki rambut Jen yang berubah warna.,2
877,Doug sedih karena itu adalah Malam Natal dan tidak ada salju.,Semua Doug ingin Natal putih.,Dia berdoa kepada Tuhan untuk salju dan pergi tidur.,Ketika ia bangun keesokan paginya ruangan itu dipenuhi dengan cahaya.,Doug melihat keluar jendela dan melihat selimut salju putih.,Doug tidak menemukan salju dan langsung terharu.,1
878,Sheryl bekerja sebagai kurator museum.,Keluarganya mengatakan bahwa dia bekerja dengan pekerjaan yang membosankan.,Dia mencoba untuk memberitahu mereka bahwa dia harus bekerja dengan sejarah hidup.,Dia mencoba untuk mengatakan bahwa pekerjaan kantor mereka jauh lebih buruk.,Sheryl bangga dengan pekerjaannya sebagai kurator museum.,Sheryl tertekan karena dia seorang kurator museum.,1
