,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
852,Джордж вирішив купити телевізор.,"Він знайшов дуже гарний телевізор, який хотів, і пішов його купити.",Через кілька днів Джордж прокинувся з несподіванкою.,Його телевізор вкрали.,"Він сказав поліції, яка сказала, що вони не знайдуть його.","Все вийшло так, як він сподівався.",1
853,"Томмі було 17, коли він пофарбував волосся в рожевий.","Він вважав, що це панк і круто.",Деякі з його друзів погодилися.,"Його батьки думали, що це було дурно.","Їм сподобався новий вигляд, який обрав Томмі.",Вони змусили Томмі побритися.,2
854,"Робі шукала допомоги, щоб витягнути машину з снігу.","Вона опублікувала це на Фейсбуці, сподіваючись, що хтось побачить.",Кеммерон побачив пост і відчув співчуття до Роббі та її машини.,"Оскільки у нього був вихідний, Кеммерон сказав, що може допомогти.",Камерон прийшов і допоміг Робі з лопатою.,"Кеммерон ходив у кіно і дивився ""Гонці за привидями"".",1
855,"Рональд зривав взуття і лег на диван, щоб трохи поспіти.","Коли він прокинувся, він пішов одягнути взуття.","Але він не зміг їх прив'язати, бо шнурів не було!","Він шукав їх скрізь, але не міг знайти.",Рональд одягнув взуття і зашнурив їх.,Рональд пішов шукати більше шнурів.,2
856,"Сара дізналася, що чекає дитини.",Вона пережила дев'ять місяців вагітності.,"Одного дня у неї зламалися води, і її відвезли до лікарні.",Сара родила 4 години.,Сара народила хлопчика.,Сара взяла сну.,1
857,Минулого року мій дядько купив металодетектор.,Він з нею їздить на пляж кожні вихідні.,Кілька місяців тому він знайшов Ролекс.,Він коштував кілька сотень доларів.,Мій дядько ненавидить пляж.,Мій дядько любить своє хобі.,2
858,Я пішла доглядати за п'ятирічним племінником у Сан-Франциско.,Моя сестра заохочувала мене їздити на велосипеді до школи.,Я боялася їхати на велосипеді через місто з племінником.,"Замість цього ми проїхали на велосипеді через парк ""Золоті Ворота"" до пляжу і зоопарку.",У мене немає сестри.,Ми добре провели час!,2
859,Друзі Аліси запросили її на обід.,Вона поїхала зустрітися з ними в ресторан.,"Її друзі чекали за столом, але вже замовили.","До того часу, як вона їла, вони вже закінчили їсти.","Аліса відчувала, що її друзі були трохи бездумні.","Аліса відчувала, що її друзі дуже уважні.",1
860,Ми з дітьми відвідали місцевий притулок для тварин.,Ми спостерігали за щенятами та кошенятами в їхніх клітках.,Мої дочки вибрали дружнього щеня.,Вони грали з нею і втирали її живіт.,Я усиновив щеня для своєї дочки.,Я вирішив купити їй шоколадний батончик.,1
861,Маріо встав з ліжка.,"Сьогодні був день його весілля, і він вже відчував метелики.",Він голив і приймав душ з радістю.,Він одягся і пішов до церкви.,Це був найкращий день у його житті.,"Маріо провев день у парку, ловивши метеликів.",1
862,Зіку було набридло жити в Америці.,Він вирішив переїхати на Козумель.,Він поїхав на пляж Косумель і купив землю.,Зік вирішив побудувати будинок на цій землі.,Зік з радістю переїхав до Америки.,Зік прожив своє життя дуже щасливо.,2
863,Келлі хотіла бути в флоті.,Вона запитала про це рекрутера.,Він порадив їй заповнити анкету.,Вона заповнила її і відправила.,ВМС негайно відреагували на її звернення.,І армія США повернулася до неї.,1
864,Джина була в їдальні в новій школі.,Вона знала лише двох людей у всій школі.,Нікого з них не було в цій ланч-залі.,Вона взяла їжу і вийшла на вулицю.,Джина провела чудовий день.,Джина відчувала себе дуже самотньою.,2
865,Сьогодні ми покаталися на літаку.,"Літак був дуже великий, я боялася.","Коли ми сіли на літак, мама сказала, що це буде весело.","Літак робив багато гучних звуків, але це було не так страшно.",Я присягнув ніколи більше не сідати на літак.,Я більше не боюся літаків.,2
866,Адаму потрібна нова бейсбольна капелюх.,Він шукав в інтернеті різні капелюхи.,Він вибрав ідеальний капелюх і замовив його.,"Він був дуже радісний, що отримав її.",Він кинув коробку в шафу.,"І він відкрив її, як тільки вона прийшла.",2
867,Тед і Бет планують разом весілля.,"Вони помітили, що, можливо, не мають достатньо грошей, щоб заплатити за це.","Тед попросив батьків допомогти йому заплатити, і вони погодилися.",Бет зробила те ж саме зі своїми батьками і також отримала додаткові гроші.,Батьки їх люблять.,Вони витратили гроші на цукерки.,1
868,Сінді встала з ліжка.,Але вона не могла знайти свої черевики.,"Замість того, щоб приготувати сніданок, я весь день шукав їх.",Вона здалася і замовила ще пару.,Вона також замовила айфон.,"На щастя, нові були зручніші за старі.",2
869,Ніл щойно прибув до Парижа.,"Він не міг дочекатися, коли побачить всю ту культуру!","Він проводить свій перший день, дивлячись на твори мистецтва.",Він відвідав три музеї всього за один день!,"Ніл був дуже щасливий і задоволений тим, що він зміг відвідати.","Ніл витратив всі свої гроші занадто швидко, і більше ніколи не бачив мистецтва.",1
870,Джессіка готувалася закінчити коледж.,"Вона дуже старанно працювала в школі і вважала, що заслуговує на нагороду.","Її батько знав, що Джессіка хотіла відпустку.",У день випускного батько Джессіки приголомшив її квитками.,Джессіка була дуже щаслива.,Джессіка дуже злилася на свого батька.,1
871,Тим був занадто високий для всіх його штанів.,"Він не міг знайти гарний одяг, щоб одягнутися на свою поїздку в парк!",Все це змушувало його ноги виглядати занадто довгими і дурними.,Потім він вирішив перерізати джинси на шорти.,Тим вирішив залишитися вдома і дивитися телевізор.,Тим одягнув джинсові шорти в парк.,2
872,Санді купила нову ліжко.,"Їй потрібно було прибрати кімнату до того, як прибудуть люди з доставки.",Їй також потрібно було позбутися старого ліжка.,Її друг Джим хотів її старий ліжко.,Санді викинула своє ліжко.,Санджі Джим продала її старий ліжко.,2
873,У коледжі у мене були жахливі професори.,"Вони не знали, як навчати студентів.",Тому я навчився самостійно навчатися.,"Замість того, щоб ходити на заняття, я пішов до бібліотеки і зробив саме це.",Я любила всіх своїх професорів.,Самонавчання допомогло мені випередити інших учнів.,2
874,"Тімі знав про цю симпатичну дівчину, з якою він ходив до школи.",Одного дня він пішов за нею додому.,"Вона зупинилася на кутку, коли він йшов за нею.","Тімі зрозумів, що його спіймали, і не був впевнений, що робити.","Він привітався, і вони почали розмовляти.",Він занурився у прохолодну воду.,1
875,Ніл був у Єгипті.,Він відвідав Великі піраміди.,Він з повагою дивився на них.,Вони були такі величезні і прикрашені!,Ніл був захоплений масштабами і красою пірамід.,"Ніл не міг дочекатися, щоб повернутися в готель і подивитися телевізор.",1
876,Джен заснула з відбійником у волоссі.,"Вона мала на увазі залишити його там лише на 5 хвилин, а не майже на годину.",Коли вона промыла її волосся було білим з синім відтінком.,"Вона панікувала, але її мати сказала, що вони можуть все поправити.",Джен додала білка в волосся.,Мати Джен поправила її забарвлене волосся.,2
877,"Дагу було сумно, що був Вечір Різдва і не було снігу.","Все, чого хотів Даг, це було біле Різдво.",Він молився Богові про сніг і пішов спати.,"Коли він прокинувся наступного ранку, кімната була наповнена світлом.",Даг видив через вікно і побачив білий сніг.,Даг не знайшов снігу і був відразу в захваті.,1
878,Шерил працювала куратором музею.,"Її родина сказала їй, що вона мала нудну роботу.","Вона намагалася сказати їм, що вона повинна працювати з живою історією.","Вона намагалася сказати, що їх офісні роботи були набагато гірше.",Шерил пишалася своєю роботою куратора музею.,"Шерил була пригнічена тим, що вона була куратором музею.",1
879,"Джо розтягнувся, коли перевернувся в ліжку.",Його годинник показував 10 ранку.,"Він підскочив з ліжка, запаникував.",Його будильник не закрутився.,Джо запізнився на роботу.,Джо знову заснув.,1
880,"Дружина Неда сказала, що він спокійно помер уві сні.","Його дружина сказала всім своїм друзям, що не знала, що він хворий.","Вона присягнулася, що це найдивніша річ, яку вона коли-небудь бачила.",Поліція не повірила її історії і заарештувала її.,Поліція її не допитувала.,Вона найняла адвоката захисту.,2
881,Джекі сьогодні прийшли до лікарні.,Її дитина скоро народиться.,"Її чоловік прийшов з роботи, щоб її заспокоїти.",Через 48 годин після пологів її дитина вийшла з порожнини.,Джекі та її чоловік були дуже щасливі.,Джекі була дуже пригнічена.,1
882,Моя сім'я хотіла домашнього тварини.,Ми пішли в зоомагазин у суботу.,Ми бачили багато собак і кошенят.,Ми закохалися в милого чорного кошеня.,Ми купили чихуахуа.,Ми купили кошеня.,2
883,Сестра Джо завжди викладала свої аналізи на холодильник.,Вона завжди отримувала п'ять.,Джо ніколи не отримував п'ятушки.,"Він був гордий, коли повернувся додому з п'ятіркою з домашнього завдання з орфографії.",Його сестра привітала його.,Він був сумний до кінця дня.,1
884,Адам і Ейнджел хотіли виїхати і отримати власну квартиру.,Вони тижнями шукали квартири в інтернеті.,"Вони знайшли кілька квартир, які їм дуже сподобалися.","Вони пішли і подивилися на квартири, які вибрали.",Нарешті вони вирішили купити квартиру.,Після цього вони розлучилися.,1
885,Греті виповнилося десять років.,Вона хотіла влаштувати вечірку.,Грета роздавала запрошення на вечірку в школі.,"Коли прийшов день вечірки, ніхто не прийшов.","Грета була щаслива, що ніхто не прийшов.","Грета була дуже засмучена, але її батьки підбадьорили її.",2
886,Шарі хвилювалася.,"Її весілля було завтра, і це була церемонія на відкритому повітрі.",Але дощ був передбачений!,"На щастя, весільний день на світанку був ясний і сонячний.",Празні пройшли без перешкод.,Всі гості були покриті снігом.,1
887,"Емі була в захваті, що це був Різдвяний вечір.",Вона була дуже хороша весь рік.,Вона дала список своїх улюблених іграшок Санті в торговому центрі.,"Він сказав їй, що вона отримає все, що захоче.",Емі зовсім не любила Різдво.,"На Різдво Емі отримала саме те, на що сподівалася.",2
888,Анна весь літ доглядала за своїм садом.,"Вона вийшла на вулицю, щоб пожнати.",Всі фрукти і овочі були готові!,Вона вибирала їх одну за одною.,Анна не любить овочі.,У неї був багатий урожай.,2
889,Кім скинула свою зубну щітку в туалет.,"Вона була огидна при думці про вставлення руки в, щоб витягнути його.",Вона витягла з ящика ножиці.,"Кожного разу, коли вона мала зубну щітку, вона її падала.",Кім закінчила чистити зуби і посміхнулася.,"Кім вирішила, що це знак, щоб купити нову зубну щітку.",2
890,Батьки Ханни записали її на уроки піаніно.,Після першого уроку грати на фортепіано Ханна була розчарована.,Вона старалася навчатись якомога більше.,Ханна не могла правильно працювати пальцями.,Ханна любила свої пальці.,Ханна відмовилася від фортепіано.,2
891,"Кіра знайшла чоловіка, якого вважала своїм.","У нього була чудова робота, чудовий будинок, і він платив за всі їхні побачення.","Кілька місяців після того, як вони почали зустрічатися, Кіра почала планувати свій весільний наряд.","А потім він її вдарив, бо вона спалила вечерю.",Кіра так пишалася своїм новим хлопцем.,Кіра не може залишатися з цим жорстоким чоловіком.,2
892,Пастух відкрив ворота загону.,"Він послав свою собаку на пасовище, щоб зібрати овець.",Собака привів овець до воріт.,Овці разом переїхали в загон.,Потім пастух повернувся додому.,Тоді пастух відпустив овечку.,1
893,"Уолтер був самотній з тих пір, як його дружина померла.",Він зустрів приємну жінку на бинго і подружився з нею.,"Він відчував себе винним через те, що може думати його померла дружина.","У Уолтера був ясний сон, в якому його померла дружина заспокоїла його.",Він запросив жінку з бинго на вечерю.,Він вирішив більше ніколи не зустрічатися.,1
894,Марина проходила біля бібліотеки.,"Вона поклала обличчя вниз, щоб уникнути жорсткого вітру, що надходив до її обличчя.",Раптом по ногах Марини дуже сильно вдарили корені.,"Вона подивилася вниз до своїх ніг, але став дезорієнтований.",Вона любила грати в гольф.,"Вона не могла повірити, як вітряно.",2
895,Вчора я грав у Powerball.,Я вибирав свої номери з біблії нашої родини.,Я купив квитки у авторитетного онлайн-агента лотереї.,"Я нервово молився, коли витягували виграшні номери.",Я не виграв.,"Я був розчарований, коли виграв.",1
896,Емі навчається на курсі по біології рослин.,На наступному тижні у неї тест з фотосинтезу.,Інформація є складною і глибокою.,"Вона написала пісню про це, щоб легше запам'ятати матеріал.","А Емі не пройшла тест, бо не підготувалась.","Її пісня допомогла їй, і вона тоді добре попрацювала.",2
897,"Коли я закінчила коледж, я так нервувала, що маю почати працювати.",Я ледве спав тиждень перед початком навчання.,"У той день, я була нудна і нервова.",Однак мені підбадьорило повідомлення з вітаннями від батьків.,"Я закінчив раніше, тому що був хворий.",У мене був чудовий перший робочий день.,2
898,Сімрічний Бен пішов грати до свого друга Майка.,"Майк привітався з Беном, і вони пішли грати в його кімнату.","По-перше, вони довго грали з квадрокоптерами Майка.",Потім вони грали з грузовиками.,Вони добре проводили час разом.,Але вони не розважалися.,1
899,"Офіціонер дуже хотів повернутися додому, але все ж був столик, де їли.",Офіціонер надрукував рахунок і поклав його на стіл.,"Гості помітили купюру і зрозуміли, що це не так.",Вони заплатили за рахунок і пішли.,"На щастя, офіціант пішов на вечір.","Пара замовила закуски і вирішила, що їм їсти.",1
900,Кей переїхала до своєї мами.,Вона з сумом пакувала свої речі і поїхала до маминого будинку.,Її мати допомогла їй розпакувати машину.,У нас не було місця для речей Кей.,Кей довелося покласти деякі свої речі на склад.,Кей пішла купити ще речі.,1
901,Дівчата вирішили зустрітися на вечері.,Вони також привели свої сім'ї.,"На жаль, вони посварилися.",Співробітники викинули їх.,Дівчатам було дуже соромно.,Дівчата добре провели час.,1
902,Вінні завжди сподівався зустріти справжню кінозірку.,"Його друзі сказали йому, що дуже важко зустріти кінозірку.",Однак він не втратив надії.,"Одного дня Вінні побачив Дензела Вашингтона, який гуляв.",Вінні продовжував ходити.,Вінні сфотографувався з ним.,2
903,"Коли мені було сім років, я пішов купатися з друзями.","Я не знала, як плавати в глибокій воді.",Я випадково впав у глибоку частину басейну.,"Я думав, що потону!",Мій день народження був найкращим днем у житті.,Спасавець заскочив і витягнув мене з глибокого дна.,2
904,Сміти не могли знайти свого кота.,"Вони боялися, що вона вийшла на вулицю і заблукала.","Всі були засмучені, коли сідали перед різдвяною ялинкою.","Потім вони помітили, що вона дивиться на них з верхніх гілок.",Кот Сміта мавкав у передніх дверях.,"Сміти всі вітали, і поспішали обійняти свого кота.",2
905,"Замість того, щоб відразу ж піти в коледж, Флора поїхала за кордон.",Вона відвідала багато європейських країн і познайомилася з багатьма людьми.,"Коли вона мала повернутися додому, вона вирішила залишитися в Іспанії.",Вона отримала роботу вчителем і пережила багато чудових пригод.,"Флора відчувала себе покинутою, бо ніколи не бачила Європи.","Флора відвідувала своїх батьків кожне літо, щоб розповісти їм свої історії.",2
906,Джойс купила фруктів тиждень тому.,Це було частиною її новогодних рішень бути здоровішою.,Через кілька днів вона про це забула.,"Зрештою, її квартиру занурив дуже поганий запах.",Джойс викинула фрукти.,Джойс була задоволена новим ароматом.,1
907,Тед і деякі його друзі пішли на озеро одного дня.,Друзі Теда просили його зайти з ними у воду.,Тед не вмів плавати.,"Тед вирішив, що не було кращого часу, щоб навчитися, тому він влучився.",Теду було дуже сухо.,"Тед ледь не потонув, але його врятували друзі.",2
908,Я запросив Сару на побачення.,Вона погодилася.,Я так хвилювалася за наше спільне побачення.,"Ми поїхали на вечерю, а потім в кіно.",Я пережила жахливий час.,Я поцілую Сару на добру ніч.,2
909,Одного разу я пішов з друзями до зоопарку.,"Я чув, що в зоопарку є лінькощі, і я завжди хотів їх побачити.","Ми відвідали майже всі експонати, але не побачили жодного лінького.",Нарешті ми знайшли ліньосів у останній експонаті.,"Ми вирішили піти, не відвідавши експозицію.",Ми були задоволені.,2
910,"Вчений виявляє, що хвороба починає поширюватися.",Він працює над ліком від хвороби у своїй лабораторії.,"Інші вчені збираються, щоб допомогти йому в його роботі.","Проходить кілька тижнів, і їм вдається розробити ліки.","Вони відчувають себе дурними, що зробили це.",Вони рятують світ.,2
911,Троя пішов грати до Сэма.,"Хлопці гралися з блоками, вантажівками та плюшевими ведмедями.",Вони також розфарбовували і гралися з фарбами пальцями.,Батько Сем приготував їм закуску з яблук і карамельного соусу.,Трої дуже добре розважався в будинку Сэма.,Троя більше не хоче грати з Сем.,1
912,Івон завжди була надмірною вагою.,На Новий рік вона вирішила почати займатися спортом.,Вона почала щодня бігати.,За два місяці вона схудла на 23 фунти.,Івонн пишалася собою.,Івон відчувала себе переможеною.,1
913,Індія хотіла спробувати каву з льодом.,Індія вирішила приготувати удома свою власну каву.,Індія приготувала каву в машині для напою.,Потім Індія взяла молоко і лід для напою.,Потім вона випила свій гарячий шоколад.,"Коли вона закінчила приготувати, то вжила смачний напій.",2
914,"Бетсі хотіла цуценя, але її мама сказала ні.","Бетсі була дуже засмучена і розчарована, бо дуже хотіла мати домашнього тварина.",Одного разу вона пішла до своєї кімнати і знайшла у клітці хомяка.,Її мама все ж таки купила їй домашнього тварина!,"Бетсі впала в приступ, тому що це був, по суті, гризун.",Бетсі була дуже в захваті.,2
915,Моурин завжди хотіла стати вчителем біології.,"Вона дуже старанно вчиться, щоб стати експертом з біології.","Друзі кажуть, що біологія занадто складна для неї.","Однак вона продовжує, поки не отримає ступінь.","Моурин казала, що дівчатам не місце в наукових професіях.",Тепер Морин поділяє свою пристрасть до біології зі студентами.,2
916,Корнелія завжди любила працювати руками.,"Вона вирішила, що хоче спробувати побудувати стіл сама.","Вона взяла курс деревообработки, щоб навчитися будувати його.",Після закінчення курсу Корнелія побудувала прекрасний стіл.,Корнелія розрізала стіл на дрова.,Корнелія використовує його як нічний стіл у своїй кімнаті.,2
917,Діти пішли на кладовище.,Вони прийшли на могилу з ланцюгами.,Деякі ланцюги були розбити.,Вони налякалися і втекли.,Вони не хотіли знову туди йти.,Вони любили грати у фрісбі.,1
918,Бо і Джим хотіли їхати швидко.,Вони їхали на машинах до соляних угідь в Юті.,"Бо сів у свій Мустанг, а Джим у свій Корвет.",Вони змагалися один з одним на сім миль.,Джим масажував Бо.,Джим виграв гонку своїм Корветом.,2
919,Сьогодні Саллі пішла на прогулянку.,Вона любила гуляти по лісі.,Вона побачила в своєму гнізді прекрасного червоного птаха.,Саллі обожнює червоних черв'яків.,Вона була в захваті.,Саллі дуже дратує птахів.,1
920,Хлопчик Джой взяв її грати в путт-путт.,"Він не усвідомлював, що вона грала в гольф з дитинства.",Вона була три діри в один під час їх гри.,Вона перемагала його на 18 очок!,Він засміявся і попросив перегрібати.,"Він був так розлючений, що більше ніколи не говорив з нею.",1
921,Мій племінник - професійний кухар.,"Коли він готував для нас у нас вдома, він вирішив трохи похвалитися.","Ми зняли, як він розрізав цибулю за спиною.","Ми були здивовані, як швидко він розрізав і не порізався.",Він жахливий кухар.,Він фантастичний кухар.,2
922,"Маленька сестра дізналася, що у неї буде маленький брат.","Вона була в захваті, поки не дізналася, що вона більше не буде дитиною.",Потім вона почала знущатися.,Вона малювала на стінах.,За її поведінку сестричці дали печиво.,Маленьку сестру покарали тайм-аутом.,2
923,Цього літа я пішов на пішохід.,Я пішов пішки з кемпінгу сам.,"Я заблукав, бо не мав при собі ніякого обладнання.","Я прогулялася багато кілометрів, шукаючи своїх друзів.","Зрештою, я знайшов деякі маркері.",Я вирішив залишитися загубленим.,1
924,Хейлі брала участь у школьному марафоні.,Однак вона забула принести свої бігові черевики.,Хейлі все ще була рішучою.,"Вона попросила вчителя, щоб він їй його позадіяв.",Вчителька захоплювалася пристрастю Хейлі і погодилася.,Хейлі була слабкою.,1
925,"Джим косив двір, коли його косилка застрягла на якомусь металі.","Джим уважно подивився на метал і побачив, що він схожий на прикраси.",Він відніс метал до оцінювача.,"Оціночник сказав йому, що це старий кільце з старої цивілізації.",Джим продав перстень за 1000 доларів.,Джим викинув перстень.,1
926,Кайл і Тед брали участь у змаганні з їжкою пірога.,Вони сіли разом перед їх пірогами.,"Коли почався конкурс, вони вклали все.",У обох їх страшні болі в животі.,"Вони обидва почувалися чудово після того, як з'їли піріди.","Кайлу і Теду стало так погано, що вони обидва програли.",2
927,Боб грав у волейбол.,Йому раптом стало дуже круто і він впав.,Його друзі швидко прийшли йому на допомогу.,Боб був зневоднений від напруги.,"Боб сказав, що він відчував надутість від пиття занадто багато води.","Друзі Боба швидко принесли йому води, щоб він не знежився.",2
928,"Кетті з жахом усвідомила, що в неї закінчилося молоко.",Вона зібрала своїх маленьких дітей і пішла в магазин.,Вони були погані в магазині і багато кричали.,Кетті плакала по дорозі додому.,Діти всі пішли спати без вечері.,Кетті відразу ж віднесла їх до магазину.,1
929,Чак завжди хотів приєднатися до шкільної команди дебатів.,"У нього є великі ідеї, з якими можна обговорювати, але він боїться публічних виступів.","Він взяв лекторию влітку, щоб допомогти.","Як тільки розпочався навчальний рік, він записався в команду.",Чак приєднався і справився досить добре.,Чак кинув школу.,1
930,Я колись заблукав у лісі.,Було дуже жарко.,Незабаром я дуже спраг.,"Я відчувала, що помру.","На щастя, мої друзі знайшли мене.",Я ледь не помер від омерзання.,1
931,Лаура була захоплена мистецтвом.,Вона малювала щодня після уроків.,Одного дня вона намалювала свій автопортрет.,"Вона розмістила його в інтернеті, щоб всі могли його побачити.",Лаура була рада показати людям своє мистецтво.,Лаура більше ніколи не малювала.,1
932,"Джейсон завжди захоплювався швидкими рухами боксерів, яких бачив по телевізору.",У вільний час він почав тренуватися на боксера.,Він практикував удар і стрибок на канаті протягом декількох годин щодня.,Нарешті він став великим боксером.,Він виграв свій перший бій нокаутом.,Його змагання були дуже захоплюючими.,1
933,Наші діти мали дводенну перерву з школи.,Тож ми вирішили зробити веселою поїздку до Великого Вовчаного домівки.,Дітям сподобалося плавання в аквапарку.,Ми насолоджувалися піцаю і розказами історій після плавання.,Ми поклялися ніколи не повертатися до Великого Вовчаного домівки.,Ми всі добре провели час.,2
934,Том був на автобусному пристані у вихідні.,Поруч з ним був високий джентльмен.,Він раптом почав кричати.,Тому та всім іншим навколо нього стало трохи незручно.,Високий джентльмен попросив Тома стакан води.,"Том запитав його, в чому проблема.",2
935,Елі схудла на 20 кг.,"Лікар сказав їй, що їй потрібно схуднути ще на 10.",Якщо вона втратила ще 10 він буде робити видалення шкіри.,Елі дуже старалася з дієтами і займалася спортом.,Алі вдалося схуднути на 5 кілограмів і вилучити шкіру.,Алі набрала всю втрачену вагу.,1
936,Дженні була залежною від відправки смс.,Дженні писала смс навіть під час водіння.,"Поки Дженні відповідала на повідомлення, вона відвернула погляд від дороги.","Дженні почула сигналізацію і зрозуміла, що їде по неправильній стороні дороги.",Дженні продовжувала їздити прямо.,Дженні ледве не потрапила в автомобільну аварію.,2
937,Елль хотіла нову машину.,Вона пішла до автосалона і вибрала ідеальний.,Дилер допоміг їй у створенні плану виплат.,Кожного місяця Елл платила п'ятсот доларів за ціну машини.,Ел ненавиділа керувати.,Ель була дуже відповідальна.,2
938,У Джей були проблеми з машиною.,Він залез у гараж.,"Він боявся, що ремонт буде коштовним.",Але механік дав йому добрі новини.,"Він сказав Джей, що ремонт коштуватиме дев'ять тисяч доларів.","Механік сказав Джей, що це був лише незначний ремонт.",2
939,"Нед ходив по лісу, коли побачив кусок хутра під деревом.","Крупка почала рухатися, а потім вигукувала крики.","Нед підійшов ближче і побачив, що це була зграя малюків-посумів.",Він подзвонив до місцевого рятувальника дикої природи і повідомив про малюків опосумів.,Нед пішов до тренажерного залу після роботи.,"Він чекав, поки прибуде рятувальна служба, щоб врятувати малюків опосумів.",2
940,Друг Дона зняв Донські штани перед його класом випускників.,"Дон був розлючений і пригнічений, що його так розкрили.","Дон вирішив, що цей друг більше не буде його другом.",Дон все більше соромився і збентежився.,Дон сміється над цим досвідом.,Дон ніколи не пробачив свого друга.,2
941,"Одного разу я вийшла на вулицю, а собаки не було.",Я запаникувала.,"Я поняття не мав, де вона.",Раптом сусід подзвонив мені з сусідньої кімнати.,У сусіда була моя собака.,Я віддала свою собаку сусіду.,1
942,Я познайомилася з чоловіком у Костко.,Він намалював роги на моєму фото і дивно фліртував.,"Я не знаю, чому погодилася на побачення, але погодилася.",П'ять років потому ми одружилися.,Я його не люблю.,"Зрештою, у нас народилися діти.",2
943,Сінді була в ресторані.,І вона замовила гарячий суп.,"Але офіціантка забула сказати їй, що чаша була гаряча.","Тож, коли вона отримала чашу від офіціантки, вона поранила руки.",Сінді вилила холодну воду на руки.,Сінді продовжувала тримати суп.,1
944,"Лаура завжди любила плавати, але ніколи не намагалася плавати на спині.","Вона зазвичай уникає спинного удару, бо не хоче, щоб вода потрапила в її вуха.",Одного дня вона вирішує взяти уроки бігу на спині у досвідченого плавця.,"Вона виявляє, що любить спинні кроки і не отримує води в вуха.",Вона наполегливо працює над досконаленням свого режиму на паралельних брусах.,З того часу вона постійно плаває спиною.,2
