,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
661,Нил любил Дублин!,Он считал ирландскую столицу живой и дружелюбной.,Но его любимое место - Троицкий колледж.,Он видел древнюю Книгу Келлса на выставке.,Ему понравилось в деревне.,Нилу надоело путешествие и он пошёл домой.,1
662,Рэй любил проводить день на пляже.,"Они с подружкой часами лежали на песке, загорая.",Рэй любил читать книги и слушать музыку на своем MP3-плеере.,Его девушка любила погружаться в воду.,Им обоим понравился день.,Им больше не нравился пляж.,1
663,Прошлой ночью меня разбудил звонок.,"У моего друга была машина, и он застрял посреди дороги.","Мне пришлось выйти посреди ночи, чтобы помочь.","Было холодно и раздражало, но я помог надеть запасную.",Друг был очень благодарен за помощь.,Потом я снял шину и оставил его в таком состоянии.,1
664,Однажды летом Грейс вернулась домой с работы.,"Она открыла морозилку, чтобы взять кубики льда для холодного напитка.",Но потом она нашла что-то ужасное.,"Электричество отключили, и весь лед растаял!",Грейс была очень разочарована.,Грейс была рада льду.,1
665,Харрисон играл в волейбол с друзьями.,Он пробил мяч через сетку и забил очко.,"Однако Эмили, в команде противника тоже забила.","Игра была ничьей, пока Харрисон не забил победный очко.",Харрисон злился на Эмили.,Харрисон был счастлив и взволнован.,2
666,Салли приняла участие в онлайн-конкурсе и выиграла несколько подарочных карточек.,"Тот, кто отвечал за призы, получил ее адрес и отправил их по почте.",Салли получила их по почте несколько дней спустя.,"Она зашла в интернет и решила, что она хочет купить.",Она нашла классный предмет и с радостью его купила.,Салли ничего не могла купить без денег.,1
667,"Фред решает, что он хотел бы начать вспоминать свою повседневную жизнь.",Он идет в магазин и покупает дневник.,"С этого дня Фред записывает все, что делает в своем дневнике.","Год спустя Фред обращается к дневнику, чтобы узнать, как он проводил время.",Фреду не понравился его дневник.,Фред любил читать истории из своего прошлого.,2
668,Скай поехала в Турцию со своим классом.,Она приземлилась в Стамбуле и начала осматривать достопримечательности.,Все студенты любили архитектуру.,"И они тоже думали, что еда была отличной!",Скай хотел уехать как можно скорее.,"Скай не хотела, чтобы её путешествие закончилось.",2
669,Семья Джосс принимала студента по обмену.,"Джосс боялась, что она и новая девушка не пойдут друг с другом.","Но когда девушка пришла, они полюбили друг друга!",Вскоре они стали ходить по магазинам и постоянно болтать.,"Джосс сказала маме, что студентка по обмену была злой.",Джосс считала студентку по обмену своей сестрой.,2
670,Джо и Мэри пригласили друзей на ужин.,Они собрались на кухне и приготовили пиццу.,"Пока пицца готовилась, пары играли в настольные игры.",Играли в игры часами.,Все решили больше никогда этого не делать.,Они все повеселились.,2
671,"Я люблю играть в бейсбол, но ненавижу смотреть бейсбол.","Играть в него весело, но смотреть на него так скучно.","Мой отец любит смотреть, и иногда я сижу с ним и смотрю.","Мы говорим о старых временах, когда мы играли вместе на улице.","Я бы хотел, чтобы он уже умер.",Приятно расслабиться и вспомнить.,2
672,Соседи наверху всегда находятся в тупике.,Даже поздно ночью.,Они почти всегда дома.,"Я пытался поговорить с ними об этом, но они сказали, что будут тише.",Менее чем через час они снова начали ходить.,"Они были так тихи, что мне пришлось вызвать полицию.",1
673,Робби хотел купить новую шляпу.,"Он ехал час, чтобы купить новую шляпу, которую хотел.","И вот, наконец, он достал последнюю.","Когда он его пробовал, он идеально подходил.",Он носил его каждый день.,Он выбросил его в мусор.,1
674,"Нил знал, что делать во время визита в Дублин.","Он не мог покинуть город, не посетив его многочисленных пабов!",Нил видел десятки пабов и выпил десятки пинт.,"Он сильно напился, но он запомнил одно.","Он вспомнил, что должен вложить деньги в золото.",Он не ехал под воздействием алкоголя.,2
675,"Франсиско ревнует всех своих друзей, которые зимой катаются на лыжах.","Он решил, что тоже хочет кататься на лыжах.","Франсиско работает с инструктором, чтобы научиться кататься на лыжах.",Он очень усердно тренируется.,Франсиско стал хорошим серфером.,Франсиско стал хорошим лыжником.,2
676,Саи обычно ненавидел фотосессии в школе.,"Они были скучными, и он никогда не выглядел так хорошо, как другие дети.","Чтобы помочь Саи почувствовать себя лучше, его мама купила ему новый свитер.",Саи надел свитер на день съемок и получил много комплиментов.,Сал чувствовал себя гнилым.,Сал чувствовала себя отлично.,2
677,Алисия припарковала машину на улице и направилась в город.,Она присоединилась к своим друзьям и они провели отличный вечер.,"Поздновалось, и машина Алисии, казалось, не была там, где она оставила ее.","Вскоре все десять друзей сели в машину, чтобы отправиться в приключения.",Друзья нашли грузовик Алисии.,"Удивительно, что они нашли его на улице, она его припарковала.",2
678,У моей мамы была коза.,Она очень хорошо о нем позаботилась.,"Однажды она поняла, что коза пропала.","Она спросила у матери, где он.","Кэти была разочарована, когда ее мать сказала, что задом.","Кэти успокоилась, когда ее мать сказала, что задом.",2
679,Группа oompah и группа мариачи встретились на улице.,Они решили устроить импровизированную джем-сессию.,"Вскоре они обнаружили, что их стили несовместимы.","Соседи вызвали полицию, чтобы пожаловаться на шум.",Полиция сказала им перестать играть вместе.,Полиция сказала им продолжать играть.,1
680,Игра была ничьей.,Последний очко определит победителя матча.,Эрик подавал теннисный мяч Биллу.,"Билл чуть не промахнулся, но удалось ударить.",Эрик ударил мяч своей бейсбольной битой.,Эрик не смог ответить на удар Билла и проиграл матч.,2
681,"Это был конец лета, и время возвращения в школу.","Это был первый год, когда мама Джины разрешила им приезжать.","Она отвезла их к Маршаллу, недалеко от их дома.",В их ценовом диапазоне было всего несколько вещей.,"Джина была очень довольна тем, что выбрала.","Мать Джины взяла кредит, чтобы покрыть расходы.",1
682,У моей мамы на дереве во дворе жила белка.,Она начала кормить его арахисом.,"Однажды она заметила, что на её дереве появилось много белков.",Она начала кормить их арахисом.,Затем она отпугнула белки.,Белок начал приходить к ней домой всё чаще.,2
683,Моя племянница получила новый велосипед на Рождество.,"Она боялась, что упадет с своего нового велосипеда.",Я решила помочь своей племяннице научиться ездить верхом.,"Я держал велосипед, когда она начала ездить.",Я толкнул велосипед.,Она вскоре научилась ездить верхом.,2
684,У Джины был отсрочка.,Это был ее первый раз.,"Она разговаривала с друзьями за пределами комнаты, притворяясь крутой.",Внутри ее желудка кружились узлы.,Джина была бунтаркой по природе.,"Джина беспокоилась, что родители узнают.",2
685,"Алисии нравилось, где она жила.","Однажды родители сказали ей, что переезжают.",Она была очень грустной.,В день переезда она попрощалась со своими друзьями.,Потом они переехали в новый дом.,Алисия была счастлива покинуть свой старый дом.,1
686,Брайана попросили присмотреть за собакой его друга.,"Они оставили записную книжку, чтобы вести дневник.","Он обновлял его с учетом времени, когда он туда ходил.","Перед тем, как он вернулся, он оставил сообщение о своем времени.","Он был рад, что его друзья считали его надежным.","Он должен был признать, что не очень любил их кошку.",1
687,Вчера я отметила печеную курицу.,"Когда я включил духовку, я ушел.","К моему ужасу, я почувствовал запах чего-то сожженного.","Я посмотрел в духовку, и курица была испорчена.",Я вместо этого заказала пиццу.,"Мне понравился новый плащ, который я купила.",1
688,"Лора рано встала, чтобы успеть вовремя на занятия.","Она приготовила себе завтрак перед тем, как отправилась в школу.",После завтрака Лора вышла из дома и села в автобус.,"Когда она пришла в школу, то увидела табличку, на которой было написано: ""Урок отменен!""","Лора чувствовала, что потратила свое время зря.",У Лоры был хороший день в классе.,1
689,"Рэй повесил шину на веревку, чтобы сделать своей дочери качели.",Она залезла в него и счастливо играла.,"Потом Рэй услышал громкий, отвратительный треск и громкий удар.","Ветка, держащая качели, сломалась, и дочь упала!",Рэй посмеялся над этой сумасшедшей ситуацией.,"Рэй побежал к своей дочери, чтобы убедиться, что с ней все в порядке.",2
690,Девочки пошли в бар.,Они открыли счет.,Они выпили пару рюмок.,Они наконец решили закрыть счет.,"Они пошли домой, рассказывая о своей ночи.",Они сели в самолет.,1
691,На прошлой неделе мне пришлось выступить с большой речью.,Я никогда не готовился и только знаком с основой.,"Я решил, что просто зайду и притворяюсь.",Я использовал большие слова и пытался звучать умно.,"Это сработало, и речь была хорошо принята.",Я перестала говорить и пошла домой.,1
692,Мисс Джио позвала родителей Нейта на совещание.,"Она сказала, что Нейт был беспокойным и нуждался в лекарствах.",Родители Нейта пошли домой и долго разговаривали.,"Они отвезли Нейта к врачу, который сказал им, что лекарств нет.",Доктор предложил Джеку вместо этого посещать консультацию.,"Он дал родителям рецепт, который они незамедлительно заполнили.",1
693,Напротив Алисы был удивительный итальянский ресторан.,Она ходила туда почти каждую неделю.,"Она любит пасту, которую они там подают.","Однажды она попыталась туда пойти и узнала, что там закрыли.","Алиса была расстроена, что ей пришлось довольствоваться китайской едой.",Она пригласила всех своих друзей присоединиться к ней в тот ресторан.,1
694,У меня кончились лапши.,Я сел в машину и поспешил в магазин.,Я купила свою любимую марку лапши.,Я поспешил домой.,Я приготовила лапшу.,Я выбросила лапшу в мусор.,1
695,Пит должен был встретиться со своим риелтором.,Он скоро купит дом.,"Пит не мог найти контракт, который ему дал его риэлтор.",Он обыскал весь дом.,Он наконец-то нашел его в гараже.,"Пит решил, что сейчас самое время отправиться в Вегас.",1
696,"Фред любил парк аттракционов, но никогда не катался на американских горках.","Его друзья дразнили его, что он боится высоты.",Однажды в парке развлечений он решил встретиться со своими страхами.,Фред катался на самых быстрых и страшных горках в парке!,Он решил пойти домой и заплакать.,"Он был так счастлив, что это произошло, и он полюбил парк еще больше.",2
697,Венди купила масло для ванны в интернете.,Она неправильно прочитала инструкцию и нанесла ее на все тело.,"К ее ужасу, ее кожа стала розовой.",Она незамедлительно пожаловалась в компанию.,Венди с радостью купила еще масла для ванны.,Компания вернула Венди все деньги и принесла извинения.,2
698,Джексон всегда избегал употребления алкоголя.,"Он знал, что алкоголь вреден для здоровья и может повредить его способности судить правильно.",Однако однажды начальник Джексона пригласил его в бар выпить пива.,"Джексон обнаружил, что любит вкус пива.",Он решил завести двоих.,И выплюнул пиво.,1
699,Жаба была голодна за поздний ужин.,Он посмотрел через пруд и увидел муху.,Жаба тихонько подплыла к мухе.,"К сожалению, муха увидела его и ушла.",У лягушки никогда в жизни не было столь полного желудка.,Жаба всё ещё была голодна.,2
700,Оскар никогда не заправлял свою постель.,"Его мама всегда хотела, чтобы он это сделал.",Наконец он решил начать заправлять свою постель.,Его мама гордилась.,Она подарила ему десерт.,Она на него кричала.,1
701,Однажды я шел по лесу.,В нескольких метрах я увидел красную змею.,Я сразу замерз.,Я начал медленно ходить назад.,Потом я побежал к змее.,Змея меня укусила.,2
702,"Фил почувствовал прилив, когда впервые выиграл в блэкджек.",Он начал ходить в казино несколько раз в неделю.,"Его потери накапливались намного быстрее, чем его победы.",Менее чем за год у него закончились деньги.,Он был в восторге от своих выигрышей в азартные игры.,"Он решил, что ему нужно что-то сделать с его зависимостью.",2
703,"Мой кузен спросил меня, было ли в моей жизни трудное время.",Я вытащил фоторамку.,"На фотографиях были моменты, когда я был в больнице.","Я объяснил ей, что у меня был лейкемия.","Она плакала и обнимала меня, восхищаясь моей храбростью.","Она вышла, утверждая, что я всегда меняю тему.",1
704,Мать Мэтью была занята работой на компьютере.,Мэтью кричал.,Мэтью был раздавлен.,Мать Мэтью смирилась и бросила работу.,Мать Мэтью закончила всю свою работу на компьютере.,Мать Мэтью отправила Мэтью в угол.,2
705,Тине хотела попасть в команду по бегу.,"Она надеялась, что она была достаточно быстра.",За месяц до отборочных она бежала сама.,"Она вставала рано каждое утро, чтобы пробежать миль.",Тине попала в команду с лучшим временем.,"Тине сидела на диване и ела конфетки вместо того, чтобы попробовать.",1
706,Я часто охотился.,"В прошлый раз, когда я вернулся домой, я охотился ночью.",Я долго молчал.,"Наконец, я увидел что-то, двигающееся в темноте.",Я проигнорировал это и пошел домой.,"Это был олень, которого я смог преследовать и успешно застрелить.",2
707,Джек и Чад спустились по стене Гранд-Каньона.,"Джек сделал паузу, чтобы сфотографировать, наклонившись, чтобы получить хороший угол обзора.",Джек случайно сел на кактус.,Теперь иглы застряли в штанах Джека.,"Потребовалось 20 минут, чтобы снять иглы и продолжать подниматься.",Джек смог подняться без какого-либо дискомфорта.,1
708,"Эми, Линн и Ким пошли в магазин рядом с домом Линн.","Пока они там видели, как Линн влюбилась в Джима.",Он был в магазине.,Они остановились и поговорили с ним некоторое время.,Джим пригласил Линн на свидание.,"Линн сказала Джиму, что он непривлекателен.",1
709,Райли не была очень популярной в школе.,Она носила забавную одежду.,Однажды ее подруга предложила им сделать макияж.,Райли согласилась перейти.,Райли выглядела намного лучше и была хорошо принята.,Райли перестала быть моей подругой.,1
710,Энн беременна.,"Она была очень взволнована, узнав об этом, потому что всегда хотела ребенка.",Через пару месяцев у нее был выкидыш.,Она глубоко травмирована этим.,Энн разбита сердцем.,"Энн рада, что не беременна.",1
711,Айя хотела быть моделью.,"Она думала, что у нее есть шанс, так как она была худой и красивой.",Поэтому она приняла участие в ежегодном городском конкурсе моделей.,"К ее удивлению, она выиграла конкурс.",Айя была очень рада результату конкурса.,Айя была очень расстроена результатом конкурса.,1
712,Джаред был наказан на неделю.,Он никогда не убирался в своей комнате.,"Его родители сказали ему, что он получит выходные, чтобы вымыть пыль.",Он ходил и пылесосил весь дом.,Его родители дали ему три дня отпуска.,Его родители выгнали его из дома.,1
713,Однажды утром Анна шла в школу.,Она вошла на пешеходный переход на главной дороге.,Внезапно в нее врезалась машина и сбила ее.,Анна была сокрушена и сломала ногу.,"Анна подала на них в суд, но ничего не получила, потому что у них не было страховки.",Анна пошла в клуб и танцевала всю ночь.,1
714,Дэйв собрал все свои пляжные вещи.,"Он взял выходной, чтобы провести его на пляже.","Когда он вышел наружу, он обнаружил, что было слишком темно.",Небо было полно черных штормовых облаков.,Дэйв был так разочарован!,Дейву было так легче!,1
715,Рон и Ким хотели новый дом.,Рон решил как можно больше работать сверхурочно.,Через несколько лет он накопил всю свою сверхурочную зарплату и накопил много денег.,"Они с Ким начали покупать новый, больший дом.",Они купили хороший дом в новом районе.,Они оба купили спортивные машины на эти деньги.,1
716,"Я написал книгу, которой нужна была обложка.",Я сделал несколько обложек книг в Photoshop.,Я поделился своими творениями с несколькими людьми.,Я попросил людей проголосовать за обложку А или обложку Б.,У меня нет компьютера.,Большинству людей понравилась обложка А.,2
717,Мы купили новую кошачью полку на прошлой неделе.,Старая была очень изношенная.,Наш кот очень придирчивый.,"Если столб не из сизаля, она его отвергнет.",Кошка приняла новый столб из сизаля.,Кошка отвергла новый столб из сизаля.,1
718,Дэниел хотел стать писателем.,"Дэниел создал сайт, где он мог размещать написанные им статьи.",Сайт медленно строился и привлекал внимание.,Строительство и завоевание были слишком медленными для Даниила.,Дэниел ненавидел писать.,Дэниел должен был найти настоящую работу.,2
719,У Джеффа в руке был баскетбол.,"Гэри махал руками в воздухе, так как он был открыт для выстрела.",Джефф проигнорировал его и побежал к кольцу.,К нему приближались два охранника.,Охранники украли мяч у Джеффа.,Гэри поблагодарил меня за внимание.,1
720,Папа взял нас в лес в лагерь.,"Он научил нас, как разводить огонь палками.",Он научил нас делать палатки.,"Мы заснули, считая звёзды на небе.",Мы больше никогда не будем лагерем.,Мы прекрасно провели время в кемпинге.,2
721,В конце недели я ходил на местный рынок.,"Поскольку несколько предметов были на продажу, я посмотрел на них.",Некоторые из них были овощами и соками со скидкой 50%.,Я взял несколько вещей и пошел в кассу.,Мне нравилось получать хорошую сделку.,Я решил бросить свой боулинг-мяч на прилавок.,1
722,"Джои работала в хорошей компании, но ее сократили.","Компания сказала, что они должны были отпустить ее и уволить.",Джоуи сразу же начал искать другую работу.,"Ей было трудно найти работу, но она дала работу, которая искала ее всю.",Джои наконец получил звонок от работодателя и получил работу.,"Джои проводила дни, играя в видеоигры.",1
723,Джо жил одинокой жизнью.,"У него никогда не было занятий, кроме просмотра телевизора.","Однажды он решил встретиться с людьми из ""Крейгслиста"".",Он смог завести новых друзей.,"Джо заказал несколько новых кабельных каналов, но все равно был недоволен.","Он был намного счастливее, теперь, когда у него есть несколько спутников в его жизни.",2
724,Эми постоянно была в стрессе.,Друг посоветовал ей попробовать медитацию.,"Эми была скептична, но согласилась попробовать.","Она пошла на занятия, дышала и сосредотачивалась.",На следующий день она начала преподавать медитацию.,Это очень помогло ее психическому состоянию.,2
725,Нья старалась питаться здоровой пищей и следить за весом.,Но однажды ночью она захотела поесть.,Она решила заказать жареного цыпленка и картофельное пюре.,"Она с удовольствием ел жирную, жирную пищу.",Нья решила есть одно и то же каждый день.,"Нья потом сожалеет о том, что съела нездоровую пищу.",2
726,Моя соседка была больна.,Она не ходила на работу и в школу.,Она спала весь день.,К концу дня она почувствовала себя лучше.,"Она решила, что отдых помог.","Она надеялась, что скоро снова заболеет.",1
727,"Тед и его друзья пошли в парк, чтобы подняться на гору.",Они начали походы.,Через два часа они устали и сделали перерыв.,Они закончили поход и были на вершине.,Тед сел в машину и поехал домой.,"Вид был великолепным, и Тед был рад, что они пришли.",2
728,Во Флориде обычно спокойно и тепло по утрам.,Вчера утром было очень ветрено.,"Листья пальмы так сильно дуют, что они поцарапают окна.",Я включил телевизор и вспыхнуло предупреждение о торнадо!,Торнадо пробилось в двух кварталах от дома!,Я вышла играть.,1
729,Я в последнее время занимаюсь искусством.,Я получил в подарок на Рождество учебник по рисованию.,В книге есть список необходимых предметов для рисования.,"Я на днях пошла в магазин и купила то, что мне нужно.","Я решил, что не люблю рисовать.",Я пошел домой и практиковался в рисовании.,2
730,"Лиза начала понимать, что ей не нравится изучать бизнес.","Она хотела изучать искусство, но беспокоилась о зарабатывании денег.","Наконец, однажды она набралась смелости и бросила школу.","Ее друзья и семья сказали, что это безумие - бросить школу.","Лиза все еще была уверена, что ее выбор сделает ее счастливой.",Лиза получила степень в области бизнеса.,1
731,Мэри хотела пойти в кино поздно вечером.,"К сожалению, у нее была школа и строгие родители.","Она ждала, пока все заснут, и выскользнула.",Она посмотрела фильм с друзьями и отлично провела время.,"Когда её родители поймали её, она была наказана.",Друзья Мэри были очень разочарованы в ней.,1
732,Айви пригласили на необычное свидание.,Её влюбленный Питер пригласил её на прогулку!,Айви согласилась.,Они пошли в лес и прогулялись часами.,После этого они наблюдали за закатом с обрыва.,Айви вернулась домой и больше никогда не разговаривала с Питером.,1
733,Один человек решил построить самую высокую башню в мире.,"Он разработал план, чтобы сделать его в два раза выше, чем нынешний самый высокий.","Он взял планы застройщику, чтобы построить.","Застройщик спросил его, насколько высоко построить башню.",Этот человек не был архитектором.,"Он построил башню, и она была величественной.",2
734,"Лорен и ее сестры на этой неделе посещают Джексонвилл, штат Флорида.",В последний день поездки они хотят сфотографироваться вместе.,Лорен и ее сестры позируют перед милым кафе.,Она разрабатывает картину и посылает копию каждой сестре.,"Она заглянула, насколько она похожа на свою сестру.",Она разорвала картину и выбросила ее.,1
735,Лиз нянчилась с 5-летним мальчиком.,Он хотел поиграть в прятки.,"Она нашла его несколько раз, но потом он исчез.","Она начала бежать, когда обыскала дом в поисках его.",Лиз надоела игре и вздремнула.,"Когда она услышала его хихиканье из шкафа, Лиз почувствовала облегчение.",2
736,Марк опаздывал на работу.,"Он пытался вовремя добраться до них, переехав на скоростном ограничении.",Его остановил полицейский.,Ему дали штраф за превышение скорости.,Марк опоздал на работу.,Марк пораньше на работу.,1
737,Эми всегда хотела играть на флейте.,В первый день группы она сказала учителю так.,Она практиковала на флейте каждый день в течение недели.,Играть на флейте было ужасно трудно.,Эми была очень преданной.,Эми не проявляла особого интереса к флейте.,1
738,Брайан покупал фрукты для своей семьи.,"Он посмотрел на все фрукты, но не мог выбрать.","Его жена ненавидела виноград, его дочь ненавидела яблоки.",Даже его сын был придирчивым фруктоядцем!,Брайан купил макароны.,Брайан решил купить бананы.,2
739,Эмили отвезла своего ребенка в зоопарк.,"Они видели много животных, в том числе львов.",Ее ребенок очень боялся львов.,Он начал кричать и плакать.,Ребенок Эмили подошел ближе к львам.,"Эмили подняла своего ребенка, чтобы утешить его.",2
740,"У Ким может быть щенка, если она забивает в игре.",Она практиковалась весь день дома.,Она тренировалась в спортзале после школы со своей командой.,Наконец-то настал день большой игры.,Ким забила и получила щенка.,"Ким расстроилась, когда ее семья получила щенка.",1
741,Карен была игроком в софтбол.,Ее команда не очень хорошо справлялась.,Её тренер произнес очень вдохновляющую речь.,Все стали тренироваться и работать намного усерднее.,Карен стала лучше в команде.,После выступления Карен почувствовала себя не мотивированной.,1
742,Кайла не была на общественном мероприятии почти три года.,Она страдала от беспокойства.,"Чем дольше она не общалась, тем сложнее становилось.",Ее брат переживал за нее и отвел ее к психотерапевту.,"Кейла считала, что это было лучшее свидание в ее жизни.","Кайла сказала психотерапевту, что она суицидальная и попросила помощи.",2
743,"Рикки упал, когда шел в лесу.",Он был в ужасе!,"Он думал, что упал в ядовитый плющ.","Затем он использовал свой гид по природе, чтобы определить растение.","Он был рад узнать, что ошибся.",Рикки был мокрым от падения в пруд.,1
744,"Мой муж любит мороженое ""Голубая Белль"".","Не так давно ""Голубая Красавица"" отзывалась и прекратила продюсировать.","Мой сын работает в ""Крогер"", у них недавно была встреча по поводу ""Голубой Белл"".","Мороженое ""Голубая Белль"" прибыло в ""Крогер"" на прошлой неделе.",Мой муж так благодарен!,Мой муж так разочарован!,1
745,Они никогда не выступал перед публикой.,"Но он участвовал в шоу талантов, надеясь выиграть главный приз.",Он решил попробовать изо всех сил.,"Они пели в шоу, и все аплодировали.",Они выиграл шоу талантов своим потрясающим пением.,На шоу талантов сказали Они больше не возвращаться.,1
746,Ральф ненавидит шоппинг.,Его мама заставляет его идти.,Они там долгое время.,Ральф помогает маме загружать и разгружать продукты.,Мать Ральфа наказывает его за отказ помочь.,"Он удивляется, когда его мама дает ему деньги за помощь.",2
747,Кайла одолжила книгу у своей сестры.,"Она взяла с собой книгу в кафе, чтобы почитать.",Кейла случайно пролила немного ванильного латте на книгу.,"Она сразу же пошла домой, чтобы сообщить сестре.",Кайла была единственным ребенком.,Её сестра была сумасшедшей!,2
748,Ленни хотел посмотреть фильм.,Он поехал в местный голливудский клип.,Ленни снимал три фильма ужасов.,Ленни пошел в соседнюю комнату и купил пиццу в магазине.,"Он вернулся домой и переехал, посмотрев все его фильмы.","Когда он вернулся домой, он приготовился вернуть свои три фильма.",1
749,Лора рассказала историю о горящих лифчиках в 60-х.,"Толпа получила в бешенстве, узнав эту личную информацию.","Лора заверила толпу, что это было давно.",Она подала заявку на пост президента.,Затем Лора была импичментирована страной.,Лора была избрана страной.,2
750,Чарли хотел быть полицейским на Гавайях.,Он сдал экзамены и получил работу в Гонолулу.,Чарли любил общаться с обществом.,Чарли не любил уровень коррупции в полиции.,Чарли начал брать взятки.,"Чарли поклялся изменить ситуацию, если его когда-нибудь сделают начальником.",2
751,"У меня были две собаки, которые были очень близки.",Старшей собаке стало очень плохо и ее усыпили.,Младшая собака была очень одинока.,Соседская собака пришла поиграть.,"Наша собака очень любит, когда у нее дома все для себя.","Наша собака чувствует себя намного лучше, когда играет с другой собакой.",2
