,input_sentence_1,input_sentence_2,input_sentence_3,input_sentence_4,sentence_quiz1,sentence_quiz2,answer_right_ending
644,Jody var en hård arbetare.,Hon gjorde alltid sitt bästa och arbetade ofta övertid.,Jodys chef lade märke till hennes ansträngningar och bestämde sig för att ge henne en befordran.,Hennes hårda arbete hade lönat sig!,Jody fick sparken på plats.,Jody blev chef och lyckades.,2
645,Charlie skulle äta vad som helst.,"Han var liten, även för en chihuahua, men han älskade mat.",Hans största triumf var när han stal en stor pizza.,Förskräckt skickade hans familj en elak person som de kallade Vet.,De två orsakade sedan fler problem.,Charlie ändrade sina dåliga vanor.,2
646,Min svägerska Sue var arg förra veckan.,Hennes chef Cara anklagade henne för att sätta för många människor på ett skift.,Sue sa att hon inte gjorde schemat den dagen i fråga.,Hon tog fram tidtabellen för att bevisa sin poäng.,Hennes chef bad om ursäkt för anklagelsen.,Sara fick sparken.,1
647,Nora ville åka på semester.,Hon bestämde sig för att besöka berghytten.,"Stugan var vacker, i skogen, vid en bäck.",Nora älskade att piknikera vid bäcken.,Hon sträckte ut en filt och hade en härlig picknick.,Hon åt alla måltider i stugan under semestern.,1
648,Marcy är en döv kvinna som bor ensam.,Hon sa till sin vän att det svåraste är att kommunicera med främlingar.,Hennes vän sa åt henne att ta med sig penna och papper så att hon kunde kommunicera.,"Marcy började göra detta, och hon fann det mycket lättare att göra saker ensam.",Hon tackade sin vän för rådet.,Marcy slutade prata med sin vän.,1
649,Fancy är namnet på Sharons miniatyr schnauzer.,Fancy fyllde 14 år igår.,Schnauzers lever vanligtvis inte så länge.,Sharon känner sig lycklig att ha haft Fancy sedan hon var valp.,Sharon visste att hennes tid med Fancy var kort.,Sharon kunde inte vänta på att Fancy skulle åka.,1
650,Keith bodde i ett område som ibland drabbades av jordbävningar.,Men han tyckte att det var onödigt att ha en första hjälpen-kit.,Nästa dag skar han sig i handen när han högg mat.,Han var tvungen att köra själv till sjukhuset.,Keiths bil gled av vägen när en jordbävning slog till.,Keiths yacht träffade revet i hög fart.,1
651,Sean ville gå på picknick.,Han packade en lunch i en korg.,Sedan åkte han på cykel till en åkermark.,På fältet åt han sin picknick.,Sean hatade att äta utomhus.,Sean älskade utomhus.,2
652,Föräldrarna var överlyckliga över att deras dotter var född.,De gav henne namnet Joy.,"Ungefär två år senare fick de sitt andra barn, en pojke.","De var glada och tacksamma, men något mindre entusiastiska.",Deras son var svår att ta hand om jämfört med Joy.,Föräldrarna fick en ny bebis.,1
653,"Chris ville ha ett paket tuggummi, men han hade inga pengar.",Han bestämde sig för att stjäla tuggummit från affären.,"Butiksägaren fångade Chris stjäla tuggummit, och han fick problem.",Chris kände sig hemsk.,Chris bad om nåd.,Chris var glad över att bli fångad.,1
654,Rene var på spelhallet med några vänner på en fredag kväll.,Han var på väg att spela ett spel men insåg att han glömt plånboken.,Hans vän Jack märkte detta och erbjöd sig att låna honom pengar.,Rene uppskattade hans erbjudande och tog emot det.,Rene sa till sin vän att lämna honom ifred.,Rene spelade sedan spel.,2
655,Neil tog ett flyg till Bangkok.,Han gick runt för att se sevärdheterna.,Det fanns så många utsökta lokala rätter!,Och souvenirerna var underbara också!,Neil stannade några extra dagar i Bangkok på grund av allt det roliga.,Neil bestämde sig för att aldrig åka till Bangkok igen.,1
656,Amy ville räta ut sitt lockigt hår.,Hon gick till affären och köpte en plattjärnsträcka.,Hon tvättade sig och strök håret i två timmar.,Det regnade och hennes hår blev blött.,Amy var förkrossad.,Amy var nöjd.,1
657,Jag älskar den här italienska restaurangen vid min flickväns hus.,Vi går dit tillsammans hela tiden och det är alltid fantastiskt.,Jag älskar deras pasta och priserna är fantastiska!,Vi har varit där så länge att personalen vet vad vi får.,Jag har sagt till mina vänner att inte äta där.,Vi går in och maten är på bordet direkt.,2
658,Mike är en polis som blev skjuten i benet.,"Han hade aldrig blivit skjuten förut, det fick honom att tänka på livet.",Han visste inte om han skulle få jobba igen.,Han såg brottet på nyheterna den kvällen.,Mike skrattade hysteriskt.,Han bestämde sig för att det var hans kallelse att bekämpa brottsligheten.,2
659,Tracy trodde aldrig på äktenskap.,Doug lärde Tracy att känna kärlek igen.,Doug och Tracy gav sig åt varandra.,Doug bröt sitt giftermål med Tracy.,Tracy var lycklig med Doug.,Tracys farhågor om äktenskapet bekräftades.,2
660,Joseph var på biblioteket.,"Han ville ha en ny bok, men visste inte vad han skulle köpa.",Med så många valmöjligheter kände han sig överväldigad.,Han bestämde sig för en ny metod att välja en bok.,Han slöt ögonen och valde en.,Joseph gick ner och hämtade en glass.,1
661,Neil älskade Dublin!,Han tyckte att den irländska huvudstaden var livlig och vänlig.,Men hans favoritplats var Trinity College.,Han såg den gamla Kellsboken där.,Han tyckte om sin vistelse på landet.,Neil tröttnade på resan och gick hem.,1
662,Ray älskade att tillbringa dagen på stranden.,Han och hans flickvän tillbringade timmar i solen.,Ray tyckte om att läsa böcker och lyssna på musik på sin MP3-spelare.,Hans flickvän gillade att gå i vattnet.,De hade båda en trevlig dag.,De gillade inte stranden längre.,1
663,Igår vaknade jag av ett samtal.,Min vän hade en platt trött och var fast i mitten av vägen.,Jag var tvungen att gå ut mitt i natten för att hjälpa till.,Det var kallt och irriterande men jag kunde hjälpa till att sätta på reserv.,Vännen var mycket tacksam för hjälpen.,Sen tog jag av däcket och lämnade honom kvar.,1
664,Grace kom hem från jobbet en sommardag.,Hon öppnade frysen för att hämta isbitar till en kall dryck.,Men sen hittade hon något hemskt.,Strömmen hade gått och all is hade smält!,Grace blev mycket besviken.,Grace var glad över isen.,1
665,Harrison spelade volleyboll med sina vänner.,Han slog över nätet och gjorde en poäng.,"Men Emily, på motståndarlaget gjorde också mål.",Matchen var oavgjort tills Harrison gjorde den vinnande poängen.,Harrison blev arg på Emily.,Harrison var glad och upphetsad.,2
666,Sally deltog i en tävling på nätet och vann några presentkort.,Den som ansvarade för priserna fick hennes adress och skickade ut dem.,Sally fick dem i posten några dagar senare.,Hon gick på nätet och bestämde vad hon ville köpa.,Hon hittade en cool sak och köpte den sedan med glädje.,Sally kunde inte köpa något utan pengar.,1
667,Fred bestämmer sig för att börja minnas sitt dagliga liv.,Han går till en affär och köper en dagbok.,Från den dagen skriver Fred allt han gör i sin dagbok.,Ett år senare refererar Fred till dagboken för att se hur han tillbringade sin tid.,Fred gillade inte hans dagbok.,Fred tyckte om att läsa historier från sitt förflutna.,2
668,Sky åkte till Turkiet med sin klass.,Hon landade i Istanbul och började se sevärdheter.,Alla eleverna älskade arkitekturen.,Och de tyckte att maten var jättebra också!,Sky ville åka så fort som möjligt.,Sky ville aldrig att hennes resa skulle ta slut.,2
669,Joss familj var värd för en utbytesstudent.,Joss var rädd att hon och den nya tjejen inte skulle komma överens.,"Men när flickan kom, gillade de varandra!",Snart var de ute och handlade och pratade tillsammans hela tiden.,Joss sa till sin mamma att utbytesstudenten var elak.,Joss ansåg utbytesstudenten som en syster.,2
670,Joe och Mary bjöd in vänner till middag.,De samlades i köket och lagade pizza.,"Medan pizzan kokades, fick paren brädspel.",De spelade spel i timmar.,De bestämde sig för att aldrig göra det igen.,Alla hade kul.,2
671,Jag älskar att spela baseball men jag hatar att titta på baseball.,"Det är kul att spela, men det är så tråkigt att se.",Min pappa älskar att titta på det och jag sitter ibland med honom och tittar.,Vi pratar om gamla dagar när vi lekte tillsammans ute.,Jag önskar att han redan hade gått bort.,Det är trevligt att slappna av och minnas.,2
672,Grannarna på övervåningen trampar alltid på.,Även sent på kvällen.,De är nästan alltid hemma.,Jag försökte prata med dem om det och de sa att de skulle vara tystare.,"Mindre än en timme senare, så trampar de runt igen.",De var så tysta att jag var tvungen att ringa polisen.,1
673,Robbie ville köpa en ny hatt.,Han körde en timme bara för att få den nya hatten han ville ha.,När han kom dit fick han den sista.,När han provade den på den passade perfekt.,Han bar den varje dag.,Han kastade den i soporna.,1
674,Neil visste vad han var tvungen att göra under sitt besök i Dublin.,Han kunde inte lämna staden utan att besöka dess många pubar!,Neil har besökt dussintals pubar och druckit dussintals öl.,"Han blev mycket berusad, men han kom ihåg en sak säkert.",Han kom ihåg att investera i guld.,Han körde inte påverkad.,2
675,Francisco är avundsjuk på alla sina vänner som åker skidor på vintern.,Han bestämmer sig för att åka skidor också.,Francisco arbetar med en instruktör för att lära sig att åka skidor.,Han tränar hårt.,Francisco blev en bra surfare.,Francisco blev en bra skidåkare.,2
676,Sai brukade hata bilddagar i skolan.,De var tråkiga och han såg aldrig lika trevlig ut som andra barn.,För att hjälpa Sai att må bättre köpte hans mamma en ny tröja åt honom.,Sai bar tröjan på bilddagen och fick många komplimanger.,Sal kände sig dålig.,Sal kände sig bra.,2
677,Alycia parkerade bilen på gatan och åkte in till stan.,Hon gick med sina vänner och de hade en fantastisk kväll.,"Det blev sent, och Alycias bil verkade inte vara där hon lämnade den.",Snart hade alla tio vänner gått med i bilen och sökt äventyr.,Vännerna hittade Alycias lastbil.,Överraskning att de hittade den på gatan. Hon parkerade den.,2
678,Min mamma hade en get som husdjur.,Hon tog hand om den.,En dag insåg hon att getten saknades.,Hon frågade sin mor var den var.,Katie blev besviken när hennes mamma sa bakgården.,Katie blev lättad när hennes mamma sa bakgården.,2
679,Ett oompah-band och ett mariachi-band träffades på gatan.,De bestämde sig för att ha en improviserad jam session.,De upptäckte snart att deras stilar var oförenliga.,Invånarna i närheten ringde polisen för att klaga på bullret.,Polisen sa åt dem att sluta leka tillsammans.,Polisen sa åt dem att fortsätta spela.,1
680,Det var oavgjort.,Den sista poängen som gjordes skulle avgöra vinnaren av matchen.,Eric serverade tennisbollen till Bill.,"Bill missade nästan bollen, men han lyckades slå den.",Eric slog bollen med sin basebollträ.,Eric kunde inte slå tillbaka Bills slag och förlorade matchen.,2
681,Det var slutet av sommaren och dags för shopping.,Det var första året Ginas mamma lät dem komma med.,Hon tog dem till Marshalls nära deras hem.,Det fanns bara några saker i deras prisklass.,Gina var väldigt nöjd med kläderna hon valde.,Ginas mamma tog ett lån för att täcka utgifterna.,1
682,En ekorre bodde i trädet på min mammas trädgård.,Hon började mata den med jordnötter.,En dag märkte hon att det nu fanns många ekorrar i hennes träd.,Hon började ge dem jordnötter.,Hon skrämde bort ekorrarna.,Ekorrarna började komma oftare till hennes hus.,2
683,Min systerdotter fick en ny cykel i julklapp.,Hon var rädd att hon skulle falla av sin nya cykel.,Jag bestämde mig för att hjälpa min systerdotter att lära sig att rida.,Jag höll i cykeln när hon började cykla.,Jag knuffade över cykeln.,Hon lärde sig snart att rida.,2
684,Gina fick eftersläpning.,Det var första gången.,Hon pratade med vänner utanför rummet medan hon låtsades vara cool.,Inuti hennes mage var att vända i knutar.,Gina var en naturlig rebel.,Gina var orolig för att hennes föräldrar skulle få reda på det.,2
685,Alicia gillade sitt hem.,En dag sa hennes föräldrar att de skulle flytta.,Hon var väldigt ledsen.,På dagen för flyttningen sa hon farväl till sina vänner.,Sen flyttade de till sitt nya hus.,Alicia var glad över att lämna sitt gamla hus.,1
686,Brian blev ombedd att vakta sin väns hund.,De lämnade en anteckningsbok för att hålla en logg.,Han uppdaterade den med de gånger han var där.,Strax innan han kom tillbaka lämnade han ett meddelande om deras tid.,Han var glad över att hans vänner ansåg honom pålitlig.,Han måste erkänna att han inte gillade deras katt särskilt mycket.,1
687,Igår kväll märkte jag bakad kyckling.,"När jag satte i ugnen, gick jag bort.",Till min bestörtning luktade det något bränt.,Jag tittade i ugnen och kycklingen var förstörd.,Jag beställde pizza istället.,Jag älskade den nya regnblocken jag köpte.,1
688,Laura vaknade tidigt för att komma i tid till sin lektion.,Hon gjorde frukost innan hon åkte till skolan.,Efter frukosten lämnade Laura sitt hus och gick på bussen.,När hon kom till skolan såg hon en skylt som sa att lektionen var inställd!,Laura kände att hon slösade bort sin tid.,Laura hade en bra dag i klassen den dagen.,1
689,Ray hängde ett däck på ett rep för att göra sin dotter till en gunga.,Hon klättrade in i den och lekte lyckligt.,"Då hörde Ray ett högt, vidrigt knäcke och ett högt krasch.",Den gren som höll på gungorna hade brutits och hans dotter hade fallit!,Ray skrattade åt den galna situationen.,Ray sprang till sin dotter för att se om hon var okej.,2
690,Flickorna gick till en bar.,De öppnade en räkning.,De hade några drinkar.,De har äntligen bestämt sig för att betala.,De gick hem och pratade om natten.,De gick in i planet.,1
691,Förra veckan var jag tvungen att hålla ett stort tal.,Jag har aldrig förberett mig och bara lärt mig det grundläggande.,Jag tänkte att jag skulle gå in och låtsas.,Jag använde stora ord och försökte låta smart.,Det fungerade och talet mottogs väl.,Jag slutade prata och gick hem.,1
692,Miss Jio ringde in Nate föräldrar för en konferens.,Hon sa att Nate var störande och behövde medicin.,Nates föräldrar gick hem och hade ett långt samtal.,"De tog Nate till doktorn, som sa att de inte fick medicin.",Läkaren föreslog att Jake skulle gå på terapi istället.,"Han gav föräldrarna ett recept, som de omedelbart fyllde i.",1
693,Det fanns en fantastisk italiensk restaurang längst ner från Alice.,Hon brukade gå dit nästan varje vecka.,Hon älskar pasta som de serverar där.,En dag försökte hon gå dit och fick reda på att de stängde.,Alice var upprörd över att hon fick nöja sig med kinesisk mat.,Hon bjöd in alla sina vänner att gå med henne på den där restaurangen.,1
694,Jag har slut på nudlar.,Jag satte mig i bilen och skyndade till affären.,Jag köpte min favoritmärke av nudlar.,Jag skyndade hem.,Jag lagade nudlarna.,Jag kastade nudlarna i soporna.,1
695,Pete var tvungen att träffa sin mäklare.,Han skulle snart köpa ett hus.,Pete kunde inte hitta kontraktet som hans mäklare gav honom.,Han letade överallt i sitt hem.,Han hittade den i garaget.,Pete bestämde sig för att det var en bra tid att åka till Vegas.,1
696,Fred älskade nöjesparken men han har aldrig åkt berg-och dalbana.,Hans vänner retade honom för att han var höjdrädd.,En dag i nöjesparken bestämde han sig för att möta sin rädsla.,Fred åkte på parkens snabbaste och mest skrämmande berg-och dalbana!,Han bestämde sig för att gå hem och gråta.,Han var så glad att han gjorde det och älskade parken ännu mer.,2
697,Wendy köpte badolja på nätet.,Hon missförstod instruktionerna och applicerade det på hela kroppen.,Till hennes förskräckelse hade hennes hud blivit rosa.,Hon klagade omedelbart till företaget.,Wendy köpte gärna mer badolja.,Företaget gav Wendy full återbetalning och en ursäkt.,2
698,Jackson hade alltid undvikit att dricka alkohol.,Han visste att alkohol var skadligt för hälsan och kunde försämra omdömet.,Men en dag bjöd Jacksons chef honom på en öl i en bar.,Jackson fann att han älskade smaken av öl.,Han bestämde sig för att få två.,E spottade ut sin öl.,1
699,En groda var hungrig efter en sen middag.,Han tittade över dammen och såg en fluga.,Grodan simmade tyst fram till fluga.,Tyvärr såg flugorna honom komma och gick iväg.,Grodan hade aldrig haft en så full mage i hela sitt liv.,Grodan var fortfarande hungrig.,2
700,Oscar gjorde aldrig sängen.,Det har hans mamma alltid velat.,Till slut bestämde han sig för att börja bädda sin säng.,Hans mamma var stolt.,Hon gav honom en efterrätt.,Hon skrek åt honom.,1
701,En dag gick jag genom skogen.,Från flera meter bort såg jag en röd orm.,Jag frös omedelbart.,Jag började sakta gå baklänges.,Sen sprang jag mot ormen.,Ormen bet mig.,2
702,Phil kände en rush första gången han vann en hand i blackjack.,Han började gå till kasinot flera gånger i veckan.,Hans förluster höjde sig mycket snabbare än hans vinster.,På mindre än ett år var han helt utan pengar.,Han var extatisk över sina vinster i spel.,Han bestämde sig för att han behövde göra något åt sitt missbruk.,2
703,Min kusin frågade om det fanns en punkt i mitt liv som var tuff.,Jag tog fram en fotoramm.,Bilderna visade ögonblicken när jag var på sjukhuset.,Jag förklarade för henne att jag tidigare hade haft leukemi.,"Hon grät och kramade mig, beundrade mitt mod.",Hon stormade ut och sa att jag alltid bytte ämne.,1
704,Matthew mamma var upptagen med att arbeta på datorn.,Matthew skrek.,Matthew trampade.,Matthews mor gav efter och slutade arbeta.,Matthew mamma avslutade allt arbete på datorn.,Matthew mamma satte Matthew i sitt time-out hörn.,2
705,Tine ville vara med i löplaget.,Hon hoppades att hon var snabb nog.,Hon sprang ensam i en månad före provet.,Hon gick upp tidigt varje morgon för att springa i flera kilometer.,Tine kom med i laget med den bästa tiden av alla.,Tine satt på soffan och åt godis istället för att prova.,1
706,Jag brukade jaga ofta.,Förra gången jag åkte hem jagade jag på natten.,Jag var tyst länge.,Till slut såg jag något röra sig i mörkret.,Jag ignorerade det och gick hem.,Det var en hjort som jag lyckades förfölja och skjuta.,2
707,Jack och Chad klättrade ner i Grand Canyon.,Jack tog en paus för att ta en bild och lutade sig för att få en bra sikt.,Jack satt på en kaktus av misstag.,Nålarna satt fast i Jacks byxor.,Det tog 20 minuter att ta bort nålarna och fortsätta klättra.,Jack kunde klättra utan obehag.,1
708,"Amy, Lynn och Kim gick till affären nära Lyns hus.",Där såg de Lynn bli kär i Jim.,Han var väskpojke i affären.,De stannade och pratade med honom ett tag.,Jim bjöd ut Lynn på en dejt.,Lynn sa till Jim att han är oattraktiv.,1
709,Riley var inte särskilt populär i skolan.,Hon hade roliga kläder.,En dag föreslog hennes vän att de skulle göra om sig.,Riley gick med på att göra sig över.,Riley såg mycket bättre ut och blev väl mottagen.,Riley slutade vara vänner.,1
710,Ann är gravid.,"Hon var väldigt glad över att få veta detta, för hon har alltid velat ha barn.",Ett par månader senare fick hon ett missfall.,Hon är djupt traumatiserad av det.,Ann är hjärtskär.,Ann är lättad över att hon inte är gravid.,1
711,Aya ville bli modell.,Hon trodde att hon hade en chans eftersom hon var smal och vacker.,Så hon deltog i sin stads årliga modelltävling.,Till hennes chock vann hon tävlingen.,Aya var väldigt glad över utfallet av tävlingen.,Aya var väldigt upprörd över utfallet av tävlingen.,1
712,Jared fick utegångsförbud i en vecka.,Han städade aldrig sitt rum.,Hans föräldrar sa att han skulle få ledigt för att dammera.,Han gick runt och dammade upp hela huset.,Hans föräldrar gav honom tre lediga dagar.,Hans föräldrar kastade ut honom.,1
713,Anna gick till skolan en morgon.,Hon gick in i gågatan på huvudvägen.,En bil flög plötsligt in i den och slog henne.,Anna krossades och hennes ben bröts.,Anna stämde dem men fick inget för de hade ingen försäkring.,Anna gick till klubben och dansade hela natten.,1
714,Dave har samlat ihop alla sina strandkläder.,Han tog ledigt för att kunna vara på stranden.,"När han gick ut, upptäckte han att det var för mörkt.",Himlen var full av svarta stormmoln.,Dave var så besviken!,Dave var så lättad!,1
715,Ron och Kim ville ha ett nytt hus.,Ron bestämde sig för att arbeta övertid på jobbet så mycket han kunde.,På några år hade han sparat alla sina övertidsersättningar och hade mycket kontanter.,"Han och Kim började handla om ett nytt, större hem.",De köpte ett fint hus i ett nytt område.,De köpte båda sportbilar med pengarna.,1
716,Jag skrev en bok som behövde ett omslag.,Jag gjorde flera bokomslag i Photoshop.,Jag delade mina skapelser med flera personer.,Jag bad folk rösta på omslag A eller B.,Jag har ingen dator.,De flesta gillade omslag A.,2
717,Vi köpte en ny kattpost förra veckan.,Den gamla var väldigt sliten.,Vår katt är mycket kräsen.,Om inte stangen är gjord av sisal kommer hon att avvisa den.,Katten accepterade den nya stolpen av sisal.,Katten avvisade den nya stolpen av sisal.,1
718,Daniel ville etablera sig som författare.,Daniel gjorde en hemsida där han kunde lägga upp artiklar han skrev.,Webbplatsen byggdes långsamt och fick uppmärksamhet.,Det var för långsamt för Daniel att bygga och vinna.,Daniel hatade att skriva.,Daniel fick ett riktigt jobb.,2
719,Jeff hade basketboll i handen.,Gary viftade med händerna i luften när han var redo för ett skott.,Jeff ignorerade honom och sprang mot korgen.,Två vakter närmade sig honom.,Vakterna stal bollen från Jeff.,Gary tackade mig för min omtanke.,1
720,Pappa tog med oss till skogen för att campa.,Han lärde oss att göra eld med pinnar.,Han lärde oss att göra egna tält.,Vi somnade när vi räknade stjärnorna på himlen.,Vi ska aldrig campera igen.,Vi hade en underbar tid på camping.,2
721,I slutet av veckan gick jag till den lokala marknaden.,"Eftersom flera föremål var till salu, har jag tittat på dem.",En del var grönsaker och juicebehållare med 50% rabatt.,Jag tog med mig flera av varorna och gick till kassan.,Jag gillade att få ett bra erbjudande.,Jag kastade bowlingbollen på disken.,1
722,Joey jobbade för ett bra företag men hennes arbetstid blev kortad.,Företaget sa att de var tvungna att släppa henne och avskedade henne.,Joey började genast leta efter ett annat jobb.,Hon hade svårt att hitta arbete men gav jobb genom att söka henne alla.,Joey fick till slut ett samtal från en arbetsgivare och fick jobbet.,Joey spenderade sina dagar med att spela tv-spel.,1
723,Joe levde ett ensamt liv.,Han hade inget annat att göra än att titta på tv.,En dag bestämde han sig för att träffa folk på Craigslist.,Han kunde få nya vänner.,"Joe beställde nya kabelkanaler, men var fortfarande missnöjd.",Han var mycket lyckligare nu när han hade några kamrater i sitt liv.,2
724,Amy var väldigt stressad hela tiden.,En vän föreslog att hon skulle försöka meditera.,"Amy var skeptisk, men hon gick med på att ge det en chans.",Hon gick på en lektion och andades och fokuserade.,Hon började undervisa i meditation dagen efter.,Det hjälpte hennes mentala tillstånd enormt.,2
725,Nya försökte äta hälsosamt och hålla koll på sin vikt.,Men en kväll längtade hon efter tröstmat.,Hon bestämde sig för att beställa stekt kyckling och potatismos.,"Hon åt den feta, feta maten med förtjusning.",Nya bestämde sig för att äta samma sak varje dag.,Nya ångrar senare att ha ätit ohälsosam mat.,2
726,Min rumskompis var sjuk.,Hon stannade hemma från arbete och skola.,Hon sov hela dagen.,I slutet av dagen kände hon sig bättre.,Hon har bestämt att vila har hjälpt.,Hon hoppades att hon snart skulle bli sjuk igen.,1
727,Ted och hans vänner gick till parken för att klättra upp på ett berg.,De började vandra.,Efter två timmar blev de trötta och tog en paus.,De var på toppen.,Ted klev in i bilen och körde hem.,Utsikten var fantastisk och Ted var glad att de hade kommit.,2
728,Det är vanligtvis lugnt och varmt på morgonen i Florida.,Men igår var det mycket vind.,Palmbladet blåste så hårt att de skrapade fönstren.,Jag satte på TV:n och en tornado varning gick på!,En tornado kom inom två kvarter från huset!,Så jag gick ut och lekte.,1
729,Jag har varit på konst kick på sistone.,Jag fick en ritningsbok till jul.,Boken har en inköpslista med nödvändiga ritningsmaterial.,Jag gick till affären häromdagen och köpte det jag behövde.,Jag bestämde mig för att jag inte gillar att rita.,Jag gick hem och övar på att rita.,2
730,Lisa började inse att hon inte tyckte om att studera affärer.,"Hon ville studera konst, men var orolig för att tjäna pengar.",En dag fick hon äntligen modet att sluta skolan.,Hennes vänner och familj sa att det var galet att lämna skolan.,Lisa kände sig fortfarande säker på att hennes val skulle göra henne lycklig.,Lisa har en examen i affärer.,1
731,Mary ville gå på en sen film.,Tyvärr hade hon skola och stränga föräldrar.,Hon väntade tills alla somnade och smög ut.,Hon såg filmen med vänner och hade det jättekul.,När hennes föräldrar tog henne fick hon husarrest.,Marys vänner var mycket besvikna på henne.,1
732,Ivy hade blivit bjuden på en okonventionell dejt.,"Hennes käraste, Peter, hade bett henne gå på vandring!",Ivy gick med på det.,De gick till skogen och vandrade i timmar.,Därefter såg de solnedgången från en klippa.,Ivy återvände hem och talade aldrig med Peter igen.,1
733,En man gick för att designa världens högsta torn.,Han ritade planer för att göra den dubbelt så hög som den nuvarande högsta.,Han tog ritningarna till en byggare.,Utvecklaren frågade honom hur högt tornet skulle vara.,Mannen var ingen byggnadsdesigner.,Mannen byggde tornet och det var storslaget.,2
734,Lauren och hennes systrar besöker Jacksonville i Florida den här veckan.,På den sista dagen av resan vill de ta en bild tillsammans.,Lauren och hennes systrar poserar framför ett sött café.,Hon har gjort en bild av den och skickar en kopia till var och en av systrarna.,Hon stirrade på hur mycket hon och hennes syster liknade varandra.,Hon rev upp bilden och kastade den.,1
735,Liz var barnvakt på en femårig pojke.,Han ville leka dolda och söka.,Hon hittade honom ett par gånger men sen försvann han.,Hon blev galen när hon letade efter honom i huset.,Liz tröttnade på spelet och tog en tupplur.,"När hon hörde honom skratta i en garderob, blev Liz lättad.",2
736,Mark var sen till jobbet.,Han försökte komma i tid genom att köra över hastighetsgränsen.,En trafikpolis stoppade honom.,Han fick en körkortsbeställning.,Mark blev sen till jobbet.,Mark kom tidigt till jobbet.,1
737,Amy har alltid velat spela flöjt.,Första dagen i bandet sa hon det till läraren.,Hon övar på sin flöjt varje dag i en vecka.,Det var fruktansvärt svårt att spela flöjt.,Amy var väldigt engagerad.,Amy visade lite intresse för flöjten.,1
738,Bryan handlade frukt till sin familj.,Han tittade igenom hela gången men kunde inte bestämma sig för en frukt.,"Hans fru hatade druvor, hans dotter hatade äpplen.",Till och med hans son var en kräsna fruktätare!,Bryan köpte pasta.,Bryan bestämde sig för att köpa bananer.,2
739,Emily tog sitt barn till djurparken.,"De såg många djur, inklusive lejon.",Hennes barn var mycket rädd för lejon.,Han började skrika och gråta.,Emilys barn gick närmare lejonen.,Emily tog upp sitt barn för att trösta honom.,2
740,Kim kan få en valp om hon gör mål i matchen.,Hon övar hela dagen hemma.,Hon tränade i gymmet efter skolan med sitt lag.,Äntligen var det dags för den stora matchen.,Kim gjorde en mål och fick en valp.,Kim var upprörd när hennes familj fick en valp.,1
741,Karen spelade softball.,Hennes lag gjorde inte så bra ifrån sig.,Hennes tränare höll ett mycket inspirerande tal.,Alla började öva och jobba mycket hårdare.,Karen blev bättre med laget.,Karen kände sig inte motiverad efter att ha hört talet.,1
742,Kayla hade inte varit på ett socialt evenemang på nästan tre år.,Hon led av förlamande ångest.,"Ju längre hon var utan att interagera, desto svårare blev det.",Hennes bror var nervös för henne och tog henne till en terapeut.,Kayla tyckte att det var den bästa dejt hon någonsin haft.,Kayla sa till terapeuten att hon var självmordsbenägen och bad om hjälp.,2
743,Ricky föll när han vandrade i skogen.,Han var livrädd!,Han trodde att han hade fallit i en fläck av giftiga murgröna.,Sedan använde han sin naturguide för att identifiera växten.,Han blev lättad över att ha fel.,Ricky var blöt från att ha fallit i dammen.,1
744,Min man älskar Blue Belle glass.,För inte så länge sedan fick Blue Belle en återkallelse och slutade producera.,"Min son jobbar på Kroger, de hade ett möte om Blue Belle.",Blue Belle-is kom till Kroger förra veckan.,Min man är så tacksam!,Min man är så besviken!,1
745,Oni hade aldrig uppträtt inför publik.,Men han deltog i talangtävlingen i hopp om att vinna det stora priset.,Han tänkte att han skulle göra sitt bästa.,Oni sjöng i showen och alla applåderade.,Oni vann talangtävlingen med sin fantastiska sång.,Hon sa åt Oni att aldrig komma tillbaka.,1
746,Ralph hatar att shoppa.,Hans mamma tvingar honom att gå.,De har varit där länge.,Ralph hjälper sin mamma att lasta och lossa varorna.,Ralfs mamma straffar honom för att han vägrade hjälpa till.,Han blir förvånad när hans mamma ger honom pengar för att han hjälper till.,2
747,Kayla lånade en bok av sin syster.,Hon tog med sig boken till ett kafé för att läsa den.,Kayla spillde av misstag lite av sin vanilj latte på boken.,Hon gick genast hem för att informera sin syster.,Kayla var enda barnet.,Hennes syster var galen!,2
748,Lenny ville se en film.,Han körde till Hollywood-videon.,Lenny hyrde tre skräckfilmer.,Lenny gick till grannen och köpte en pizza.,Han åkte hem och tittade på alla hans filmer.,"När han kom hem, förberedde han sig för att lämna tillbaka sina tre filmer.",1
749,Laura berättade en historia om brännande bh på 60-talet.,Publiken blev galen när de fick veta det här.,Laura försäkrade publiken att det var länge sedan.,Hon har lagt in sitt bud på presidentposten.,Laura blev då avstängd av landet.,Laura blev sedan vald av landet.,2
750,Charlie ville bli polis på Hawaii.,Han klarade provet och blev anställd i Honolulu.,Charlie gillade att umgås med samhället.,Charlie gillade inte korruptionen i polisen.,Charlie började ta mutor.,Charlie lovade att ändra på saker om han blev chef.,2
751,Jag hade två hundar som var väldigt nära varandra.,Den äldre hunden blev mycket sjuk och drogs till sängs.,Den yngre hunden var mycket ensam.,En grannhund kom förbi.,Vår hund tycker verkligen om att ha huset för sig själv.,Vår hund mår mycket bättre när den leker med en annan hund.,2
